date,Close,log_return,garch_vol
2018-03-26,8134.23,-0.040467134614262434,0.03877741074347349
2018-03-27,7795.51,-0.04253315653105183,0.03891988131883181
2018-03-28,7949.3,0.019535947550117783,0.0392580816675681
2018-03-29,7090.14,-0.11437878800473733,0.03773424702264376
2018-03-30,6840.23,-0.03588372967026032,0.05069510137588796
2018-03-31,6923.91,0.012159282162466312,0.04903494399412981
2018-04-01,6813.01,-0.016146619389951766,0.0463569626582182
2018-04-02,7056.0,0.03504429913185447,0.044030438022901734
2018-04-03,7405.21,0.048305487829903626,0.04302890419926625
2018-04-04,6796.1,-0.08583488829500219,0.043411032321214765
2018-04-05,6770.76,-0.003735577645429089,0.04906858729865214
2018-04-06,6601.39,-0.025333107675319155,0.04624579823683488
2018-04-07,6895.8,0.043632297701988065,0.04435307339010942
2018-04-08,7018.0,0.017565746540391558,0.044074702133835554
2018-04-09,6782.72,-0.034100075718871636,0.042006256257273805
2018-04-10,6843.9,0.008979543142650925,0.04116008422117244
2018-04-11,6953.79,0.015929090097948517,0.03907491923236833
2018-04-12,7923.0,0.1304830873003553,0.03740150627836937
2018-04-13,7877.41,-0.0057707523435404084,0.05418246033919025
2018-04-14,7999.01,0.01531861438260762,0.05097199947271764
2018-04-15,8355.0,0.0435423780251849,0.04822210665701959
2018-04-16,8064.92,-0.0353363699242184,0.04745736076540997
2018-04-17,7885.02,-0.022559035249718917,0.046099897698659034
2018-04-18,8173.0,0.03587128166057241,0.04407342616048841
2018-04-19,8278.0,0.012765354792547257,0.043133865888868736
2018-04-20,8856.98,0.06760445539741866,0.04097704560140771
2018-04-21,8915.31,0.006564174841322767,0.04421439650456614
2018-04-22,8787.02,-0.014494390964488346,0.041822636323057466
2018-04-23,8934.01,0.01658970964796147,0.039839841778385385
2018-04-24,9619.99,0.0739778829272808,0.038122089790348486
2018-04-25,8869.99,-0.08116955625089872,0.04298683859847681
2018-04-26,9266.0,0.04367811806931954,0.04795227593228451
2018-04-27,8915.35,-0.03857727677528722,0.047232145358011894
2018-04-28,9348.0,0.04738790645744295,0.04615467831430079
2018-04-29,9419.0,0.0075665091640679805,0.046015957108672276
2018-04-30,9246.01,-0.018536818726452964,0.04349015069565713
2018-05-01,9071.48,-0.019056680995626962,0.04151641209455406
2018-05-02,9247.84,0.019254584623695337,0.0397509187863698
2018-05-03,9750.0,0.052877274267460805,0.038164707207166
2018-05-04,9713.99,-0.0037001705287753595,0.03984610541410631
2018-05-05,9864.0,0.015324651381062537,0.03778931873373531
2018-05-06,9659.01,-0.021000607361559176,0.036213025969388066
2018-05-07,9365.0,-0.03091182260443226,0.035079229177898366
2018-05-08,9187.56,-0.019128940766176328,0.03480019389753525
2018-05-09,9310.0,0.013238696159099561,0.03370798967866177
2018-05-10,9002.2,-0.033620099379986,0.03244465172036011
2018-05-11,8400.0,-0.06923728605972101,0.03277285804095074
2018-05-12,8465.94,0.007819349052130775,0.038112043236020514
2018-05-13,8679.71,0.024937063074480292,0.036270445038074015
2018-05-14,8663.34,-0.0018877884641455012,0.03538254863912582
2018-05-15,8462.0,-0.023514777213858196,0.03370531022825821
2018-05-16,8330.0,-0.015722096119123563,0.03300915184197188
2018-05-17,8041.46,-0.035252797433914296,0.03192674503188296
2018-05-18,8239.81,0.024366626658270718,0.03249949273541912
2018-05-19,8233.49,-0.0007673022782412886,0.03200672870391097
2018-05-20,8526.98,0.035025271141501335,0.030636771465540287
2018-05-21,8381.24,-0.017239379358676032,0.03138005355315179
2018-05-22,7977.11,-0.04941968442854616,0.030550424124820806
2018-05-23,7501.95,-0.0614132037310231,0.03315945058635262
2018-05-24,7575.01,0.009691684778450949,0.037070049761543405
2018-05-25,7457.0,-0.015701482964916025,0.0353677584733312
2018-05-26,7333.96,-0.016637572977028725,0.03404426407923636
2018-05-27,7338.99,0.0006856153939089893,0.03289947656644639
2018-05-28,7099.0,-0.03324730192128911,0.03144542109694914
2018-05-29,7461.29,0.04977439246110116,0.031879261808344383
2018-05-30,7375.96,-0.011502258272255261,0.034276773433512424
2018-05-31,7485.01,0.014676290629948241,0.032892925350391906
2018-06-01,7521.01,0.0047980835777625686,0.0317735121375555
2018-06-02,7640.03,0.015701092418485274,0.030461869595516555
2018-06-03,7714.26,0.00966903429778121,0.029650350366814616
2018-06-04,7487.0,-0.02990238092152353,0.028667653338511137
2018-06-05,7625.0,0.01826413924492698,0.029169021980487292
2018-06-06,7658.84,0.004428213760098387,0.02865113240634841
2018-06-07,7691.08,0.004200679535545149,0.027642214026312163
2018-06-08,7603.44,-0.011460439324659788,0.026733515183055428
2018-06-09,7491.73,-0.014801030973021767,0.02613487475342475
2018-06-10,6764.99,-0.10203896206637886,0.02577253877293655
2018-06-11,6872.0,0.01569440125689603,0.04061183459806573
2018-06-12,6530.0,-0.05104824139361597,0.03878500050489239
2018-06-13,6292.78,-0.0370039988334252,0.04012980139834994
2018-06-14,6635.98,0.053103414004969096,0.039760224532726984
2018-06-15,6388.9,-0.03794424886387482,0.04120449278538597
2018-06-16,6483.98,0.014772409756933058,0.04078659938284318
2018-06-17,6449.61,-0.0053148554896278455,0.03890815198501924
2018-06-18,6712.46,0.03994583692225717,0.036951991064913814
2018-06-19,6741.21,0.004273933248473583,0.037294012005167895
2018-06-20,6761.51,0.0030068038579091905,0.035466572229744156
2018-06-21,6718.84,-0.006330717304896538,0.03378971498944035
2018-06-22,6045.0,-0.10568403652030156,0.03231338036162377
2018-06-23,6149.98,0.017217345713863352,0.04530951920099584
2018-06-24,6136.97,-0.0021176947675520807,0.043115927197363485
2018-06-25,6252.0,0.01857027754616425,0.04077019343711873
2018-06-26,6070.78,-0.029414314919623763,0.039052856660173774
2018-06-27,6133.73,0.010315950128999773,0.03817659245055273
2018-06-28,5853.98,-0.04668127597212113,0.036390394004844916
2018-06-29,6197.92,0.05709198009629013,0.03758287489409988
2018-06-30,6390.07,0.030531471053254933,0.03993813582069372
2018-07-01,6356.81,-0.005218543750519444,0.03904652766282382
2018-07-02,6615.29,0.03985695716859894,0.037076918699561194
2018-07-03,6513.86,-0.015451421911738095,0.03739199025838799
2018-07-04,6586.98,0.011162758917985016,0.03585917011476532
2018-07-05,6529.2,-0.008810549072613583,0.034312754699426684
2018-07-06,6609.78,0.012265946107273606,0.03284374497495956
2018-07-07,6756.98,0.022025674267196038,0.03162869605674998
2018-07-08,6712.1,-0.006664176929376708,0.03107037967618547
2018-07-09,6662.12,-0.0074741155247473046,0.02986192290399549
2018-07-10,6296.91,-0.056378715333870844,0.028793210660493288
2018-07-11,6378.07,0.012806506870763457,0.032886392343698785
2018-07-12,6250.57,-0.02019288416513909,0.03168809208955321
2018-07-13,6214.57,-0.005776124470449062,0.03100041257709913
2018-07-14,6251.99,0.006003277950393127,0.02978062366855808
2018-07-15,6353.01,0.01602890327287021,0.0286862244264114
2018-07-16,6723.35,0.05665782588138413,0.028091827002525677
2018-07-17,7317.44,0.08467399780455231,0.032404305443520826
2018-07-18,7381.9,0.008770518023085927,0.04080599560275483
2018-07-19,7466.21,0.011356449556526371,0.03874704589220719
2018-07-20,7337.53,-0.017385233876318296,0.036939183957824986
2018-07-21,7398.78,0.008312848021665431,0.03553802579555761
2018-07-22,7394.79,-0.000539423559931862,0.03394174913871287
2018-07-23,7721.01,0.04316948630123818,0.03239088432455927
2018-07-24,8397.24,0.08395789593441805,0.033809487406493276
2018-07-25,8175.64,-0.026744079248489427,0.04164006538171798
2018-07-26,7920.0,-0.031767795354452844,0.040294381092989655
2018-07-27,8188.57,0.0333480736191305,0.03945842849423703
2018-07-28,8225.04,0.004443880416030055,0.038849735482869435
2018-07-29,8211.0,-0.0017084411348431416,0.03688737257825174
2018-07-30,8173.92,-0.004526120762385233,0.03507462308476125
2018-07-31,7730.93,-0.05571943212300745,0.03345010157994968
2018-08-01,7604.58,-0.016478468479517616,0.03640664632294275
2018-08-02,7525.71,-0.010425539018219965,0.03501551181610016
2018-08-03,7418.78,-0.014310535167938454,0.033525880965927575
2018-08-04,7009.84,-0.05669974692594515,0.03232562480643197
2018-08-05,7024.19,0.002045029831224454,0.03566756639392885
2018-08-06,6934.82,-0.012804807950120178,0.03396553539519258
2018-08-07,6720.06,-0.03145801506411594,0.03265959382986723
2018-08-08,6285.0,-0.06693124102441672,0.03274696183585188
2018-08-09,6529.79,0.03820894146407916,0.03768564183850254
2018-08-10,6144.01,-0.06089716005807588,0.03774863700861108
2018-08-11,6232.35,0.014275845289050793,0.04062000480411125
2018-08-12,6308.33,0.012117513516413325,0.03873854130419591
2018-08-13,6246.35,-0.009873689099787697,0.03695520806918544
2018-08-14,6188.08,-0.009372432278416554,0.035268415775983074
2018-08-15,6267.16,0.012698440598050809,0.03372447255798081
2018-08-16,6311.75,0.007089674188074824,0.03243827910614352
2018-08-17,6584.49,0.042303907787184514,0.03110615675184225
2018-08-18,6387.96,-0.030301914856385892,0.032636171446443964
2018-08-19,6477.53,0.01392429626744729,0.032619371972659954
2018-08-20,6254.84,-0.03498370080450286,0.031494647769009176
2018-08-21,6480.0,0.03536494630884235,0.03210314582771908
2018-08-22,6360.89,-0.018552205695518964,0.03266164654535415
2018-08-23,6525.01,0.025474181105966665,0.031765868415157876
2018-08-24,6681.64,0.023720980623560095,0.03144832532743023
2018-08-25,6733.64,0.0077523928581904045,0.031034310349028243
2018-08-26,6700.0,-0.005008332859462783,0.029855225861602983
2018-08-27,6908.64,0.03066527580341294,0.028734622554251684
2018-08-28,7076.11,0.023951519482311667,0.029303630156479424
2018-08-29,7031.22,-0.00636408895371865,0.029176984507592308
2018-08-30,6984.84,-0.006618146509982381,0.028151318267723543
2018-08-31,7011.21,0.0037682104884151357,0.027237209230762147
2018-09-01,7200.01,0.026572118202576434,0.026364390194604796
2018-09-02,7302.01,0.01406723781038366,0.026879573399330205
2018-09-03,7263.02,-0.005353932417026641,0.02638854602468014
2018-09-04,7359.06,0.01313648688962843,0.025633250791541298
2018-09-05,6700.0,-0.09382468079600059,0.025241857258905282
2018-09-06,6516.01,-0.02784530097444282,0.038311834538086516
2018-09-07,6395.54,-0.0186613529871007,0.037402475221339354
2018-09-08,6185.05,-0.03346578254922683,0.03601829303915502
2018-09-09,6250.81,0.010575965464806103,0.035847797639786134
2018-09-10,6312.0,0.009741528192618532,0.03428418324915496
2018-09-11,6294.91,-0.0027112132106275055,0.03284372064938387
2018-09-12,6338.62,0.006919708808448277,0.0314056355752162
2018-09-13,6487.38,0.023197672069711572,0.030169961231063615
2018-09-14,6476.63,-0.0016584378543225142,0.02987397647327837
2018-09-15,6514.96,0.00590075752350927,0.028713324106171428
2018-09-16,6505.0,-0.0015299589158246363,0.027725041420215372
2018-09-17,6248.69,-0.04019927018530822,0.02677968108729888
2018-09-18,6336.45,0.013946832938243503,0.028827599838336524
2018-09-19,6391.89,0.008711324587229896,0.02810810220710027
2018-09-20,6492.0,0.015540650347711349,0.027256394238442998
2018-09-21,6759.02,0.040307259479099855,0.02680147920713166
2018-09-22,6723.05,-0.00533598851616901,0.028859951232451952
2018-09-23,6708.0,-0.0022410766543128346,0.027845466787830175
2018-09-24,6581.39,-0.019054874732466587,0.026892639837578055
2018-09-25,6447.54,-0.020547306519356212,0.026705699054939944
2018-09-26,6465.12,0.0027229108273374436,0.026651791581388817
2018-09-27,6689.13,0.03406224730404617,0.025827808256058602
2018-09-28,6634.58,-0.008188455738146416,0.027255476925065872
2018-09-29,6596.38,-0.005774351391320209,0.026478974484638495
2018-09-30,6626.57,0.004566311217711672,0.02572287144680612
2018-10-01,6611.61,-0.00226013037565842,0.025024679756162783
2018-10-02,6525.79,-0.013065175876137758,0.02437177383223588
2018-10-03,6510.0,-0.002422562456494859,0.024130959042508154
2018-10-04,6593.79,0.012788840788173772,0.02357938930531578
2018-10-05,6635.65,0.006328331312571933,0.02342380357237376
2018-10-06,6594.27,-0.006255538195130583,0.02302614409329574
2018-10-07,6615.26,0.0031780112791537363,0.02267391281054917
2018-10-08,6673.01,0.008691931091451721,0.022300327476533745
2018-10-09,6656.61,-0.0024606865424718904,0.022117290181358603
2018-10-10,6631.0,-0.0038547235674961655,0.021801412848896785
2018-10-11,6252.68,-0.05874545054686742,0.02154401112479141
2018-10-12,6298.01,0.007223538643362559,0.028143578785076295
2018-10-13,6332.93,0.0055292937766537875,0.02724538961421952
2018-10-14,6339.34,0.0010116578240033647,0.026402195476796068
2018-10-15,6752.5,0.06313814460075129,0.02559242827188234
2018-10-16,6759.27,0.0010020893734168368,0.031780975702619896
2018-10-17,6740.89,-0.0027229323735902256,0.03043309818734099
2018-10-18,6618.96,-0.01825370577487817,0.029225565946940573
2018-10-19,6528.88,-0.013702845411440734,0.02870037131656743
2018-10-20,6588.4,0.00907511442824216,0.027983207381956445
2018-10-21,6590.11,0.000259513406234646,0.027156506011043725
2018-10-22,6581.2,-0.0013529408022598943,0.026265729808171576
2018-10-23,6553.51,-0.004216315551870409,0.025472007704861688
2018-10-24,6565.5,0.001827882338433895,0.024795222374020442
2018-10-25,6528.09,-0.005714261985446001,0.024164091237988714
2018-10-26,6538.63,0.0016132590712825134,0.023664438110384343
2018-10-27,6505.6,-0.005064318950868341,0.02315909960752581
2018-10-28,6489.93,-0.002411599618403315,0.022761874069321144
2018-10-29,6344.5,-0.0226634489786548,0.022368440530059902
2018-10-30,6330.87,-0.002150628384569586,0.023126832755241463
2018-10-31,6371.93,0.00646473895536559,0.022687955997417596
2018-11-01,6410.0,0.005956864506950765,0.022382366326856005
2018-11-02,6433.98,0.003734049393257166,0.022100112675135522
2018-11-03,6387.09,-0.007314554723070188,0.02180409038169724
2018-11-04,6485.85,0.015344115280427673,0.021634281668270906
2018-11-05,6468.99,-0.0026028896565168935,0.02189804899412148
2018-11-06,6519.11,0.007717872327008379,0.021610409062626484
2018-11-07,6578.46,0.009062811838116858,0.021479082918889038
2018-11-08,6479.84,-0.015104856690479451,0.021416452854242884
2018-11-09,6419.99,-0.009279258633064558,0.021695211794071585
2018-11-10,6433.05,0.0020322047538421373,0.021613440711469825
2018-11-11,6449.81,0.0026019081873638328,0.021354584952730907
2018-11-12,6453.07,0.0005053135531554176,0.021133835788627646
2018-11-13,6457.66,0.0007110365089157966,0.020925367535579022
2018-11-14,5922.41,-0.08652356242154902,0.02074360935349576
2018-11-15,5753.4,-0.028952476244432646,0.03404667577844658
2018-11-16,5655.94,-0.017084664071226996,0.03372945396228971
2018-11-17,5628.29,-0.004900654335793675,0.032639965781043605
2018-11-18,5662.0,0.005971520691176124,0.03124721900750367
2018-11-19,4910.03,-0.14249713492231209,0.030007075351753697
2018-11-20,4558.86,-0.07420745949631069,0.05316006260517134
2018-11-21,4661.07,0.02217244324317491,0.05514323391502016
2018-11-22,4370.0,-0.06448202640676293,0.052289539449897324
2018-11-23,4420.61,0.011514686509510597,0.05318564306879488
2018-11-24,3932.44,-0.11701759725291261,0.05015128303890405
2018-11-25,4085.78,0.038252554193137556,0.059796923787642974
2018-11-26,3862.2,-0.056275683252746234,0.05738631724249662
2018-11-27,3875.21,0.003362885580793673,0.05670777627489801
2018-11-28,4264.85,0.09580715545160601,0.05327905347895214
2018-11-29,4295.84,0.0072401022282448935,0.05841688302010615
2018-11-30,4041.32,-0.061075741284302154,0.054892684024445255
2018-12-01,4190.02,0.03613413591151371,0.05503165052721962
2018-12-02,4161.01,-0.006947673925981945,0.05294826980637758
2018-12-03,3884.01,-0.06888970817530371,0.0498501266339178
2018-12-04,3951.64,0.017262557527924827,0.05167733253255765
2018-12-05,3769.84,-0.04709812237798161,0.04893196042373905
2018-12-06,3508.75,-0.07177271154704634,0.04841104504571717
2018-12-07,3403.55,-0.03044084413648207,0.050870886666165155
2018-12-08,3410.93,0.002165976827358307,0.04883064211526503
2018-12-09,3545.37,0.038657545508275604,0.0460171371800198
2018-12-10,3432.88,-0.032242967878472584,0.0450852528730387
2018-12-11,3380.39,-0.015408471560615311,0.04375417620141592
2018-12-12,3445.0,0.018932817011602765,0.04163101315355448
2018-12-13,3302.06,-0.04237738832719984,0.03984884930860498
2018-12-14,3224.17,-0.023870963355657082,0.040041341529627024
2018-12-15,3211.72,-0.0038689335989161577,0.03868055969597589
2018-12-16,3228.67,0.005263668546469091,0.03672658850837047
2018-12-17,3509.08,0.08328360712897442,0.03496294481239322
2018-12-18,3652.98,0.04018937798677236,0.04232681418123438
2018-12-19,3662.22,0.0025262480626864203,0.0419764531962348
2018-12-20,4049.62,0.1005535286471595,0.039728706308653605
2018-12-21,3838.66,-0.0534997021897361,0.049111555848494096
2018-12-22,3948.91,0.02831624409873612,0.04921540841817745
2018-12-23,3929.71,-0.004873959655055771,0.04720785370652345
2018-12-24,4008.01,0.019729226979576353,0.04454651270163297
2018-12-25,3745.79,-0.06766231613605989,0.04252865884129025
2018-12-26,3777.74,0.008493404576570995,0.04547487759107412
2018-12-27,3567.91,-0.057145957045561246,0.0430111170793145
2018-12-28,3839.26,0.07329964951128431,0.04443848709086238
2018-12-29,3695.32,-0.038212485527099105,0.04785361409010598
2018-12-30,3801.91,0.028436417865782104,0.04667666955938726
2018-12-31,3702.9,-0.0263872755984913,0.04492532409055409
2019-01-01,3797.14,0.025131855348199394,0.04322295354218068
2019-01-02,3858.56,0.016045905094793866,0.04161523954817465
2019-01-03,3766.78,-0.024073531785738567,0.03970984869413476
2019-01-04,3792.01,0.006675696426988509,0.03839570134302826
2019-01-05,3770.96,-0.00556661056611496,0.03650648307886922
2019-01-06,3987.6,0.05585993521242649,0.03476724460572766
2019-01-07,3975.45,-0.0030515969204376603,0.037481313669039264
2019-01-08,3955.13,-0.005124478781473485,0.035624922302745776
2019-01-09,3966.65,0.002908439295374876,0.03395868146122734
2019-01-10,3585.88,-0.1009179986058939,0.03241863942007142
2019-01-11,3601.31,0.004293757005466858,0.0442958040769206
2019-01-12,3583.13,-0.0050609480499446136,0.041868306620774766
2019-01-13,3476.81,-0.03012151338560365,0.03965352010325263
2019-01-14,3626.09,0.04203972603983708,0.03876283758203567
2019-01-15,3553.06,-0.02034572872980256,0.03907077060588496
2019-01-16,3591.84,0.0108554019840863,0.037607602648717854
2019-01-17,3616.21,0.0067619100468476745,0.03588892753330761
2019-01-18,3594.87,-0.005918686880882262,0.03422667712243901
2019-01-19,3665.3,0.01940235819347258,0.03270189958755731
2019-01-20,3539.28,-0.034986870748801024,0.031851539057107685
2019-01-21,3526.9,-0.0035040184843708744,0.032407180577182663
2019-01-22,3570.93,0.01240676792361306,0.031017955585812697
2019-01-23,3552.82,-0.005084411725233551,0.029994552561780293
2019-01-24,3569.62,0.004717493206436885,0.028861395894319786
2019-01-25,3565.29,-0.001213750567721661,0.027835793417226768
2019-01-26,3565.25,-1.1219346642832306e-05,0.026877474157504713
2019-01-27,3550.84,-0.004049982419134679,0.026015691774492127
2019-01-28,3434.15,-0.03341475285562723,0.02527699422961259
2019-01-29,3411.04,-0.0067522122258818484,0.026724048863360998
2019-01-30,3458.18,0.013725208982231507,0.02596475942682702
2019-01-31,3434.1,-0.006987556505922754,0.025564197138984474
2019-02-01,3462.07,0.008111793465488404,0.0249385387718164
2019-02-02,3504.77,0.012258221715457651,0.024417543438462527
2019-02-03,3458.11,-0.013402700741218965,0.02412945760679858
2019-02-04,3463.22,0.0014765950846022946,0.02393733805364264
2019-02-05,3471.59,0.002413910132883501,0.02339999688924004
2019-02-06,3405.37,-0.01925910483980786,0.022931971028372904
2019-02-07,3398.4,-0.0020488648023810896,0.02330131887734274
2019-02-08,3659.04,0.07389608530050928,0.022841227197406472
2019-02-09,3665.18,0.0016766294399506165,0.03223956699706856
2019-02-10,3680.06,0.004051609029863457,0.030851149149310156
2019-02-11,3631.05,-0.01340719374715249,0.029617899719671117
2019-02-12,3631.46,0.00011290862262036683,0.028786150939900404
2019-02-13,3609.4,-0.006093217726158784,0.027728816150709722
2019-02-14,3590.56,-0.005233374351931275,0.026846793245986572
2019-02-15,3602.47,0.003311542113424437,0.026039941329572897
2019-02-16,3618.41,0.004414981523567008,0.025288066210597496
2019-02-17,3667.58,0.013497341191241574,0.024634940119379292
2019-02-18,3898.6,0.061085470308546164,0.024384570961020348
2019-02-19,3907.79,0.0023544824804968556,0.030539600817323348
2019-02-20,3969.74,0.015728604560173665,0.029318549202074263
2019-02-21,3937.31,-0.00820285235134044,0.028635614940574112
2019-02-22,3962.0,0.006251199257121698,0.02771291624973263
2019-02-23,4117.76,0.0385603779120558,0.026836132160941516
2019-02-24,3743.56,-0.09527229584676888,0.028652610862426528
2019-02-25,3827.92,0.022284544389092886,0.04066924143990553
2019-02-26,3809.23,-0.004894505754567291,0.03915238410521466
2019-02-27,3818.07,0.002317990365705569,0.03716920033971261
2019-02-28,3813.69,-0.001147834963598271,0.03533492693672828
2019-03-01,3823.0,0.0024382303359971047,0.033658711468008556
2019-03-02,3819.93,-0.0008033568710192895,0.03214255742352688
2019-03-03,3807.75,-0.0031936343297811476,0.030759847108991566
2019-03-04,3715.3,-0.024579034902947328,0.02952515073595108
2019-03-05,3857.73,0.037619498976082966,0.02942076716023516
2019-03-06,3861.84,0.0010648262502552797,0.03065836693287038
2019-03-07,3873.64,0.003050879622914948,0.029418407110242593
2019-03-08,3864.89,-0.0022614123687425547,0.02831414996169362
2019-03-09,3943.04,0.02001877831297527,0.027313597802487117
2019-03-10,3916.82,-0.006671899312085117,0.02714164476162252
2019-03-11,3871.61,-0.011609658891011065,0.026335450420131936
2019-03-12,3882.73,0.0028680732654535745,0.025788821024480227
2019-03-13,3866.0,-0.004318133680232705,0.025058694651769544
2019-03-14,3877.12,0.002872229190487019,0.02442927975850387
2019-03-15,3923.76,0.011957767776502592,0.02384901205181341
2019-03-16,4005.98,0.020737866966801022,0.02361643068926311
2019-03-17,3981.14,-0.006220034276639197,0.02400775309740412
2019-03-18,3987.81,0.0016739975925545991,0.023538739829218995
2019-03-19,4015.53,0.006927135632308179,0.023048247793990576
2019-03-20,4043.04,0.006827540584872338,0.02271252239364866
2019-03-21,3980.64,-0.01555427386415964,0.022414518353617408
2019-03-22,3986.93,0.0015789007957778267,0.022581981062613995
2019-03-23,4006.01,0.004774222311484166,0.022202519481580505
2019-03-24,3992.18,-0.003458285883080947,0.021913909981479556
2019-03-25,3936.12,-0.014141981082905986,0.02163611201882972
2019-03-26,3948.55,0.003152956381777372,0.021819962851650762
2019-03-27,4038.05,0.022413479269575376,0.021549071797871338
2019-03-28,4027.81,-0.0025390982490289815,0.022417838635410345
2019-03-29,4103.25,0.01855653869744245,0.0220667030434503
2019-03-30,4106.97,0.0009061877159357579,0.022507773279292674
2019-03-31,4103.95,-0.0007356057874581268,0.022133413970267798
2019-04-01,4144.56,0.009846706404001537,0.021803169412977722
2019-04-02,4857.29,0.15868403825725075,0.021731924773182046
