date,Close,log_return,garch_vol,realized_vol,tr,atr,vov,downside_vol,vol_momentum,vol_rank,vol_regime,crash_flag
2018-09-10,6312.0,0.0097415281926185,0.0342841832491549,0.030944194795055786,152.97999999999956,286.3735714285714,0.004802165027762422,0.039927796070862207,0.0078956372244748,0.29365079365079366,1,0
2018-09-11,6294.91,-0.0027112132106275,0.0328437206493838,0.02972558073714346,234.3199999999997,283.4678571428571,0.004830515940417372,0.03736133189978644,0.007210469857842596,0.2261904761904762,1,0
2018-09-12,6338.62,0.0069197088084482,0.0314056355752162,0.030004750005447826,167.6300000000001,279.6221428571428,0.0048132027887010705,0.039868446783313236,0.006163778316311003,0.13095238095238096,1,0
2018-09-13,6487.38,0.0231976720697115,0.0301699612310636,0.031103097898420844,197.60000000000036,273.82071428571425,0.00475577973872499,0.04297800111524027,-0.008141873307022901,0.0992063492063492,1,0
2018-09-14,6476.63,-0.0016584378543225,0.0298739764732783,0.031015387798266448,199.3699999999999,273.7042857142857,0.00464616165151956,0.03979483436557746,-0.007528498748061,0.0992063492063492,1,0
2018-09-15,6514.96,0.0059007575235092,0.0287133241061714,0.02983211853697915,99.31999999999971,261.7799999999999,0.004498547613577379,0.03979483436557746,-0.007304968932983599,0.06349206349206349,1,0
2018-09-16,6505.0,-0.0015299589158246,0.0277250414202153,0.029264996563394666,154.6199999999999,257.2207142857142,0.004439081936760595,0.0372285889296961,-0.0081227562195708,0.04365079365079365,0,0
2018-09-17,6248.69,-0.0401992701853082,0.0267796810872988,0.030456740572814025,332.84000000000015,270.52,0.004406097662045482,0.03980430159021077,-0.007504502161856101,0.031746031746031744,0,0
2018-09-18,6336.45,0.0139468329382435,0.0288275998383365,0.03050634635986524,165.02000000000044,269.2478571428572,0.004157606239024874,0.03980430159021077,-0.004016120811047297,0.08333333333333333,1,0
2018-09-19,6391.89,0.0087113245872298,0.0281081022071002,0.01923871303960416,394.6999999999998,246.34785714285712,0.003877613058253837,0.02351895489115189,-0.0032975333681160013,0.05555555555555555,1,0
2018-09-20,6492.0,0.0155406503477113,0.0272563942384429,0.018470661419548152,215.0,228.84785714285712,0.003581279228995647,0.022717936701524912,-0.0029135669926207003,0.04365079365079365,0,0
2018-09-21,6759.02,0.0403072594790998,0.0268014792071316,0.02055816922750867,293.8599999999997,233.8378571428571,0.0032491816769506373,0.02344517772394905,-0.003072497266146699,0.03571428571428571,0,0
2018-09-22,6723.05,-0.005335988516169,0.0288599512324519,0.01781131637758011,212.02999999999975,222.7685714285714,0.0028205779465354094,0.0182038235783054,0.00014662712628049981,0.0992063492063492,1,0
2018-09-23,6708.0,-0.0022410766543128,0.0278454667878301,0.017884919800882835,126.47999999999956,210.41214285714275,0.002260585088595091,0.016642908344200964,0.0001204253676148001,0.05952380952380952,1,0
2018-09-24,6581.39,-0.0190548747324665,0.026892639837578,0.018928336268163197,173.0,211.8421428571428,0.0018131792515564934,0.017008429170732774,0.00011295875027919969,0.04365079365079365,0,0
2018-09-25,6447.54,-0.0205473065193562,0.0267056990549399,0.019915731722681452,258.9899999999998,213.60428571428565,0.0014443639714346221,0.018669485294449763,-0.0021219007833966005,0.027777777777777776,0,0
2018-09-26,6465.12,0.0027229108273374,0.0266517915813888,0.019862818029825712,178.28999999999996,214.3657142857142,0.0011902879734957783,0.018669485294449763,-0.0014563106257114017,0.027777777777777776,0,0
2018-09-27,6689.13,0.0340622473040461,0.0258278082560586,0.020961344376902374,316.0,222.82285714285703,0.0011297312662357155,0.018669485294449763,-0.001428585982384302,0.015873015873015872,0,0
2018-09-28,6634.58,-0.0081884557381464,0.0272554769250658,0.021125516733476044,273.9200000000001,228.14785714285705,0.0009292346974968772,0.01891389572085887,0.0004539977179341993,0.06349206349206349,0,0
2018-09-29,6596.38,-0.0057743513913202,0.0264789744846384,0.02117820418098257,171.4300000000003,233.2985714285714,0.0008857720246653899,0.01780972800665098,-0.0023809767478134986,0.031746031746031744,0,0
2018-09-30,6626.57,0.0045663112177116,0.0257228714468061,0.021187354104088833,129.0,231.46857142857138,0.0009674486105139461,0.01903061638174127,-0.0021225953410239987,0.011904761904761904,0,0
2018-10-01,6611.61,-0.0022601303756584,0.0250246797561627,0.01758869871048122,157.09000000000015,218.91499999999996,0.001119948798962511,0.011490849682412272,-0.0018679600814153,0.003968253968253968,0,0
2018-10-02,6525.79,-0.0130651758761377,0.0243717738322358,0.01789634753397819,146.0,217.5564285714285,0.0011967846148983603,0.011699231842523732,-0.002333925222704099,0.003968253968253968,0,0
2018-10-03,6510.0,-0.0024225624564948,0.0241309590425081,0.017827352975782345,119.0,197.86357142857136,0.0013041049664577135,0.011059661510274314,-0.0025208325388806976,0.003968253968253968,0,0
2018-10-04,6593.79,0.0127888407881737,0.0235793893053157,0.017672856552556376,138.3699999999999,192.38999999999993,0.001480237944825026,0.011059661510274314,-0.0022484189507428996,0.003968253968253968,0,0
2018-10-05,6635.65,0.0063283313125719,0.0234238035723737,0.013780450326725523,153.92000000000007,182.39428571428567,0.0016337968244596768,0.011059661510274314,-0.0038316733526920985,0.003968253968253968,0,0
2018-10-06,6594.27,-0.0062555381951305,0.0230261440932957,0.013803258352339448,84.22999999999956,173.26571428571424,0.001566729373347907,0.011113075377743288,-0.0034528303913427018,0.003968253968253968,0,0
2018-10-07,6615.26,0.0031780112791537,0.0226739128105491,0.013853191152904641,115.0,172.44571428571427,0.0015796625864629291,0.011760535567057157,-0.0030489586362569994,0.003968253968253968,0,0
2018-10-08,6673.01,0.0086919310914517,0.0223003274765337,0.013031012687714033,128.60000000000036,169.27428571428572,0.0016594167357933689,0.010305292146147471,-0.002724352279629,0.003968253968253968,0,0
2018-10-09,6656.61,-0.0024606865424718,0.0221172901813586,0.011543465006568901,78.38000000000011,156.37357142857147,0.0017061372352676135,0.006837465033413491,-0.002254483650877201,0.003968253968253968,0,0
2018-10-10,6631.0,-0.0038547235674961,0.0218014128488967,0.011657322123657136,129.94999999999982,152.9207142857143,0.001721494484798462,0.00653945133749647,-0.002329546193611403,0.003968253968253968,0,0
2018-10-11,6252.68,-0.0587454505468674,0.0215440111247914,0.01704756652361902,428.9200000000001,160.9864285714286,0.0017752127264195167,0.020529500048895272,-0.0020353781805242978,0.003968253968253968,0,0
2018-10-12,6298.01,0.0072235386433625,0.0281435787850762,0.01730889892267923,151.0,152.2064285714286,0.001917653074684776,0.021581509860708125,0.0047197752127025,0.14285714285714285,1,0
2018-10-13,6332.93,0.0055292937766537,0.0272453896142195,0.017468535707231996,59.93000000000029,144.24214285714288,0.0020063982469006756,0.022968143805068963,0.0042192455209238006,0.11507936507936507,0,0
2018-10-14,6339.34,0.0010116578240033,0.026402195476796,0.017377082834954222,108.0,142.74214285714288,0.002060420771483715,0.022968143805068963,0.0037282826662468974,0.07936507936507936,0,0
2018-10-15,6752.5,0.0631381446007512,0.0255924282718823,0.02483071432843794,1380.0,230.09285714285716,0.0020878701432068074,0.024791266001145514,0.0032921007953485987,0.051587301587301584,0,0
2018-10-16,6759.27,0.0010020893734168,0.0317809757026198,0.024477829103170572,230.0,236.09285714285716,0.002945408393591192,0.02652147205176557,0.009663685521261199,0.29365079365079366,1,0
2018-10-17,6740.89,-0.0027229323735902,0.0304330981873409,0.024482617139238792,135.10999999999967,237.2435714285714,0.0033319348259779314,0.026527298960951292,0.0086316853384442,0.23015873015873015,1,0
2018-10-18,6618.96,-0.0182537057748781,0.0292255659469405,0.024880563343565747,229.0,243.71714285714285,0.0034843811639025013,0.02533668527824906,0.007681554822149099,0.20238095238095238,1,0
2018-10-19,6528.88,-0.0137028454114407,0.0287003713165674,0.025080660358242274,125.14000000000033,241.6614285714286,0.003538222184495267,0.02402217338122694,0.0005567925314911987,0.1746031746031746,1,0
2018-10-20,6588.4,0.0090751144282421,0.0279832073819564,0.025175503893144293,112.09999999999945,243.65214285714288,0.003488610032228985,0.025820928009379525,0.0007378177677369001,0.14682539682539683,1,0
2018-10-21,6590.11,0.0002595134062346,0.0271565060110437,0.02515867466237344,83.89999999999964,241.43071428571426,0.0033490510678002494,0.025820928009379525,0.0007543105342477027,0.11904761904761904,0,0
2018-10-22,6581.2,-0.0013529408022598,0.0262657298081715,0.025026253270838805,103.72999999999956,239.65428571428563,0.0031308548892485565,0.023911002812237417,0.0006733015362892017,0.07539682539682539,0,0
2018-10-23,6553.51,-0.0042163155518704,0.0254720077048616,0.02503858736084368,79.55000000000018,239.73785714285708,0.0028669006479630508,0.023945994973751196,-0.006308967997758198,0.051587301587301584,0,0
2018-10-24,6565.5,0.0018278823384338,0.0247952223740204,0.025036817020685116,82.47000000000025,236.34642857142853,0.002544262148244361,0.025816712394618246,-0.005637875813320498,0.04365079365079365,0,0
2018-10-25,6528.09,-0.005714261985446,0.0241640912379887,0.018820814816833755,72.28999999999996,210.8728571428571,0.0021645935157958026,0.009837349433684547,-0.0050614747089518,0.03968253968253968,0,0
2018-10-26,6538.63,0.0016132590712825,0.0236644381103843,0.018785472011227846,84.98999999999978,206.15785714285707,0.0023652317191900003,0.009837349433684547,-0.005035933206183101,0.03571428571428571,0,0
2018-10-27,6505.6,-0.0050643189508683,0.0231590996075258,0.018874936576333885,95.3100000000004,208.68499999999995,0.0025830839898578874,0.00930658744974767,-0.004824107774430601,0.027777777777777776,0,0
2018-10-28,6489.93,-0.0024115996184033,0.0227618740693211,0.018909770708737787,61.17000000000007,205.33999999999995,0.002797405279208455,0.008747169559621048,-0.004394631941722602,0.023809523809523808,0,0
2018-10-29,6344.5,-0.0226634489786548,0.0223684405300599,0.008492782110204477,190.01000000000022,120.34071428571426,0.0030039213459168088,0.011183995122228004,-0.0038972892781116014,0.01984126984126984,0,0
2018-10-30,6330.87,-0.0021506283845695,0.0231268327552414,0.008378068172822483,77.98999999999978,109.4828571428571,0.002655203154784423,0.010631843323218669,-0.0023451749496202004,0.03571428571428571,0,0
2018-10-31,6371.93,0.0064647389553655,0.0226879559974175,0.0088872673589682,182.97999999999956,112.9021428571428,0.0023770941443554106,0.011170131620549252,-0.0021072663766029016,0.027777777777777776,0,0
2018-11-01,6410.0,0.0059568645069507,0.022382366326856,0.008236365401941299,93.98999999999978,103.25857142857136,0.002159169690830775,0.009935723358591778,-0.001781724911132699,0.023809523809523808,0,0
2018-11-02,6433.98,0.0037340493932571,0.0221001126751355,0.0076774204450347685,72.14000000000033,99.47285714285707,0.0019055099582937656,0.009273470739525804,-0.0015643254352487972,0.011904761904761904,0,0
2018-11-03,6387.09,-0.0073145547230701,0.0218040903816972,0.007253281784949486,94.97000000000025,98.2492857142857,0.0016472460935827368,0.00905181975968559,-0.0013550092258285996,0.011904761904761904,0,0
2018-11-04,6485.85,0.0153441152804276,0.0216342816682709,0.008637682355517614,166.0,104.11357142857143,0.0014005990052309166,0.00905181975968559,-0.0011275924010502002,0.007936507936507936,0,0
2018-11-05,6468.99,-0.0026028896565168,0.0218980489941214,0.00864651833615173,73.36999999999989,101.94500000000004,0.001157766398238211,0.009085896443418907,-0.000470391535938499,0.01984126984126984,0,0
2018-11-06,6519.11,0.0077178723270083,0.0216104090626264,0.008913445933939513,86.13000000000011,102.41500000000003,0.0009683811645323941,0.009581610337451594,-0.0015164236926149995,0.007936507936507936,0,0
2018-11-07,6578.46,0.0090628118381168,0.021479082918889,0.009254262316920312,106.14999999999964,104.10642857142855,0.0008169056291372924,0.009581610337451594,-0.0012088730785284989,0.003968253968253968,0,0
2018-11-08,6479.84,-0.0151048566904794,0.0214164528542428,0.010019935516942153,125.77999999999975,107.92714285714283,0.0007059425901433591,0.010942412258291923,-0.0009659134726132008,0.003968253968253968,0,0
2018-11-09,6419.99,-0.0092792586330645,0.0216952117940715,0.010260723424062708,120.51999999999953,110.46499999999995,0.0005997267244166146,0.01074860074028373,-0.0004049008810640027,0.023809523809523808,0,0
2018-11-10,6433.05,0.0020322047538421,0.0216134407114698,0.0102361378117748,64.55000000000018,108.26785714285708,0.0005392345865321746,0.01133018734277152,-0.00019064967022739895,0.01984126984126984,0,0
2018-11-11,6449.81,0.0026019081873638,0.0213545849527309,0.010263121122628583,107.14000000000033,111.55142857142853,0.0005255788548463327,0.012198334611991213,-0.0002796967155399982,0.003968253968253968,0,0
2018-11-12,6453.07,0.0005053135531554,0.0211338357886276,0.008029355453127619,76.0,103.40785714285708,0.000551256627947482,0.008708206293244638,-0.0007642132054937988,0.003968253968253968,0,0
2018-11-13,6457.66,0.0007110365089157,0.020925367535579,0.007973398177903662,106.85000000000036,105.46928571428569,0.0004674400671315558,0.009676506107320085,-0.0006850415270473996,0.003968253968253968,0,0
2018-11-14,5922.41,-0.086523562421549,0.0207436093534957,0.024677603890258786,825.9700000000003,151.39714285714288,0.0004377483245828794,0.03965063917743495,-0.0007354735653932985,0.003968253968253968,0,0
2018-11-15,5753.4,-0.0289524762444326,0.0340466757784465,0.025218523213889017,536.1199999999999,182.97785714285718,0.0033751971285800103,0.038076921743098166,0.0126302229242037,0.5476190476190477,1,0
2018-11-16,5655.94,-0.0170846640712269,0.0337294539622897,0.02510476342328666,233.64000000000033,194.51357142857145,0.0045314495834081776,0.03583892050950595,0.0120342421682182,0.5277777777777778,1,0
2018-11-17,5628.29,-0.0049006543357936,0.0326399657810436,0.025127034425660107,91.17000000000007,194.24214285714288,0.005153635808823978,0.035780104737387526,0.011026525069573797,0.4642857142857143,1,0
2018-11-18,5662.0,0.0059715206911761,0.0312472190075036,0.024545694463044457,121.17000000000007,191.04000000000002,0.005447043932333966,0.035780104737387526,0.009892634054772701,0.373015873015873,1,0
2018-11-19,4910.03,-0.142497134922312,0.0300070753517536,0.0429832665897128,809.0,243.58500000000004,0.005558360751192493,0.06465310697609042,0.008873239563125999,0.3373015873015873,1,1
2018-11-20,4558.86,-0.0742074594963106,0.0531600626051713,0.04451353346731821,722.2399999999998,289.0214285714286,0.009180348906921659,0.06592317189020974,0.0322346950695923,0.9880952380952381,2,1
2018-11-21,4661.07,0.0221724432431749,0.0551432339150201,0.04542614845091783,373.34999999999945,308.10714285714283,0.011574672796554709,0.06592317189020974,0.0343996245615244,0.996031746031746,2,1
2018-11-22,4370.0,-0.0644820264067629,0.0522895394498973,0.04653462283362521,386.77000000000044,326.74928571428575,0.012715099105366593,0.06954916585625925,0.018242863671450803,0.9841269841269841,2,1
2018-11-23,4420.61,0.0115146865095105,0.0531856430687948,0.047504595362912086,261.0600000000004,336.78785714285726,0.013490139348297556,0.07426841967738408,0.019456189106505102,0.9920634920634921,2,1
2018-11-24,3932.44,-0.1170175972529126,0.050151283038904,0.052379937092801074,702.31,382.3421428571429,0.013569692908044563,0.08085767217499927,0.017511317257860405,0.9682539682539683,2,1
2018-11-25,4085.78,0.0382525541931375,0.0597969237876429,0.05515010846174916,580.3400000000001,416.14214285714297,0.01416497184495224,0.08085767217499927,0.028549704780139296,1.0,2,1
2018-11-26,3862.2,-0.0562756832527462,0.0573863172424966,0.0546127014742197,505.0,446.78500000000014,0.013928368607181014,0.07850736534593471,0.027379241890743,0.996031746031746,2,0
2018-11-27,3875.21,0.0033628855807936,0.056707776274898,0.05475671910837678,250.8800000000001,457.0728571428572,0.013070372648619164,0.07850736534593471,0.0035477136697266987,0.9920634920634921,2,0
2018-11-28,4264.85,0.095807155451606,0.0532790534789521,0.06300026159588222,520.2000000000003,435.23214285714295,0.011336793291611032,0.07744702291560741,-0.0018641804360680012,0.9801587301587301,2,0
2018-11-29,4295.84,0.0072401022282448,0.0584168830201061,0.06349782407251385,324.7300000000005,420.13285714285723,0.011125643972505645,0.08206799009466002,0.006127343570208797,0.996031746031746,2,0
2018-11-30,4041.32,-0.0610757412843021,0.0548926840244452,0.06437858451902428,398.3599999999997,431.8985714285715,0.010397733693413274,0.0850079369523314,0.001707040955650399,0.9801587301587301,2,0
2018-12-01,4190.02,0.0361341359115137,0.0550316505272196,0.06622320821276537,336.97999999999956,449.4564285714286,0.009194592278017534,0.09179726666348506,0.0048803674883156,0.9801587301587301,2,0
2018-12-02,4161.01,-0.0069476739259819,0.0529482698063775,0.06590653384062475,209.94999999999982,455.79785714285714,0.007115829698575884,0.08502831391811594,-0.0068486539812653985,0.9563492063492064,2,0
2018-12-03,3884.01,-0.0688897081753037,0.0498501266339178,0.05801857166100429,352.0,423.15500000000003,0.0029122302308137054,0.07076021643118258,-0.007536190608578797,0.9365079365079365,2,0
2018-12-04,3951.64,0.0172625575279248,0.0516773325325576,0.05617056996907137,304.0,393.2807142857143,0.0029885420829328774,0.0701692128130493,-0.0050304437423404,0.9484126984126984,2,1
2018-12-05,3769.84,-0.0470981223779816,0.048931960423739,0.05614957803908175,225.0,382.68428571428575,0.0033044384461317004,0.06735889345497355,-0.004347093055213101,0.9206349206349206,2,1
2018-12-06,3508.75,-0.0717727115470463,0.0484110450457171,0.056673589866369924,399.9899999999998,383.62857142857143,0.0035989465328845798,0.0684041916903201,-0.010005837974389004,0.9166666666666666,2,1
2018-12-07,3403.55,-0.030440844136482,0.0508708866661651,0.05623258321753688,325.3899999999999,388.22357142857135,0.003672803698768436,0.06488507058386389,-0.004021797358280101,0.9404761904761905,2,1
2018-12-08,3410.93,0.0021659768273583,0.048830642115265,0.04871893415631845,273.0,357.5585714285714,0.003779555667467751,0.0534354898259028,-0.006201008411954603,0.9206349206349206,2,1
2018-12-09,3545.37,0.0386575455082756,0.0460171371800198,0.04875000335413373,263.96000000000004,334.96000000000004,0.003768385820325817,0.0534354898259028,-0.006931132626357701,0.8849206349206349,2,0
2018-12-10,3432.88,-0.0322429678784725,0.0450852528730387,0.04740479772051201,239.88999999999987,316.0235714285714,0.003940240399982241,0.050511833779801285,-0.004764873760879099,0.873015873015873,2,0
2018-12-11,3380.39,-0.0154084715606153,0.0437541762014159,0.04731135878843854,155.67999999999984,309.22357142857135,0.004138298048650963,0.04756250947230157,-0.007923156331141705,0.8531746031746031,2,0
2018-12-12,3445.0,0.0189328170116027,0.0416310131535544,0.03757640247656467,142.0,282.2092857142856,0.004686604535837136,0.04756250947230157,-0.007300947270184599,0.8214285714285714,2,0
2018-12-13,3302.06,-0.0423773883271998,0.0398488493086049,0.037632002419415916,204.5,273.62142857142845,0.004669264386349777,0.04701463306467762,-0.0085621957371122,0.7738095238095238,2,0
2018-12-14,3224.17,-0.023870963355657,0.040041341529627,0.03567940131161485,158.38999999999987,256.4807142857142,0.004769842995484148,0.043118645384252946,-0.010829545136538096,0.7817460317460317,2,0
2018-12-15,3211.72,-0.0038689335989161,0.0386805596959758,0.03264413379190324,120.23999999999978,240.99928571428563,0.004746593877592564,0.04092423104366097,-0.010150082419289198,0.7222222222222222,2,0
