date,long_liq,short_liq,liq_imbalance,open_interest,funding_rate,long_short_ratio,volume,trade_count,target_return
2021-06-13,211.7289999999999,295.5819999999993,-83.85299999999941,50586.54,-0.006559,1.1048200378867608,647030.8870014101,3124874,0.037615172483382864
2021-06-14,254.4110000000001,238.17599999999925,16.235000000000838,49608.559,-0.003144,0.9872813990461048,704976.8120014023,3532931,-0.009230129428557277
2021-06-15,224.84199999999976,271.56399999999974,-46.72199999999998,49805.375,0.01,1.092050209205021,632064.5029997133,2925679,-0.04574527341953072
2021-06-16,298.784999999999,192.40999999999983,106.37499999999918,52027.71,0.01,1.256317689530686,673206.5020024107,3171698,-0.0066989619448758475
2021-06-17,226.1209999999998,195.85599999999985,30.26499999999996,53411.949,0.01,1.6096033402922756,603847.6989999065,2603295,-0.061527820827823376
2021-06-18,426.3939999999978,321.75999999999914,104.63399999999864,50691.84,0.01,2.249918752031199,790379.876003829,3264700,-0.009427930097443138
2021-06-19,358.49499999999904,354.00899999999876,4.486000000000274,52075.117,0.007475,1.9967036260113875,638795.1360011544,2651693,0.003276132483096106
2021-06-20,361.95099999999866,398.8359999999994,-36.88500000000073,54166.792,-0.018437,1.807411566535654,829895.5300047701,3318164,-0.11891045662276056
2021-06-21,1013.910999999992,655.5749999999958,358.33599999999615,51067.977,-0.019854,2.0003000300030003,1397289.673009616,5851813,0.02809452431993975
2021-06-22,949.4109999999924,733.7369999999931,215.6739999999993,51628.331,-0.032806,1.981514609421586,1531757.6740074076,6532586,0.03531268376709562
2021-06-23,460.4019999999975,547.013999999997,-86.61199999999957,52127.949,-0.019895,1.3132084200786494,960681.1430080906,3963156,0.02882854837944926
2021-06-24,321.95699999999863,333.14599999999905,-11.18900000000042,55520.637,-0.018863,1.608922515001305,774897.7680039103,3143146,-0.09301052120369313
2021-06-25,781.862999999995,523.1399999999965,258.7229999999986,53033.57,0.01,1.2241992882562278,1093045.808009972,4353600,0.021895999249812448
2021-06-26,650.3179999999962,509.45999999999657,140.85799999999966,55578.6,-0.010371,1.7434842249657063,1091382.9020112362,4563944,0.07218857505595366
2021-06-27,382.30499999999887,435.11299999999864,-52.807999999999765,55631.106,-0.026102,1.598752598752599,897146.8040094352,3790230,-0.005938288050668206
2021-06-28,287.4969999999992,205.9339999999998,81.56299999999942,55056.731,0.01,1.2109219544550078,706088.318002287,3051875,0.040252785948073466
2021-06-29,257.4179999999995,320.94199999999836,-63.523999999998864,56514.567,0.003883,1.1786492374727668,806138.5550043926,3294894,-0.02443103312082151
2021-06-30,284.40399999999977,251.6969999999996,32.707000000000164,55110.472,0.01,1.077274615704196,719738.439002078,2851166,-0.0449475209203527
2021-07-01,277.55599999999953,254.76199999999952,22.79400000000001,56267.344,0.01,1.5182573659027951,758963.6060030805,2796564,0.008377365268202652
2021-07-02,292.94199999999944,303.8179999999996,-10.876000000000149,56912.283,-0.012187,1.2634676324128564,664903.084001138,2737906,0.02578687134095503
2021-07-03,166.48499999999996,191.47599999999997,-24.991000000000017,59271.925,0.00353,1.3534949399858789,510612.460998474,1929230,0.017651072284596836
2021-07-04,100.35999999999991,157.17999999999975,-56.81999999999984,59783.817,0.004428,1.3057412958266084,450938.45899913454,1693385,-0.04629552498009559
2021-07-05,318.2739999999989,183.67800000000017,134.59599999999875,59340.906,-0.01044,1.4576062914721064,736610.4650031201,2589951,0.015605347745179188
2021-07-06,220.82199999999975,300.0989999999992,-79.27699999999945,57427.863,-0.008213,1.3752969121140142,643952.6430011957,2687186,-0.010513575195608027
2021-07-07,128.94000000000014,157.8259999999998,-28.885999999999655,58021.142,0.01,1.704895861509332,456218.28799886256,2018095,-0.029562898272272875
2021-07-08,302.157999999999,214.57499999999987,87.58299999999912,62274.776,-0.02808,1.4968789013732835,650317.3660016258,2689290,0.028194357383748425
2021-07-09,150.0599999999999,230.45399999999964,-80.39399999999975,62100.86,-0.018845,1.7987685418415895,485662.66999832686,2073684,-0.009297337803435113
2021-07-10,205.0840000000001,137.0040000000001,68.07999999999998,60802.243,7.2e-05,1.275830678197542,410271.5629988645,1700023,0.02231790521454613
2021-07-11,100.33600000000013,137.52800000000013,-37.19200000000001,62831.376,-0.003373,1.14638334406525,343904.4219991466,1426820,-0.03481973872786526
2021-07-12,268.72800000000007,138.8020000000001,129.92599999999996,60639.366,0.01,0.9557989438685702,501801.8249989449,1932181,-0.010844211993665809
2021-07-13,313.1559999999995,149.01500000000007,164.14099999999942,62732.097,5.2e-05,2.114294612270321,466565.14699879335,1779393,0.002753633750060658
2021-07-14,199.56199999999953,226.86199999999997,-27.30000000000044,59343.928,-0.011753,2.1210986267166043,521139.58799817815,1994595,-0.029059841124267294
2021-07-15,291.0559999999994,134.52400000000011,156.5319999999993,65077.21,0.001576,2.045066991473812,539111.2989987938,1982004,-0.015684787261424304
2021-07-16,420.20199999999915,217.79799999999992,202.40399999999923,62419.243,0.001073,2.698224852071006,516557.907998117,1905185,0.004330419138804942
2021-07-17,199.02899999999968,170.4260000000002,28.602999999999497,66114.073,0.002365,1.7329871549603717,422650.050998729,1587624,0.008167362765901132
2021-07-18,149.51299999999995,197.03099999999992,-47.51799999999997,64463.151,-0.004434,1.7708506511499027,412188.95599886816,1494365,-0.02999064883210245
2021-07-19,259.47299999999933,106.6060000000001,152.86699999999922,72112.2,-0.00123,2.0759766225776684,486305.35699852224,1796294,-0.034616684167989575
2021-07-20,298.4629999999995,233.13199999999964,65.33099999999988,70291.836,-0.018939,2.017501508750754,602687.3599996632,2140591,0.0760571584840477
2021-07-21,160.95400000000035,459.934999999999,-298.98099999999863,68740.937,-0.032314,1.4289531212047606,787076.5800041604,2659843,0.004448704994112873
2021-07-22,181.45099999999996,204.6549999999999,-23.20399999999992,67683.981,0.001374,1.4324981756263684,397258.7099987801,1639253,0.04084975691732318
2021-07-23,133.37500000000014,401.93999999999903,-268.5649999999989,68723.693,-0.00099,1.2411474675033618,404649.7109989173,1571903,0.01838406474345433
2021-07-24,118.03400000000008,208.85700000000008,-90.823,68504.508,-0.010603,1.1920210434020169,376044.7159988799,1514178,0.03225131745929666
2021-07-25,131.1730000000002,306.2899999999994,-175.1169999999992,72255.945,-0.005198,1.0850708924103418,404114.12199870026,1630694,0.05114348533727764
2021-07-26,550.0329999999968,944.5369999999926,-394.5039999999958,53704.802,0.01,0.94325689856199,1162332.2470072438,4949694,0.057914516924229886
2021-07-27,287.277999999999,468.225999999998,-180.947999999999,55686.524,-0.002248,1.320185614849188,675035.9900024907,3049573,0.014134814167451992
2021-07-28,315.4049999999993,445.18499999999926,-129.77999999999997,55319.326,0.01,1.3596035865974514,735917.6340037804,3452283,-7.696532715684157e-05
2021-07-29,173.65600000000018,161.59700000000015,12.059000000000026,56610.054,0.01,0.918281220026856,463917.86899807944,2295445,0.05327978825254043
2021-07-30,159.308,257.0149999999992,-97.7069999999992,53867.972,-0.002377,0.95160031225605,561474.2829988627,2619496,-0.01779791255515306
2021-07-31,170.74899999999985,143.85300000000026,26.89599999999959,54190.242,0.01,1.0036064916850331,381459.7039987104,1854537,-0.03976527538307373
2021-08-01,278.4799999999987,190.61000000000016,87.86999999999856,49867.403,0.01,1.002002002002002,487528.928998209,2264435,-0.01766323196259023
2021-08-02,238.58700000000007,224.375,14.212000000000074,53776.398,0.01,1.1881838074398248,451864.3809989127,2123998,-0.024324684058786517
2021-08-03,360.4889999999989,234.4809999999997,126.0079999999992,57066.814,0.01,1.5182573659027951,517218.86799859407,2439511,0.038914842837089125
2021-08-04,179.89799999999963,305.37399999999894,-125.47599999999932,55167.999,0.001272,1.674511901577962,479560.3269991775,2261995,0.028276896761955328
2021-08-05,398.3959999999984,406.9559999999988,-8.5600000000004,54970.446,0.01,1.5451768897938407,746249.7120024342,3322107,0.04718738719476967
2021-08-06,247.89399999999975,356.73499999999865,-108.8409999999989,55436.153,0.01,1.0412329046744233,653450.5280015592,3184909,0.039718793988718915
2021-08-07,243.7319999999997,445.7539999999977,-202.021999999998,54271.291,0.01,0.918281220026856,583749.4929993284,3090837,-0.017612704032917037
2021-08-08,340.35699999999923,295.2829999999993,45.073999999999955,52426.07,0.01,0.9264110961279138,553684.4129985449,2960961,0.054629704462167084
2021-08-09,239.43899999999965,429.9999999999979,-190.56099999999824,56582.265,0.01,0.926040061633282,626208.1990012005,3270295,-0.014556479103525533
2021-08-10,209.7870000000001,209.31999999999985,0.4670000000002403,54882.18,0.01,0.8632383081796161,460476.97899807064,2367011,-0.0016244406865872918
2021-08-11,147.0030000000001,208.1769999999995,-61.17399999999941,56329.798,0.01,1.2376370552696354,390659.6419988145,1926114,-0.024737108317827605
2021-08-12,341.6779999999984,167.6519999999999,174.0259999999985,56302.368,0.01,1.1281123643328368,466729.6179981044,2259801,0.07380869283539049
2021-08-13,66.63100000000009,356.5069999999991,-289.875999999999,55866.742,0.01,1.3408239700374531,438018.4819993072,2053415,-0.015421439567331774
2021-08-14,172.57900000000004,151.03199999999993,21.54700000000011,55445.669,0.01,1.0341741253051262,374363.8049991658,1830974,-0.0020137746906012666
2021-08-15,193.687,176.83600000000018,16.85099999999983,53375.888,0.01,1.4443901246638966,370366.52899914654,1793845,-0.023097203992740845
2021-08-16,254.03199999999953,137.53499999999994,116.4969999999996,56836.08,0.013924,1.506265664160401,412535.423998894,1904314,-0.026610327758852748
2021-08-17,403.7209999999984,223.9879999999996,179.7329999999988,57342.77,0.01,1.8951939779965257,474315.95199819194,2230117,0.00020894564849349706
2021-08-18,230.44599999999977,197.1799999999998,33.26599999999996,55038.024,0.01,2.0293850348379276,395815.7889983269,1948312,0.04494955657548161
2021-08-19,204.667,407.2139999999993,-202.54699999999931,55063.14,0.01,1.9455081001472752,439306.52899843466,2068751,0.053338362433267505
2021-08-20,69.52600000000007,287.85799999999944,-218.33199999999937,58113.573,0.014278,1.3618327822390173,401478.25199863507,1906131,-0.010201389940110772
2021-08-21,119.39700000000022,142.5080000000001,-23.110999999999876,58564.446,0.016694,1.028809089064719,347563.1039988458,1621473,0.008512092205915422
2021-08-22,135.14000000000007,123.34000000000012,11.799999999999956,57158.947,0.014813,0.9904458598726114,294671.7059990821,1397281,0.005056931265299269
2021-08-23,132.163,196.7479999999992,-64.58499999999918,60667.277,0.023983,1.0959966464053656,355730.85399908153,1582841,-0.037361006005776076
2021-08-24,369.71399999999954,130.88400000000007,238.82999999999947,63301.5,0.041348,1.332089552238806,398638.0669985617,1700791,0.026889274355854198
2021-08-25,116.93500000000016,246.93099999999976,-129.99599999999958,59747.955,0.01,1.7056277056277056,389098.715998786,1644064,-0.044455503018914655
2021-08-26,279.5349999999992,160.02100000000002,119.51399999999916,60678.231,0.01,1.6903416733925207,475181.4789982218,2009143,0.046425655187308124
2021-08-27,128.5800000000003,232.9650000000001,-104.3849999999998,58446.604,0.01,1.8935185185185184,403656.0249988035,1760305,-0.003563512259949775
2021-08-28,87.0270000000001,62.144999999999946,24.88200000000015,59809.183,0.023137,1.4137098720733767,222792.83599944328,1066382,-0.0026114257690359466
2021-08-29,70.60500000000009,134.2480000000004,-63.6430000000003,57568.328,0.01,1.3452157598499062,315105.3519990285,1381940,-0.03728695560163331
2021-08-30,159.77799999999996,110.1470000000002,49.63099999999976,59597.328,0.02255,1.3089355806972984,351830.5179990228,1476941,0.00250797824579152
2021-08-31,177.77900000000017,229.34300000000005,-51.56399999999988,60667.684,0.023354,1.875215641173088,365541.7939989211,1535160,0.035653966587030794
2021-09-01,79.658,233.43999999999963,-153.78199999999964,59411.877,0.033967,2.1259768677711786,350107.98299886135,1532529,0.008895278543619156
2021-09-02,81.67900000000007,176.4459999999999,-94.76699999999984,64015.61,0.057405,1.6068821689259647,361857.6569989947,1607366,0.015164663339700013
2021-09-03,129.8620000000002,182.29900000000015,-52.436999999999955,61473.891,0.024375,1.2893772893772897,430239.9439978303,1880839,-0.0016714247769797907
2021-09-04,96.56500000000013,100.79100000000024,-4.226000000000113,57264.059,0.019219,1.2768670309653916,274955.0679991047,1272451,0.03622298966548598
2021-09-05,43.546000000000035,145.99700000000013,-102.45100000000008,62507.463,0.01,1.43605359317905,288983.41099893925,1387380,0.01737284116472182
2021-09-06,66.11199999999995,156.76399999999987,-90.65199999999992,61981.771,0.01,0.94325689856199,297734.0309988327,1371735,-0.11668618261666985
2021-09-07,1159.8129999999971,311.00299999999885,848.8099999999984,43910.478,0.022977,1.0458265139116203,762999.5120030331,3596054,-0.017552965928857134
2021-09-08,208.59800000000016,208.74299999999997,-0.1449999999998112,45560.419,0.01,1.9708853238265005,435637.5239974262,2223015,0.007503649579211569
2021-09-09,100.881,106.50800000000024,-5.627000000000237,45391.233,0.01,1.8490028490028492,309010.13599923154,1566985,-0.03385083421309609
2021-09-10,173.21399999999988,107.01200000000009,66.2019999999998,47561.073,0.011115,1.9351335485764605,343443.61199889507,1711755,0.007170959564000157
2021-09-11,74.064,93.22600000000016,-19.16200000000016,47488.346,0.01,2.181673560292714,194144.0059995923,1067409,0.01867510394481009
2021-09-12,73.34400000000011,106.70100000000014,-33.35700000000003,48292.306,0.01,1.9368575624082232,223533.6099995065,1143172,-0.02384543115686988
2021-09-13,255.74900000000017,195.97700000000015,59.77200000000002,46753.755,0.01,1.910360884749709,448941.28899801767,2175833,0.047173046597375645
2021-09-14,55.90800000000005,149.43000000000015,-93.5220000000001,49371.464,0.01,2.202049311559398,277907.90399933374,1381013,0.021209635319468845
2021-09-15,51.439999999999976,87.64900000000006,-36.20900000000008,51646.628,0.01,1.2376370552696354,244225.93099952853,1197871,-0.008003236568180583
2021-09-16,149.71399999999997,91.65000000000018,58.063999999999794,50069.496,0.01,1.1920210434020169,260043.99699945355,1300998,-0.009214083189828415
2021-09-17,143.38200000000018,98.68200000000004,44.70000000000013,50507.124,0.01,1.364066193853428,226167.07099958073,1152478,0.020771366136939307
2021-09-18,48.562,122.15500000000014,-73.59300000000015,51118.091,0.01,1.6574541589157583,207877.99199961225,1071485,-0.022003203281517614
2021-09-19,122.74700000000014,64.628,58.11900000000014,51641.696,0.01,1.4307243558580456,212631.36999956425,1083637,-0.09371472997414365
2021-09-20,428.6289999999987,255.9819999999997,172.64699999999905,48797.351,0.01,1.8506271379703536,600763.6259993619,2808327,-0.05449085222582184
2021-09-21,483.65899999999783,330.083999999999,153.57499999999885,46692.505,0.01,2.1220730565095223,683240.1740012559,3202044,0.06669051131368064
2021-09-22,139.01700000000017,236.37099999999973,-97.35399999999956,44013.855,0.01,1.791736460078169,400841.1019983396,2066697,0.02990081126254296
2021-09-23,98.40200000000009,172.3920000000002,-73.99000000000011,46428.215,0.01,1.5182573659027951,330252.9649990551,1640619,-0.04687874118217117
2021-09-24,319.48399999999873,246.76799999999955,72.71599999999918,45175.571,0.003978,1.169668040789759,608593.6970000295,2875216,-0.0032739387986815416
2021-09-25,108.74000000000008,126.12100000000018,-17.3810000000001,43913.757,0.01,1.4807740014884645,277082.9199991732,1439707,0.011423896898211439
2021-09-26,167.2430000000001,152.52999999999983,14.713000000000278,44240.471,-0.001686,1.3068050749711648,354392.38899856986,1751677,-0.023763181042317782
2021-09-27,118.26000000000003,112.24200000000008,6.017999999999958,43992.096,0.01,1.247696111485727,285307.6349990339,1497825,-0.026952637413387492
2021-09-28,192.29800000000017,87.88900000000002,104.40900000000016,45711.539,0.009756,1.44081034903588,356117.9979986739,1762967,0.01205914203844749
2021-09-29,122.76800000000024,123.82100000000004,-1.0529999999997983,48155.511,0.005661,1.8320589068252615,293307.18899892556,1552730,0.05390557797621298
2021-09-30,128.82900000000026,215.45899999999952,-86.62999999999926,47917.601,0.009235,2.067484662576687,389167.60599845584,1929073,0.09396298154418581
2021-10-01,103.54699999999995,286.6539999999998,-183.10699999999983,50847.984,0.01,1.0251113811259618,449490.5759980551,2267735,-0.010581190057193268
2021-10-02,78.04400000000004,72.07100000000015,5.972999999999885,49865.479,0.005938,0.7838030681412771,182554.858999571,1052371,0.01179354266560928
2021-10-03,90.73600000000006,99.0130000000001,-8.277000000000044,48050.595,0.01,0.9094901661256446,212410.236999498,1332681,0.021041177106194908
2021-10-04,156.592,161.3249999999999,-4.73299999999989,48038.551,0.01,0.9864918553833928,324424.04599878343,1853159,0.04463737058465789
2021-10-05,82.5360000000001,156.03499999999988,-73.49899999999978,52761.471,0.000161,0.8024513338139871,313964.43599889916,1800588,0.0720063432706084
2021-10-06,133.01700000000022,265.24799999999914,-132.23099999999891,50053.282,0.01,0.7304031839418584,418716.3139976922,2467672,-0.028045411251504504
2021-10-07,205.27100000000013,164.4210000000001,40.85000000000002,52131.081,0.032669,0.9440124416796268,262966.1889991201,1696800,0.0030854891415916796
2021-10-08,98.0470000000002,109.00800000000017,-10.96099999999997,50945.964,0.013417,1.1231422505307855,255209.76099905788,1579993,0.018334387918285344
2021-10-09,58.53600000000002,60.360000000000106,-1.824000000000083,50988.62,0.015717,1.3579344494223062,167495.046999554,1080141,-0.005304699876692354
2021-10-10,140.8750000000002,118.35300000000028,22.52199999999992,52509.223,0.01,1.194426157559798,289070.6339987939,1712094,0.0501726773419886
2021-10-11,84.87000000000006,260.78599999999983,-175.91599999999977,54294.537,0.01,1.2168033695411218,314867.13899869844,1816282,-0.025989694956715326
2021-10-12,186.52200000000013,143.73400000000018,42.787999999999954,51339.095,0.01,0.9619383951343928,349138.268998629,1941344,0.024172357303921643
2021-10-13,108.39900000000024,229.17299999999972,-120.77399999999948,48767.282,0.01,1.2276676319893072,327710.37599871977,1837544,-0.00033230196825861924
2021-10-14,94.18800000000007,125.23700000000026,-31.04900000000019,50463.155,0.017282,0.9790223629527012,254717.64399914863,1548315,0.07269990621609956
2021-10-15,143.89100000000033,320.0259999999997,-176.1349999999994,52841.689,0.01,1.117746717492588,493365.2439972165,2751313,-0.013004884546981899
2021-10-16,80.14600000000016,84.09700000000004,-3.95099999999988,54166.95,0.043303,1.0316944331572533,213249.10199938287,1325320,0.010665774343541656
2021-10-17,78.39900000000006,120.1740000000002,-41.77500000000015,53226.057,0.04425,1.3046784973496195,240131.9429992456,1484294,0.0077953629773119815
2021-10-18,121.69100000000026,207.0899999999997,-85.39899999999943,51778.168,0.01,1.4283632831471589,333277.4649985608,2017189,0.035964637291378665
2021-10-19,83.08100000000006,175.06900000000013,-91.98800000000008,55541.356,0.01,1.3877745940783188,379236.8139982138,2154072,0.026418386013748574
2021-10-20,86.48500000000004,137.36300000000003,-50.877999999999986,56967.319,0.063237,0.9896538002387584,324737.67799869896,1987145,-0.05943124037142056
2021-10-21,195.89000000000036,221.347,-25.456999999999653,55172.593,0.062183,1.1312872975277066,478584.5399974251,2773251,-0.024495255024330476
2021-10-22,142.48700000000005,111.31500000000015,31.171999999999898,56012.501,0.033222,1.9603315571343989,350307.3909980249,2047627,0.009814059457966096
2021-10-23,89.80900000000017,94.55000000000004,-4.740999999999872,54993.274,0.01739,2.2938076416337285,222553.27899926077,1283047,-0.007115367573462095
2021-10-24,116.58700000000026,91.15800000000009,25.429000000000173,56951.924,0.032862,2.178639542275906,245813.67799910952,1319945,0.035936119464491156
2021-10-25,33.12600000000003,282.6489999999993,-249.52299999999929,55080.086,0.017861,2.4083162917518743,234187.8009993448,1312228,-0.04457465397637783
2021-10-26,160.98900000000012,83.8570000000001,77.13200000000002,57453.453,0.055995,1.9708853238265005,252251.37499914493,1430606,-0.03226376706842693
2021-10-27,336.7799999999976,169.32400000000004,167.45599999999754,56089.101,0.023017,2.8461538461538463,329111.6979983001,1855074,0.036350958781548925
2021-10-28,161.286,211.92799999999983,-50.641999999999825,52065.334,0.013782,2.779289493575208,333323.0139978675,2002683,0.027321172837899255
2021-10-29,55.01700000000008,107.63200000000025,-52.615000000000165,52420.898,0.017968,2.656307129798903,218354.430999246,1401943,-0.006357458874695965
2021-10-30,89.35300000000024,64.03200000000004,25.321000000000197,51810.387,0.023181,2.3692722371967654,156040.13099968497,982188,-0.009084092793678167
2021-10-31,147.71200000000002,89.80999999999992,57.9020000000001,55292.195,0.043874,2.769317753486619,183598.74699950713,1050411,-0.006360992003154209
2021-11-01,150.79600000000025,102.54100000000008,48.255000000000166,53933.896,0.056812,3.347826086956522,246157.06699905783,1439678,0.03720496031871967
2021-11-02,73.00900000000001,127.19200000000032,-54.183000000000305,55092.909,0.047797,3.2680324370465215,217591.3819992915,1326823,-0.00513034831339354
2021-11-03,86.14300000000019,94.08400000000016,-7.940999999999974,53160.237,0.031399,2.2383419689119175,211186.2979992283,1265970,-0.02416163880409883
2021-11-04,148.92200000000008,50.06100000000002,98.86100000000006,55570.706,0.046368,2.907776475185619,184675.77699942025,1094030,-0.007486048650989119
2021-11-05,98.75800000000032,84.83200000000006,13.926000000000258,57014.925,0.041167,3.5787545787545785,157569.354999637,1011863,0.00871666156843176
2021-11-06,146.82500000000005,58.96100000000005,87.864,56990.762,0.037687,3.76417341591234,154918.91299973096,934072,0.028908848090944517
2021-11-07,29.377000000000013,71.62600000000005,-42.24900000000004,56284.341,0.037438,3.2426813746287655,142878.04699986457,865482,0.0650421688463716
2021-11-08,56.74800000000002,265.09599999999926,-208.34799999999925,60108.127,0.04876,2.5650623885918,274930.85099889204,1666214,-0.008599071276879755
2021-11-09,123.68000000000022,112.0010000000003,11.678999999999917,59972.631,0.067839,1.8490028490028492,231842.52799914175,1454614,-0.03133425720348271
2021-11-10,336.9399999999987,211.3319999999997,125.60799999999898,57158.761,0.057535,2.023888720895071,347833.49299864395,2275650,-0.001668560644210615
2021-11-11,71.262,73.51200000000014,-2.250000000000142,55066.612,0.021812,2.4305317324185247,178263.04199945246,1167487,-0.010117196545531115
2021-11-12,162.8050000000001,92.0460000000001,70.75899999999999,57895.757,0.036867,2.780718336483932,264575.03399883234,1613651,0.004011920193832452
2021-11-13,32.69600000000005,52.026,-19.329999999999956,57132.283,0.021842,3.399472063352398,124466.11599990872,806642,0.017538677316071727
2021-11-14,57.883999999999865,101.49800000000003,-43.61400000000017,57684.328,0.013059,3.3383947939262475,146423.4169998216,918260,-0.029622263612827382
2021-11-15,215.0730000000001,51.93200000000005,163.14100000000005,62331.628,0.040989,3.349717268377556,210022.5759993461,1227691,-0.05739419171453264
2021-11-16,497.01999999999623,198.15300000000013,298.8669999999961,60594.987,0.01,3.943153732081067,475013.4999976607,2492109,0.004750691928606443
2021-11-17,198.27700000000016,149.74999999999994,48.527000000000214,59782.665,0.01,4.055611729019211,287388.1509980601,1836697,-0.05892788542453076
2021-11-18,377.67199999999787,155.09500000000008,222.57699999999775,61135.968,0.011235,4.211047420531527,412019.3819969158,2467533,0.020195240460608943
2021-11-19,104.5650000000004,133.29200000000026,-28.72699999999986,59046.81,0.01,4.22466039707419,245352.64799887335,1575615,0.028114513307780697
2021-11-20,56.185000000000024,103.04500000000014,-46.86000000000012,57200.868,0.01,3.8780487804878048,173693.2829995237,1126365,-0.018347414213867097
2021-11-21,109.36500000000014,50.023000000000046,59.34200000000009,56240.753,0.01,3.520795660036166,143886.82099979406,1014468,-0.04135448742349368
2021-11-22,282.0769999999995,120.42200000000028,161.6549999999992,60537.063,0.01,3.570383912248629,326184.6999978385,2062432,0.022746522987711515
2021-11-23,140.8660000000002,118.54700000000024,22.318999999999978,59959.102,0.01,4.515719801434088,267772.8829982077,1832291,-0.007027959623695068
2021-11-24,185.3010000000004,102.5110000000002,82.79000000000022,60381.321,0.01201,3.935834155972359,194670.28699918507,1299816,0.03139088383840871
2021-11-25,61.747,167.70299999999986,-105.95599999999986,60882.486,0.011888,4.117707267144319,191911.3239992243,1290604,-0.09295843321180186
2021-11-26,868.5869999999909,145.67700000000028,722.9099999999906,66361.047,0.01,3.3402777777777777,378647.4409971469,2328953,0.018341175751455552
2021-11-27,99.17100000000028,102.55800000000018,-3.386999999999901,63158.699,0.01,5.693440428380188,155118.4359995829,1087008,0.04561403694585309
2021-11-28,222.98499999999956,208.7160000000001,14.268999999999464,62296.353,0.01,5.090133982947624,213594.9169989739,1322911,0.00871565839954691
2021-11-29,78.31000000000002,126.55600000000015,-48.24600000000014,61690.601,0.020774,4.3276505061267985,215109.46599901488,1329844,-0.014394268550105949
2021-11-30,396.3499999999992,253.23399999999955,143.11599999999967,59240.982,0.01,3.101722723543889,337611.7059974693,2233652,0.004091840063050967
2021-12-01,183.0969999999995,111.63100000000024,71.46599999999926,60693.413,0.01,4.022601707684581,273955.7059983122,1777383,-0.012382750098007378
2021-12-02,192.15599999999975,118.9770000000002,73.17899999999955,59864.586,0.01,4.313496280552604,249983.29199883304,1524412,-0.05232395555977298
2021-12-03,497.4709999999987,122.5480000000002,374.9229999999985,61204.435,0.027198,4.633802816901408,369719.4439980334,2127801,-0.08664155778315319
2021-12-04,1313.4079999999828,433.5169999999983,879.8909999999846,40060.377,0.002893,5.784260515603799,598710.3210003439,3371572,0.004949030282181965
2021-12-05,251.63000000000008,183.4059999999997,68.22400000000039,40021.65,0.01,2.8095238095238093,286432.92999883514,1809972,0.020946445463868812
2021-12-06,191.9589999999999,310.09699999999907,-118.13799999999918,37769.264,0.01,2.024803387779794,357558.54199773143,2257481,0.002910597598496878
2021-12-07,120.94900000000024,99.19200000000004,21.757000000000204,39335.489,0.01,1.807411566535654,224669.37199898393,1458722,-0.002330494560926155
2021-12-08,127.88700000000024,135.3219999999999,-7.434999999999647,39185.203,0.01,1.6322716504343249,238226.85299889508,1459351,-0.0597136382267216
2021-12-09,271.55999999999955,104.11800000000002,167.44199999999952,42025.462,0.01,1.910360884749709,273083.13499865064,1728688,-0.008555687528783551
2021-12-10,174.74500000000015,160.24699999999996,14.49800000000019,39352.944,0.01,2.3624747814391394,302967.0629982713,2000126,0.046614419400292206
2021-12-11,81.28800000000012,127.47200000000016,-46.18400000000004,40618.852,0.01,2.282994090610637,210956.69999903705,1460513,0.013352652721007274
2021-12-12,58.84100000000001,70.3330000000001,-11.49200000000009,43495.966,0.01,1.7382256297918943,183431.553999389,1300280,-0.06929737535264024
2021-12-13,203.72999999999973,128.36500000000012,75.36499999999961,42842.485,0.01,1.4224806201550386,348549.4269982135,2357180,0.03452417623267223
2021-12-14,119.12900000000022,140.9639999999999,-21.834999999999695,42758.982,0.008838,2.461405330564209,266189.2059988573,1907876,0.010733758816394712
2021-12-15,136.7140000000001,156.36300000000014,-19.64900000000003,43972.778,0.01,1.997601918465228,345239.09399786184,2395142,-0.02554820242818323
2021-12-16,150.30699999999996,55.117,95.18999999999996,47565.879,0.01,1.8620492272467088,215872.23099999936,1516569,-0.03202327139996619
2021-12-17,206.198,123.67,82.528,50631.423,0.004678,2.2278889606197545,326457.012999998,2232312,0.015130173120065038
2021-12-18,75.30400000000004,86.75900000000009,-11.45500000000004,53207.846,0.008402,3.23190859077444,191004.25199932553,1609142,-0.0032775271061211697
2021-12-19,98.02400000000009,104.6590000000002,-6.635000000000119,56055.481,0.01,2.8684719535783367,241687.56299911768,1649377,0.004977392174810191
2021-12-20,135.15900000000008,123.60900000000028,11.549999999999798,61829.907,0.01,2.8211692777990063,273803.24599899165,1987337,0.041250873237455465
2021-12-21,55.42099999999997,140.3020000000002,-84.88100000000023,70188.434,0.01,2.4891835310537336,259999.57199898775,1876367,-0.0061905422711152625
2021-12-22,78.7200000000001,115.58000000000014,-36.86000000000004,73265.118,0.01,1.327205026762858,208462.47099944777,1450856,0.045280159454227586
2021-12-23,78.12400000000014,188.447,-110.32299999999988,73671.143,0.004018,1.6616981634282673,255882.66599930025,1460880,-0.00037006138896700236
2021-12-24,139.5270000000001,126.51600000000026,13.01099999999984,72638.825,0.01,1.581311306143521,220182.0589993424,1228909,-0.008305548869195434
2021-12-25,44.06800000000002,42.921000000000014,1.1470000000000056,73824.377,0.01,1.6997840172786178,147662.34799985515,856089,0.00742932881557401
2021-12-26,108.5070000000002,77.449,31.05800000000021,72297.03,0.01,2.012048192771084,184797.27799956116,1041327,-0.001459445277733451
