date,long_liq,short_liq,liq_imbalance,open_interest,funding_rate,long_short_ratio,volume,trade_count
2021-07-07,128.94000000000014,157.8259999999998,-28.885999999999655,58021.142,0.01,1.704895861509332,456218.28799886256,2018095
2021-07-08,302.157999999999,214.57499999999987,87.58299999999912,62274.776,-0.02808,1.4968789013732835,650317.3660016258,2689290
2021-07-09,150.0599999999999,230.45399999999964,-80.39399999999975,62100.86,-0.018845,1.7987685418415897,485662.66999832686,2073684
2021-07-10,205.0840000000001,137.0040000000001,68.07999999999998,60802.243,7.2e-05,1.2758306781975421,410271.5629988645,1700023
2021-07-11,100.33600000000013,137.52800000000013,-37.19200000000001,62831.376,-0.003373,1.14638334406525,343904.4219991466,1426820
2021-07-12,268.72800000000007,138.8020000000001,129.92599999999996,60639.366,0.01,0.9557989438685702,501801.8249989449,1932181
2021-07-13,313.1559999999995,149.01500000000007,164.14099999999942,62732.097,5.2e-05,2.114294612270321,466565.14699879335,1779393
2021-07-14,199.56199999999953,226.86199999999997,-27.300000000000438,59343.928,-0.011753,2.1210986267166043,521139.58799817815,1994595
2021-07-15,291.0559999999994,134.52400000000011,156.5319999999993,65077.21,0.001576,2.045066991473812,539111.2989987938,1982004
2021-07-16,420.20199999999915,217.79799999999992,202.40399999999923,62419.243,0.001073,2.698224852071006,516557.907998117,1905185
2021-07-17,199.02899999999968,170.4260000000002,28.602999999999497,66114.073,0.002365,1.7329871549603715,422650.050998729,1587624
2021-07-18,149.51299999999995,197.03099999999992,-47.51799999999997,64463.151,-0.004434,1.7708506511499027,412188.95599886816,1494365
2021-07-19,259.47299999999933,106.6060000000001,152.86699999999922,72112.2,-0.00123,2.0759766225776684,486305.35699852224,1796294
2021-07-20,298.4629999999995,233.13199999999964,65.33099999999988,70291.836,-0.018939,2.017501508750754,602687.3599996632,2140591
2021-07-21,160.95400000000035,459.934999999999,-298.98099999999863,68740.937,-0.032314,1.4289531212047606,787076.5800041604,2659843
2021-07-22,181.45099999999996,204.6549999999999,-23.203999999999922,67683.981,0.001374,1.4324981756263684,397258.7099987801,1639253
2021-07-23,133.37500000000014,401.93999999999903,-268.5649999999989,68723.693,-0.00099,1.2411474675033618,404649.7109989173,1571903
2021-07-24,118.03400000000008,208.85700000000008,-90.82300000000001,68504.508,-0.010603,1.1920210434020169,376044.7159988799,1514178
2021-07-25,131.1730000000002,306.2899999999994,-175.1169999999992,72255.945,-0.005198,1.0850708924103418,404114.12199870026,1630694
2021-07-26,550.0329999999968,944.5369999999926,-394.5039999999958,53704.802,0.01,0.9432568985619899,1162332.2470072438,4949694
2021-07-27,287.277999999999,468.225999999998,-180.947999999999,55686.524,-0.002248,1.320185614849188,675035.9900024907,3049573
2021-07-28,315.4049999999993,445.18499999999926,-129.77999999999997,55319.326,0.01,1.3596035865974514,735917.6340037804,3452283
2021-07-29,173.65600000000018,161.59700000000015,12.059000000000026,56610.054,0.01,0.9182812200268559,463917.86899807944,2295445
2021-07-30,159.308,257.0149999999992,-97.7069999999992,53867.972,-0.002377,0.9516003122560499,561474.2829988627,2619496
2021-07-31,170.74899999999985,143.85300000000026,26.89599999999959,54190.242,0.01,1.0036064916850331,381459.7039987104,1854537
2021-08-01,278.4799999999987,190.61000000000016,87.86999999999856,49867.403,0.01,1.002002002002002,487528.928998209,2264435
2021-08-02,238.58700000000007,224.375,14.212000000000074,53776.398,0.01,1.1881838074398248,451864.3809989127,2123998
2021-08-03,360.4889999999989,234.4809999999997,126.00799999999919,57066.814,0.01,1.5182573659027951,517218.86799859407,2439511
2021-08-04,179.89799999999963,305.37399999999894,-125.47599999999932,55167.999,0.001272,1.674511901577962,479560.3269991775,2261995
2021-08-05,398.3959999999984,406.9559999999988,-8.5600000000004,54970.446,0.01,1.5451768897938407,746249.7120024342,3322107
2021-08-06,247.89399999999975,356.73499999999865,-108.8409999999989,55436.153,0.01,1.0412329046744233,653450.5280015592,3184909
2021-08-07,243.7319999999997,445.7539999999977,-202.021999999998,54271.291,0.01,0.9182812200268559,583749.4929993284,3090837
2021-08-08,340.35699999999923,295.2829999999993,45.073999999999955,52426.07,0.01,0.9264110961279138,553684.4129985449,2960961
2021-08-09,239.43899999999965,429.9999999999979,-190.56099999999824,56582.265,0.01,0.9260400616332819,626208.1990012005,3270295
2021-08-10,209.7870000000001,209.31999999999985,0.46700000000024033,54882.18,0.01,0.8632383081796161,460476.97899807064,2367011
2021-08-11,147.0030000000001,208.1769999999995,-61.17399999999941,56329.798,0.01,1.2376370552696354,390659.6419988145,1926114
2021-08-12,341.6779999999984,167.6519999999999,174.0259999999985,56302.368,0.01,1.1281123643328368,466729.6179981044,2259801
2021-08-13,66.63100000000009,356.5069999999991,-289.875999999999,55866.742,0.01,1.3408239700374533,438018.4819993072,2053415
2021-08-14,172.57900000000004,151.03199999999993,21.54700000000011,55445.669,0.01,1.0341741253051262,374363.8049991658,1830974
2021-08-15,193.687,176.83600000000018,16.85099999999983,53375.888,0.01,1.4443901246638966,370366.52899914654,1793845
2021-08-16,254.03199999999953,137.53499999999994,116.49699999999959,56836.08,0.013924,1.506265664160401,412535.423998894,1904314
2021-08-17,403.7209999999984,223.9879999999996,179.7329999999988,57342.77,0.01,1.8951939779965257,474315.95199819194,2230117
2021-08-18,230.44599999999977,197.1799999999998,33.26599999999996,55038.024,0.01,2.0293850348379276,395815.7889983269,1948312
2021-08-19,204.667,407.2139999999993,-202.54699999999931,55063.14,0.01,1.9455081001472752,439306.52899843466,2068751
2021-08-20,69.52600000000007,287.85799999999944,-218.33199999999937,58113.573,0.014278,1.3618327822390173,401478.25199863507,1906131
2021-08-21,119.39700000000022,142.5080000000001,-23.110999999999876,58564.446,0.016694,1.028809089064719,347563.1039988458,1621473
2021-08-22,135.14000000000007,123.34000000000012,11.799999999999955,57158.947,0.014813,0.9904458598726114,294671.7059990821,1397281
2021-08-23,132.163,196.7479999999992,-64.58499999999918,60667.277,0.023983,1.0959966464053656,355730.85399908153,1582841
2021-08-24,369.71399999999954,130.88400000000007,238.82999999999947,63301.5,0.041348,1.3320895522388059,398638.0669985617,1700791
2021-08-25,116.93500000000016,246.93099999999976,-129.99599999999958,59747.955,0.01,1.7056277056277056,389098.715998786,1644064
2021-08-26,279.5349999999992,160.02100000000002,119.51399999999916,60678.231,0.01,1.6903416733925207,475181.4789982218,2009143
2021-08-27,128.5800000000003,232.9650000000001,-104.38499999999979,58446.604,0.01,1.8935185185185184,403656.0249988035,1760305
2021-08-28,87.0270000000001,62.144999999999946,24.882000000000154,59809.183,0.023137,1.4137098720733767,222792.83599944328,1066382
2021-08-29,70.60500000000009,134.2480000000004,-63.6430000000003,57568.328,0.01,1.3452157598499062,315105.3519990285,1381940
2021-08-30,159.77799999999996,110.1470000000002,49.63099999999976,59597.328,0.02255,1.3089355806972984,351830.5179990228,1476941
2021-08-31,177.77900000000017,229.34300000000005,-51.56399999999988,60667.684,0.023354,1.8752156411730878,365541.7939989211,1535160
2021-09-01,79.658,233.43999999999963,-153.78199999999964,59411.877,0.033967,2.1259768677711786,350107.98299886135,1532529
2021-09-02,81.67900000000007,176.4459999999999,-94.76699999999984,64015.61,0.057405,1.6068821689259647,361857.6569989947,1607366
2021-09-03,129.8620000000002,182.29900000000015,-52.436999999999955,61473.891,0.024375,1.2893772893772895,430239.9439978303,1880839
2021-09-04,96.56500000000013,100.79100000000024,-4.226000000000113,57264.059,0.019219,1.2768670309653916,274955.0679991047,1272451
2021-09-05,43.546000000000035,145.99700000000013,-102.45100000000009,62507.463,0.01,1.4360535931790501,288983.41099893925,1387380
2021-09-06,66.11199999999995,156.76399999999987,-90.65199999999992,61981.771,0.01,0.9432568985619899,297734.0309988327,1371735
2021-09-07,1159.8129999999971,311.00299999999885,848.8099999999984,43910.478,0.022977,1.0458265139116203,762999.5120030331,3596054
2021-09-08,208.59800000000016,208.74299999999997,-0.14499999999981128,45560.419,0.01,1.9708853238265005,435637.5239974262,2223015
2021-09-09,100.881,106.50800000000024,-5.627000000000237,45391.233,0.01,1.8490028490028492,309010.13599923154,1566985
2021-09-10,173.21399999999988,107.01200000000009,66.2019999999998,47561.073,0.011115,1.9351335485764605,343443.61199889507,1711755
2021-09-11,74.064,93.22600000000016,-19.162000000000162,47488.346,0.01,2.181673560292714,194144.0059995923,1067409
2021-09-12,73.34400000000011,106.70100000000014,-33.35700000000003,48292.306,0.01,1.9368575624082234,223533.6099995065,1143172
2021-09-13,255.74900000000017,195.97700000000015,59.77200000000002,46753.755,0.01,1.910360884749709,448941.28899801767,2175833
2021-09-14,55.90800000000005,149.43000000000015,-93.5220000000001,49371.464,0.01,2.202049311559398,277907.90399933374,1381013
2021-09-15,51.439999999999976,87.64900000000006,-36.20900000000008,51646.628,0.01,1.2376370552696354,244225.93099952853,1197871
2021-09-16,149.71399999999997,91.65000000000018,58.063999999999794,50069.496,0.01,1.1920210434020169,260043.99699945355,1300998
2021-09-17,143.38200000000018,98.68200000000004,44.70000000000013,50507.124,0.01,1.364066193853428,226167.07099958073,1152478
2021-09-18,48.562,122.15500000000014,-73.59300000000015,51118.091,0.01,1.6574541589157585,207877.99199961225,1071485
2021-09-19,122.74700000000014,64.628,58.11900000000014,51641.696,0.01,1.4307243558580456,212631.36999956425,1083637
2021-09-20,428.6289999999987,255.9819999999997,172.64699999999903,48797.351,0.01,1.8506271379703536,600763.6259993619,2808327
2021-09-21,483.65899999999783,330.083999999999,153.57499999999885,46692.505,0.01,2.1220730565095223,683240.1740012559,3202044
2021-09-22,139.01700000000017,236.37099999999973,-97.35399999999956,44013.855,0.01,1.791736460078169,400841.1019983396,2066697
2021-09-23,98.40200000000009,172.3920000000002,-73.99000000000011,46428.215,0.01,1.5182573659027951,330252.9649990551,1640619
2021-09-24,319.48399999999873,246.76799999999955,72.71599999999918,45175.571,0.003978,1.169668040789759,608593.6970000295,2875216
2021-09-25,108.74000000000008,126.12100000000018,-17.3810000000001,43913.757,0.01,1.4807740014884643,277082.9199991732,1439707
2021-09-26,167.2430000000001,152.52999999999983,14.713000000000278,44240.471,-0.001686,1.3068050749711648,354392.38899856986,1751677
2021-09-27,118.26000000000003,112.24200000000008,6.017999999999958,43992.096,0.01,1.247696111485727,285307.6349990339,1497825
2021-09-28,192.29800000000017,87.88900000000002,104.40900000000015,45711.539,0.009756,1.44081034903588,356117.9979986739,1762967
2021-09-29,122.76800000000024,123.82100000000004,-1.0529999999997983,48155.511,0.005661,1.8320589068252617,293307.18899892556,1552730
2021-09-30,128.82900000000026,215.45899999999952,-86.62999999999926,47917.601,0.009235,2.067484662576687,389167.60599845584,1929073
2021-10-01,103.54699999999995,286.6539999999998,-183.10699999999986,50847.984,0.01,1.0251113811259618,449490.5759980551,2267735
2021-10-02,78.04400000000004,72.07100000000015,5.972999999999885,49865.479,0.005938,0.7838030681412771,182554.858999571,1052371
2021-10-03,90.73600000000006,99.0130000000001,-8.277000000000044,48050.595,0.01,0.9094901661256446,212410.236999498,1332681
2021-10-04,156.592,161.3249999999999,-4.73299999999989,48038.551,0.01,0.9864918553833928,324424.04599878343,1853159
2021-10-05,82.5360000000001,156.03499999999988,-73.49899999999978,52761.471,0.000161,0.8024513338139871,313964.43599889916,1800588
2021-10-06,133.01700000000022,265.24799999999914,-132.23099999999891,50053.282,0.01,0.7304031839418584,418716.3139976922,2467672
2021-10-07,205.27100000000013,164.4210000000001,40.85000000000002,52131.081,0.032669,0.9440124416796268,262966.1889991201,1696800
2021-10-08,98.0470000000002,109.00800000000017,-10.96099999999997,50945.964,0.013417,1.1231422505307855,255209.76099905788,1579993
2021-10-09,58.53600000000002,60.360000000000106,-1.8240000000000833,50988.62,0.015717,1.3579344494223062,167495.046999554,1080141
2021-10-10,140.8750000000002,118.35300000000028,22.52199999999992,52509.223,0.01,1.194426157559798,289070.6339987939,1712094
2021-10-11,84.87000000000006,260.78599999999983,-175.91599999999977,54294.537,0.01,1.2168033695411218,314867.13899869844,1816282
2021-10-12,186.52200000000013,143.73400000000018,42.787999999999954,51339.095,0.01,0.9619383951343928,349138.268998629,1941344
2021-10-13,108.39900000000024,229.17299999999972,-120.77399999999948,48767.282,0.01,1.2276676319893072,327710.37599871977,1837544
2021-10-14,94.18800000000007,125.23700000000026,-31.04900000000019,50463.155,0.017282,0.9790223629527013,254717.64399914863,1548315
2021-10-15,143.89100000000033,320.0259999999997,-176.1349999999994,52841.689,0.01,1.117746717492588,493365.2439972165,2751313
2021-10-16,80.14600000000016,84.09700000000004,-3.9509999999998797,54166.95,0.043303,1.0316944331572533,213249.10199938287,1325320
2021-10-17,78.39900000000006,120.1740000000002,-41.77500000000015,53226.057,0.04425,1.3046784973496197,240131.9429992456,1484294
2021-10-18,121.69100000000026,207.0899999999997,-85.39899999999943,51778.168,0.01,1.4283632831471589,333277.4649985608,2017189
2021-10-19,83.08100000000006,175.06900000000013,-91.98800000000007,55541.356,0.01,1.3877745940783188,379236.8139982138,2154072
2021-10-20,86.48500000000004,137.36300000000003,-50.877999999999986,56967.319,0.063237,0.9896538002387585,324737.67799869896,1987145
2021-10-21,195.89000000000036,221.347,-25.456999999999653,55172.593,0.062183,1.1312872975277066,478584.5399974251,2773251
2021-10-22,142.48700000000005,111.31500000000015,31.171999999999898,56012.501,0.033222,1.9603315571343989,350307.3909980249,2047627
2021-10-23,89.80900000000017,94.55000000000004,-4.740999999999872,54993.274,0.01739,2.2938076416337285,222553.27899926077,1283047
2021-10-24,116.58700000000026,91.15800000000009,25.429000000000173,56951.924,0.032862,2.178639542275906,245813.67799910952,1319945
2021-10-25,33.12600000000003,282.6489999999993,-249.52299999999929,55080.086,0.017861,2.4083162917518743,234187.8009993448,1312228
2021-10-26,160.98900000000012,83.8570000000001,77.13200000000002,57453.453,0.055995,1.9708853238265005,252251.37499914493,1430606
2021-10-27,336.7799999999976,169.32400000000004,167.45599999999754,56089.101,0.023017,2.8461538461538463,329111.6979983001,1855074
2021-10-28,161.286,211.92799999999983,-50.641999999999825,52065.334,0.013782,2.779289493575208,333323.0139978675,2002683
2021-10-29,55.01700000000008,107.63200000000025,-52.615000000000165,52420.898,0.017968,2.656307129798903,218354.430999246,1401943
2021-10-30,89.35300000000024,64.03200000000004,25.321000000000197,51810.387,0.023181,2.3692722371967654,156040.13099968497,982188
2021-10-31,147.71200000000002,89.80999999999992,57.9020000000001,55292.195,0.043874,2.769317753486619,183598.74699950713,1050411
2021-11-01,150.79600000000025,102.54100000000008,48.255000000000166,53933.896,0.056812,3.347826086956522,246157.06699905783,1439678
2021-11-02,73.00900000000001,127.19200000000032,-54.183000000000305,55092.909,0.047797,3.2680324370465215,217591.3819992915,1326823
2021-11-03,86.14300000000019,94.08400000000016,-7.940999999999974,53160.237,0.031399,2.2383419689119175,211186.2979992283,1265970
2021-11-04,148.92200000000008,50.06100000000002,98.86100000000006,55570.706,0.046368,2.9077764751856194,184675.77699942025,1094030
2021-11-05,98.75800000000032,84.83200000000006,13.926000000000258,57014.925,0.041167,3.5787545787545785,157569.354999637,1011863
2021-11-06,146.82500000000005,58.96100000000005,87.864,56990.762,0.037687,3.7641734159123397,154918.91299973096,934072
2021-11-07,29.377000000000013,71.62600000000005,-42.24900000000004,56284.341,0.037438,3.2426813746287655,142878.04699986457,865482
2021-11-08,56.74800000000002,265.09599999999926,-208.34799999999925,60108.127,0.04876,2.5650623885918002,274930.85099889204,1666214
2021-11-09,123.68000000000022,112.0010000000003,11.678999999999917,59972.631,0.067839,1.8490028490028492,231842.52799914175,1454614
2021-11-10,336.9399999999987,211.3319999999997,125.60799999999898,57158.761,0.057535,2.023888720895071,347833.49299864395,2275650
2021-11-11,71.262,73.51200000000014,-2.250000000000142,55066.612,0.021812,2.4305317324185247,178263.04199945246,1167487
2021-11-12,162.8050000000001,92.0460000000001,70.75899999999999,57895.757,0.036867,2.780718336483932,264575.03399883234,1613651
2021-11-13,32.69600000000005,52.026,-19.329999999999956,57132.283,0.021842,3.3994720633523974,124466.11599990872,806642
2021-11-14,57.883999999999865,101.49800000000003,-43.61400000000017,57684.328,0.013059,3.3383947939262475,146423.4169998216,918260
2021-11-15,215.0730000000001,51.93200000000005,163.14100000000005,62331.628,0.040989,3.349717268377556,210022.5759993461,1227691
2021-11-16,497.01999999999623,198.15300000000013,298.8669999999961,60594.987,0.01,3.9431537320810675,475013.4999976607,2492109
2021-11-17,198.27700000000016,149.74999999999994,48.527000000000214,59782.665,0.01,4.055611729019211,287388.1509980601,1836697
2021-11-18,377.67199999999787,155.09500000000008,222.57699999999778,61135.968,0.011235,4.211047420531527,412019.3819969158,2467533
2021-11-19,104.5650000000004,133.29200000000026,-28.72699999999986,59046.81,0.01,4.22466039707419,245352.64799887335,1575615
2021-11-20,56.185000000000024,103.04500000000014,-46.86000000000012,57200.868,0.01,3.8780487804878048,173693.2829995237,1126365
2021-11-21,109.36500000000014,50.023000000000046,59.34200000000009,56240.753,0.01,3.520795660036166,143886.82099979406,1014468
2021-11-22,282.0769999999995,120.42200000000028,161.6549999999992,60537.063,0.01,3.570383912248629,326184.6999978385,2062432
2021-11-23,140.8660000000002,118.54700000000024,22.318999999999974,59959.102,0.01,4.515719801434088,267772.8829982077,1832291
2021-11-24,185.3010000000004,102.5110000000002,82.79000000000022,60381.321,0.01201,3.935834155972359,194670.28699918507,1299816
2021-11-25,61.747,167.70299999999986,-105.95599999999986,60882.486,0.011888,4.117707267144319,191911.3239992243,1290604
2021-11-26,868.5869999999909,145.67700000000028,722.9099999999906,66361.047,0.01,3.3402777777777777,378647.4409971469,2328953
2021-11-27,99.17100000000028,102.55800000000018,-3.386999999999901,63158.699,0.01,5.693440428380188,155118.4359995829,1087008
2021-11-28,222.98499999999956,208.7160000000001,14.268999999999465,62296.353,0.01,5.090133982947624,213594.9169989739,1322911
2021-11-29,78.31000000000002,126.55600000000015,-48.24600000000014,61690.601,0.020774,4.3276505061267985,215109.46599901488,1329844
2021-11-30,396.3499999999992,253.23399999999955,143.11599999999967,59240.982,0.01,3.101722723543889,337611.7059974693,2233652
2021-12-01,183.0969999999995,111.63100000000024,71.46599999999926,60693.413,0.01,4.022601707684581,273955.7059983122,1777383
2021-12-02,192.15599999999975,118.9770000000002,73.17899999999955,59864.586,0.01,4.313496280552604,249983.29199883304,1524412
2021-12-03,497.4709999999987,122.5480000000002,374.9229999999985,61204.435,0.027198,4.633802816901408,369719.4439980334,2127801
2021-12-04,1313.4079999999828,433.5169999999983,879.8909999999846,40060.377,0.002893,5.784260515603799,598710.3210003439,3371572
2021-12-05,251.63000000000008,183.4059999999997,68.22400000000039,40021.65,0.01,2.8095238095238093,286432.92999883514,1809972
2021-12-06,191.9589999999999,310.09699999999907,-118.13799999999918,37769.264,0.01,2.024803387779794,357558.54199773143,2257481
2021-12-07,120.94900000000024,99.19200000000004,21.757000000000204,39335.489,0.01,1.807411566535654,224669.37199898393,1458722
2021-12-08,127.88700000000024,135.3219999999999,-7.434999999999647,39185.203,0.01,1.6322716504343247,238226.85299889508,1459351
2021-12-09,271.55999999999955,104.11800000000002,167.44199999999952,42025.462,0.01,1.910360884749709,273083.13499865064,1728688
2021-12-10,174.74500000000015,160.24699999999996,14.49800000000019,39352.944,0.01,2.3624747814391394,302967.0629982713,2000126
2021-12-11,81.28800000000012,127.47200000000016,-46.18400000000004,40618.852,0.01,2.282994090610637,210956.69999903705,1460513
2021-12-12,58.84100000000001,70.3330000000001,-11.49200000000009,43495.966,0.01,1.7382256297918945,183431.553999389,1300280
2021-12-13,203.72999999999973,128.36500000000012,75.36499999999961,42842.485,0.01,1.4224806201550386,348549.4269982135,2357180
2021-12-14,119.12900000000022,140.9639999999999,-21.834999999999695,42758.982,0.008838,2.461405330564209,266189.2059988573,1907876
2021-12-15,136.7140000000001,156.36300000000014,-19.64900000000003,43972.778,0.01,1.9976019184652278,345239.09399786184,2395142
2021-12-16,150.30699999999996,55.117,95.18999999999997,47565.879,0.01,1.8620492272467088,215872.23099999936,1516569
2021-12-17,206.198,123.67,82.528,50631.423,0.004678,2.2278889606197545,326457.012999998,2232312
2021-12-18,75.30400000000004,86.75900000000009,-11.455000000000041,53207.846,0.008402,3.23190859077444,191004.25199932553,1609142
2021-12-19,98.02400000000009,104.6590000000002,-6.635000000000119,56055.481,0.01,2.8684719535783367,241687.56299911768,1649377
2021-12-20,135.15900000000008,123.60900000000028,11.549999999999798,61829.907,0.01,2.8211692777990063,273803.24599899165,1987337
2021-12-21,55.42099999999997,140.3020000000002,-84.88100000000023,70188.434,0.01,2.4891835310537336,259999.57199898775,1876367
2021-12-22,78.7200000000001,115.58000000000014,-36.86000000000004,73265.118,0.01,1.327205026762858,208462.47099944777,1450856
2021-12-23,78.12400000000014,188.447,-110.32299999999987,73671.143,0.004018,1.6616981634282673,255882.66599930025,1460880
2021-12-24,139.5270000000001,126.51600000000026,13.01099999999984,72638.825,0.01,1.5813113061435207,220182.0589993424,1228909
2021-12-25,44.06800000000002,42.921000000000014,1.1470000000000056,73824.377,0.01,1.6997840172786178,147662.34799985515,856089
2021-12-26,108.5070000000002,77.449,31.058000000000206,72297.03,0.01,2.012048192771084,184797.27799956116,1041327
2021-12-27,99.41400000000029,74.31100000000006,25.103000000000222,73752.221,0.01,2.1705770450221937,216217.5859994281,1191204
2021-12-28,268.01699999999937,79.67900000000013,188.33799999999923,74212.413,0.01,1.943773918163085,336081.6269983836,1817100
2021-12-29,125.13800000000028,96.05700000000007,29.081000000000202,72958.015,0.01,3.098360655737705,274794.0609991704,1486379
2021-12-30,98.66100000000014,104.09100000000012,-5.429999999999978,71883.204,0.01,3.2069835927639883,229930.70599934467,1209277
2021-12-31,202.184,130.6780000000001,71.50599999999989,74790.169,0.01,2.8789759503491075,287169.91499890335,1504409
2022-01-01,60.012000000000015,84.57600000000008,-24.564000000000064,72970.649,0.01,3.7192071731949032,179433.2189996203,997179
2022-01-02,114.77800000000016,79.26300000000012,35.51500000000004,73297.806,0.01,2.8431975403535743,184794.65299955403,1002681
2022-01-03,174.32100000000014,69.33699999999999,104.98400000000015,79508.429,0.01,2.8910505836575875,244781.47399935583,1261715
2022-01-04,385.2709999999974,109.39700000000012,275.8739999999973,81155.755,0.01,4.367686527106818,292139.74299906055,1433419
2022-01-05,507.791999999999,182.75699999999983,325.0349999999992,77849.139,0.01,4.167958656330749,485460.7719975776,2395966
2022-01-06,120.8270000000001,118.18200000000004,2.645000000000053,79293.451,0.01,3.7824007651841227,299507.7869988485,1591134
2022-01-07,273.23399999999936,173.17799999999974,100.05599999999961,76606.492,0.01,3.7348484848484844,473135.748996846,2412850
2022-01-08,177.87599999999992,112.56000000000004,65.31599999999987,76397.657,0.01,3.1666666666666665,283733.2589989163,1610867
2022-01-09,97.80500000000002,103.93400000000013,-6.129000000000104,76158.663,0.01,2.9793076004775174,223129.49599930865,1265597
2022-01-10,244.30399999999975,179.97099999999992,64.33299999999983,76545.611,0.01,2.8328861632809503,453629.45199721534,2356271
2022-01-11,96.24100000000016,183.20199999999983,-86.96099999999967,77366.21,0.01,2.641660597232338,323755.7929986991,1739284
2022-01-12,67.50299999999997,103.99200000000016,-36.48900000000019,77460.518,-0.005342,1.9673590504451035,281336.29799858434,1432529
2022-01-13,165.60800000000012,78.1480000000001,87.46000000000002,76819.76,-0.006081,2.3602150537634405,289282.89199855115,1502600
2022-01-14,101.44300000000013,100.41300000000008,1.0300000000000438,74477.321,-0.006655,2.7864445285876562,272513.2359985502,1443687
2022-01-15,58.424000000000035,61.549,-3.1249999999999645,75402.216,0.002661,2.2278889606197545,184648.8449993263,1115108
2022-01-16,89.42500000000011,59.56800000000001,29.8570000000001,73704.829,0.00362,2.1075201988812924,177449.37499936853,1042932
2022-01-17,174.69299999999987,72.77900000000005,101.91399999999982,75761.222,0.01,2.3863867253640363,232746.9459987436,1372516
2022-01-18,127.9020000000005,115.54400000000008,12.358000000000416,74731.899,0.01,3.178854993731717,267471.5039990136,1411340
2022-01-19,217.5909999999995,85.20300000000019,132.3879999999993,75402.231,0.01,2.6818851251840945,333943.44299769046,1662409
2022-01-20,250.6789999999997,157.1280000000001,93.55099999999959,76573.972,0.01,2.7313432835820897,399810.43199746526,1895136
2022-01-21,764.810999999989,372.9979999999991,391.8129999999899,71838.256,0.008226,3.1928721174004195,789595.8390052649,3972821
2022-01-22,524.1889999999958,374.1599999999982,150.02899999999755,73109.341,0.01,2.5473572188719404,676095.6220029343,3621008
2022-01-23,191.277,178.50400000000013,12.772999999999854,74129.903,-0.001573,1.8901734104046244,369371.39499856526,1892382
2022-01-24,496.4769999999976,420.32499999999845,76.15199999999913,73101.045,0.005009,1.8216704288939054,822996.7950076935,4284712
2022-01-25,204.99199999999976,262.4509999999996,-57.45899999999986,76062.541,-0.010008,1.293052052281587,409018.71399790014,2367079
2022-01-26,290.63299999999947,275.85099999999875,14.782000000000721,73869.551,-0.00413,1.1896211955331726,554405.9959990837,3052272
2022-01-27,285.5259999999995,216.72800000000004,68.79799999999946,72358.376,-0.007554,1.254791431792559,422004.5139980919,2366652
2022-01-28,152.64300000000017,216.23200000000008,-63.58899999999991,74237.753,0.00288,1.2660321776569226,367505.9199985881,2016006
2022-01-29,82.32100000000007,85.41299999999995,-3.091999999999885,76314.295,-0.003029,0.9554165037152913,238656.2129993068,1369378
2022-01-30,81.53800000000005,64.82400000000007,16.713999999999984,77273.587,0.01,0.9489378288832585,195027.6889996169,1124899
2022-01-31,113.8080000000002,162.91699999999983,-49.108999999999625,82927.335,-0.005648,0.9474196689386563,318439.08999889443,1624976
2022-02-01,132.1430000000001,145.15900000000025,-13.016000000000162,78617.238,-0.006256,0.7292062943109113,353351.9219987427,1923322
2022-02-02,219.5079999999998,85.80100000000009,133.7069999999997,78025.352,0.002553,0.8315018315018314,337566.942999103,1696351
2022-02-03,166.9260000000002,119.56100000000012,47.365000000000066,77749.238,-0.001533,1.247191011235955,318639.05499877647,1606326
2022-02-04,111.37000000000027,240.0569999999999,-128.6869999999996,81530.336,0.01,1.2487069934787498,520101.41799850896,2589688
2022-02-05,141.09500000000003,117.6770000000003,23.417999999999722,81260.335,0.01,0.760253476500616,242180.23199913063,1415712
2022-02-06,54.83100000000003,103.22200000000012,-48.39100000000009,80507.616,0.01,0.7316017316017316,215321.8739993341,1152334
2022-02-07,113.1910000000003,266.45399999999995,-153.26299999999964,78142.722,-0.009617,0.8191740949608878,418050.4269981209,2177572
2022-02-08,240.6969999999997,256.5649999999999,-15.868000000000194,72958.572,0.01,0.893580761219466,468001.6099981306,2434227
2022-02-09,156.392,155.03800000000007,1.3539999999999281,74616.641,0.00512,1.1070375052675938,300265.7109987613,1668511
2022-02-10,258.20799999999934,219.17299999999992,39.03499999999943,71883.657,0.01,1.105263157894737,563906.1369987826,2894392
2022-02-11,206.47600000000008,146.51300000000018,59.96299999999991,72597.01,-0.007643,1.29147571035747,414625.3499984038,2469494
2022-02-12,93.6230000000002,91.75800000000008,1.8650000000001228,72534.307,0.01,1.5227043390514632,256267.7619990041,1532031
2022-02-13,72.31200000000008,46.10600000000003,26.206000000000053,71699.479,0.006814,1.6716537536735239,192064.9989995146,1132859
2022-02-14,114.99300000000012,94.7560000000002,20.236999999999924,74210.394,0.006445,1.715177844148792,303925.92699884274,1566258
2022-02-15,37.71299999999996,172.95399999999975,-135.2409999999998,76127.387,0.005462,1.3413720440177943,276719.55099925364,1292642
2022-02-16,106.00800000000014,87.60899999999997,18.39900000000017,76661.453,0.01,1.1891418563922942,255787.4109992762,1117201
2022-02-17,189.829,91.56900000000006,98.25999999999995,74877.694,0.01,1.360717658168083,433953.0929987344,1845171
2022-02-18,181.944,110.11500000000002,71.82899999999997,73309.21,-0.000936,1.9859659599880561,377653.305998756,1619204
2022-02-19,68.31800000000003,45.41199999999994,22.906000000000084,76070.627,0.00771,1.889338341519792,185624.39699968364,884436
