date,tx_volume_usd
2013-05-13,37719731.5870739
2013-05-14,31242269.8235133
2013-05-15,30012376.3936674
2013-05-16,26500939.869221
2013-05-17,28978977.0240096
2013-05-18,23212536.7956297
2013-05-19,16608941.7792529
2013-05-20,17553401.6624191
2013-05-21,23413718.8356832
2013-05-22,19881349.3258152
2013-05-23,21005494.5745933
2013-05-24,29787153.3541515
2013-05-25,27941855.9728302
2013-05-26,10298726.7387718
2013-05-27,23553265.9582241
2013-05-28,26008344.7000929
2013-05-29,26668241.4220239
2013-05-30,28801875.2229066
2013-05-31,17736377.8752891
2013-06-01,14773291.6148879
2013-06-02,19558760.6691604
2013-06-03,34314504.4791956
2013-06-04,25633677.250022
2013-06-05,22266326.057459
2013-06-06,25643113.108673
2013-06-07,27631739.5874207
2013-06-08,16298459.1453132
2013-06-09,28246005.5408642
2013-06-10,17884305.0824494
2013-06-11,18306244.0938679
2013-06-12,20600672.5539862
2013-06-13,18005988.1708024
2013-06-14,21746458.4989396
2013-06-15,12809019.4247898
2013-06-16,14081327.1513825
2013-06-17,15166943.187686
2013-06-18,17821512.1112672
2013-06-19,15169424.7824086
2013-06-20,19205666.1290456
2013-06-21,22223940.1986307
2013-06-22,14097403.4439304
2013-06-23,13794566.9938965
2013-06-24,20120327.2914897
2013-06-25,16211830.593194
2013-06-26,17619939.6560702
2013-06-27,15700972.1653262
2013-06-28,20181807.973741
2013-06-29,12221304.2936834
2013-06-30,11538317.4236195
2013-07-01,28614923.46865
2013-07-02,18873173.3023776
2013-07-03,27872927.9470423
2013-07-04,29170884.3750942
2013-07-05,27315081.3263335
2013-07-06,15317565.9950894
2013-07-07,11116344.2886436
2013-07-08,17207628.938799
2013-07-09,29408339.5856637
2013-07-10,23667763.9122036
2013-07-11,24174838.6762392
2013-07-12,25353409.4932243
2013-07-13,28714852.1271354
2013-07-14,14638249.5420682
2013-07-15,16719767.81624
2013-07-16,26104344.7594642
2013-07-17,38028076.6575052
2013-07-18,45562008.0600204
2013-07-19,17127338.1221971
2013-07-20,15815772.7453793
2013-07-21,14537429.8666669
2013-07-22,20918660.2282718
2013-07-23,30784945.2939768
2013-07-24,22809377.4421307
2013-07-25,19284298.4356789
2013-07-26,24142953.7678654
2013-07-27,12125392.5837381
2013-07-28,13146639.8482767
2013-07-29,19512270.0670555
2013-07-30,22946719.5135193
2013-07-31,27060972.5165471
2013-08-01,26303015.5323987
2013-08-02,20028291.0290872
2013-08-03,24263377.3214252
2013-08-04,15038161.562721
2013-08-05,24632790.9102458
2013-08-06,16981470.3252809
2013-08-07,20576008.0185022
2013-08-08,19763768.0031229
2013-08-09,15936869.2534376
2013-08-10,14149289.9474074
2013-08-11,13620398.1380625
2013-08-12,28236353.056232
2013-08-13,37139674.5118755
2013-08-14,26932215.90962
2013-08-15,32967747.5270537
2013-08-16,15509101.4340578
2013-08-17,11567741.5484903
2013-08-18,10721386.2019669
2013-08-19,25510730.1240084
2013-08-20,28188708.5650711
2013-08-21,26631938.8296786
2013-08-22,20242259.4913602
2013-08-23,19489988.3274431
2013-08-24,15468037.8705154
2013-08-25,11580051.4715076
2013-08-26,20764666.3627704
2013-08-27,24504798.595927
2013-08-28,25946328.0460141
2013-08-29,27764452.1077764
2013-08-30,23506130.6962164
2013-08-31,19664985.8295284
2013-09-01,19979295.030136
2013-09-02,23438479.9846818
2013-09-03,29670308.8240407
2013-09-04,24239284.9222148
2013-09-05,22083379.9187372
2013-09-06,21535610.7106147
2013-09-07,13258661.1955041
2013-09-08,10702865.7812149
2013-09-09,20087127.6668744
2013-09-10,17038518.0838766
2013-09-11,17820363.9231004
2013-09-12,20483287.4121554
2013-09-13,17861321.1127965
2013-09-14,18314128.832014
2013-09-15,12519071.7321368
2013-09-16,20658700.0661841
2013-09-17,18133674.4940227
2013-09-18,26632784.6089252
2013-09-19,30928857.3373019
2013-09-20,23500268.5294059
2013-09-21,14110021.1553286
2013-09-22,16575376.1797296
2013-09-23,24401455.3131644
2013-09-24,36214037.7576121
2013-09-25,26276165.7878833
2013-09-26,21573920.1753535
2013-09-27,22410727.7485481
2013-09-28,16802181.5372924
2013-09-29,19689250.4997186
2013-09-30,24525108.1648172
2013-10-01,39488055.1697284
2013-10-02,102121055.20063
2013-10-03,26481139.3258903
2013-10-04,21042820.0912296
2013-10-05,12921875.1379943
2013-10-06,12167031.176881
2013-10-07,25523267.7756868
2013-10-08,25618697.2539798
2013-10-09,24302906.4543904
2013-10-10,20037603.3193548
2013-10-11,23299405.7916284
2013-10-12,21332823.0232895
2013-10-13,20819731.6033765
2013-10-14,24549525.3231516
2013-10-15,29174820.6788081
2013-10-16,38495740.5125314
2013-10-17,22083451.1789445
2013-10-18,32380709.601525
2013-10-19,35631204.0598879
2013-10-20,26283994.7573386
2013-10-21,45130742.7082148
2013-10-22,72280349.760419
2013-10-23,53699329.5302553
2013-10-24,48309742.4537537
2013-10-25,74562499.0692514
2013-10-26,41354887.0929668
2013-10-27,21552615.6291624
2013-10-28,25090013.2108811
2013-10-29,60137292.9645488
2013-10-30,41459753.1977489
2013-10-31,33743432.9669603
2013-11-01,31016030.5900458
2013-11-02,25419216.7242549
2013-11-03,28374024.7298096
2013-11-04,64993095.2611769
2013-11-05,69466776.9369697
2013-11-06,57841201.7507821
2013-11-07,101676444.835933
2013-11-08,84025575.9696857
2013-11-09,91757980.4443055
2013-11-10,79606006.9184589
2013-11-11,75892934.253779
2013-11-12,84782569.9762676
2013-11-13,93851670.6781748
2013-11-14,117753152.075774
2013-11-15,109938389.965215
2013-11-16,87621546.6423779
2013-11-17,99644137.7788707
2013-11-18,174959547.688412
2013-11-19,266451961.782681
2013-11-20,204343026.245646
2013-11-21,170075479.965928
2013-11-22,473974150.5189
2013-11-23,181970733.710289
2013-11-24,188036653.918377
2013-11-25,165732629.031086
2013-11-26,268593695.247549
2013-11-27,321815418.429292
2013-11-28,363208192.725236
2013-11-29,359840236.670853
2013-11-30,227163323.710809
2013-12-01,355766251.757811
2013-12-02,195704480.995743
2013-12-03,215887486.067708
2013-12-04,212523661.790626
2013-12-05,402028213.688686
2013-12-06,284439322.070076
2013-12-07,241473430.306632
2013-12-08,126259468.946489
2013-12-09,116881958.480121
2013-12-10,163670534.090082
2013-12-11,241606305.710205
2013-12-12,98421124.8598265
2013-12-13,110334247.080537
2013-12-14,114310827.109628
2013-12-15,88826641.7159236
2013-12-16,444771086.313207
2013-12-17,161101433.36855
2013-12-18,282451158.275927
2013-12-19,149408524.656614
2013-12-20,131545222.971395
2013-12-21,178333334.432651
2013-12-22,109257241.791325
2013-12-23,81488344.3786817
2013-12-24,205460463.078606
2013-12-25,148718991.080108
2013-12-26,77865792.0431651
2013-12-27,85510204.9207541
2013-12-28,61648322.9332488
2013-12-29,60899688.1605613
2013-12-30,85541698.733302
2013-12-31,80763142.7801956
2014-01-01,77843370.5315533
2014-01-02,86309079.6242639
2014-01-03,161918907.2181
2014-01-04,126625054.28417
2014-01-05,172738310.788549
2014-01-06,144716722.951569
2014-01-07,113180961.721257
2014-01-08,112592820.953407
2014-01-09,77416828.644143
2014-01-10,69664238.47622
2014-01-11,100195801.737364
2014-01-12,76762481.5630976
2014-01-13,87836526.4582934
2014-01-14,105281039.94817
2014-01-15,90836024.3704027
2014-01-16,99205596.0667488
2014-01-17,72701457.820322
2014-01-18,44709071.9001775
2014-01-19,62633068.1850743
2014-01-20,98268960.5221318
2014-01-21,117102944.208453
2014-01-22,84908680.7294592
2014-01-23,98429094.9792447
2014-01-24,115155806.962463
2014-01-25,76248366.9805972
2014-01-26,78876091.1159599
2014-01-27,139043513.280938
2014-01-28,92403529.6184308
2014-01-29,58745577.869114
2014-01-30,85333706.4293543
2014-01-31,53462122.80908
2014-02-01,59910464.2817783
2014-02-02,53548081.5757005
2014-02-03,58007176.0948752
2014-02-04,103917131.554998
2014-02-05,181575810.027649
2014-02-06,123566292.9055
2014-02-07,120236380.55453
2014-02-08,67458967.2144641
2014-02-09,54202147.0719729
2014-02-10,107985243.608879
2014-02-11,105767107.030816
2014-02-12,76056022.3984603
2014-02-13,70396510.7665475
2014-02-14,81723859.7732956
2014-02-15,75622687.5111824
2014-02-16,81237156.26263
2014-02-17,65499644.6831581
2014-02-18,84604203.2056155
2014-02-19,60748872.1892544
2014-02-20,78380391.3078293
2014-02-21,59817750.2319866
2014-02-22,57450119.8717939
2014-02-23,63406763.3206452
2014-02-24,114706955.92791
2014-02-25,172490506.980704
2014-02-26,106069425.840302
2014-02-27,75988047.6234129
2014-02-28,100891450.507951
2014-03-01,60619995.2024171
2014-03-02,42955717.8574496
2014-03-03,115850973.264965
2014-03-04,152170067.286322
2014-03-05,94093295.4012576
2014-03-06,86461456.6820601
2014-03-07,712235470.850487
2014-03-08,345963138.058556
2014-03-09,249444382.944985
2014-03-10,265483539.986384
2014-03-11,283422871.913669
2014-03-12,244569233.387387
2014-03-13,341492216.516392
2014-03-14,137511408.998692
2014-03-15,130166783.343177
2014-03-16,39898499.686228
2014-03-17,62461814.0168633
2014-03-18,65174551.6809735
2014-03-19,87468236.803606
2014-03-20,83446409.2656096
2014-03-21,82398783.114913
2014-03-22,44627747.974729
2014-03-23,27245711.7868316
2014-03-24,60197195.4604816
2014-03-25,50772781.9369592
2014-03-26,65458438.6748645
2014-03-27,114412570.06048
2014-03-28,91049787.679323
2014-03-29,31843525.8473936
2014-03-30,52643399.4735775
2014-03-31,71079858.9675634
2014-04-01,59911894.1493033
2014-04-02,82018995.8618492
2014-04-03,73522086.5800406
2014-04-04,62248166.3104112
2014-04-05,63135739.3028964
2014-04-06,45021815.6040716
2014-04-07,42954792.9910867
2014-04-08,53185889.4949638
2014-04-09,71856258.6977218
2014-04-10,132057241.215227
2014-04-11,70033319.3285708
2014-04-12,29136928.9670084
2014-04-13,28806339.818512
2014-04-14,53651196.6200287
2014-04-15,67377948.6612055
2014-04-16,123565545.343466
2014-04-17,68331434.5976434
2014-04-18,44139392.7969373
2014-04-19,31411123.7576183
2014-04-20,38121047.5289589
2014-04-21,80798547.8439523
2014-04-22,53052667.3970377
2014-04-23,70905664.8595681
2014-04-24,51385613.7587178
2014-04-25,75577342.2532206
2014-04-26,34464788.04494
2014-04-27,37055569.2245566
2014-04-28,53641615.4990172
2014-04-29,60780936.9861265
2014-04-30,39607937.1452621
2014-05-01,42193768.1478652
2014-05-02,47711118.3628041
2014-05-03,28797242.895007
2014-05-04,26489955.0564704
2014-05-05,35339125.3497538
2014-05-06,38075678.536938
2014-05-07,56580092.3253076
2014-05-08,43378112.4479435
2014-05-09,36974863.9856775
2014-05-10,25665577.6913793
2014-05-11,26386529.480672
2014-05-12,44263879.7203582
2014-05-13,37797226.239645
2014-05-14,57822343.5978949
2014-05-15,47037640.5694627
2014-05-16,33417716.937645
2014-05-17,25006216.0727361
2014-05-18,26349415.300663
2014-05-19,57202469.5138821
2014-05-20,71346674.6278021
2014-05-21,51208384.1343616
2014-05-22,58329636.5909688
2014-05-23,73534768.8409876
2014-05-24,176966615.654146
2014-05-25,83279403.1002615
2014-05-26,65562631.0415776
2014-05-27,104251120.879531
2014-05-28,58855895.5437036
2014-05-29,47106045.4374686
2014-05-30,74086890.8717894
2014-05-31,52258939.9438368
2014-06-01,71009428.3102904
2014-06-02,76403224.3867338
2014-06-03,74496615.4214015
2014-06-04,78766326.9733077
2014-06-05,71548818.3340835
2014-06-06,69799063.6904577
2014-06-07,40993120.4470621
2014-06-08,39217473.1187264
2014-06-09,59474225.2762974
2014-06-10,108092776.376803
2014-06-11,95817529.3322293
2014-06-12,532526895.661207
2014-06-13,64309203.8149249
2014-06-14,53112540.8886736
2014-06-15,34063836.8907338
2014-06-16,62982278.180436
2014-06-17,53293447.389672
2014-06-18,56348819.6524198
2014-06-19,53770869.4811373
2014-06-20,47161955.5406119
2014-06-21,35550625.6692528
2014-06-22,35527766.1432133
2014-06-23,94094872.6706531
2014-06-24,116200207.021199
2014-06-25,63293597.3712146
2014-06-26,64273603.162016
2014-06-27,53708388.2224629
2014-06-28,36665604.3648494
2014-06-29,36235179.7694965
2014-06-30,63072137.3695402
2014-07-01,105403469.241652
2014-07-02,72805612.1191667
2014-07-03,69016248.3448786
2014-07-04,46501912.397888
2014-07-05,32408672.7635461
2014-07-06,28064142.0042123
2014-07-07,62174232.086383
2014-07-08,46589854.7315617
2014-07-09,59815184.4173584
2014-07-10,62297355.6355444
2014-07-11,44232367.3543612
2014-07-12,37475896.1721359
2014-07-13,46536648.6135664
2014-07-14,45714175.1371882
2014-07-15,50431564.6611476
2014-07-16,70244051.5135347
2014-07-17,49305037.9546244
2014-07-18,57037211.6988071
2014-07-19,57422018.9273641
2014-07-20,27759630.2219082
2014-07-21,81450691.2296381
2014-07-22,55386365.9309468
2014-07-23,49345606.100239
2014-07-24,74748503.5239329
2014-07-25,46219939.8418827
2014-07-26,32689225.0875761
2014-07-27,36242558.524525
2014-07-28,56122676.7735054
2014-07-29,48017590.3208593
2014-07-30,60703524.2752692
2014-07-31,52634315.3110293
2014-08-01,109595405.172348
2014-08-02,45081480.9092979
2014-08-03,32919831.8134589
2014-08-04,69586681.4313251
2014-08-05,98340840.416348
2014-08-06,68336741.3519858
2014-08-07,56835947.5769342
2014-08-08,48448897.9905319
2014-08-09,59808828.947551
2014-08-10,40522211.8148469
2014-08-11,57307734.4788175
2014-08-12,69276611.8060764
2014-08-13,78272186.0128435
2014-08-14,87625194.1858891
2014-08-15,76202505.7923246
2014-08-16,48406543.9537011
2014-08-17,55693291.7949953
2014-08-18,100738559.178476
2014-08-19,59354731.2110874
2014-08-20,57081386.2025239
2014-08-21,84522107.4358712
2014-08-22,55191272.9953937
2014-08-23,46880152.9829715
2014-08-24,29057714.2754075
2014-08-25,87205170.9662292
2014-08-26,51167041.1856412
2014-08-27,67757832.9475523
2014-08-28,76042279.020138
2014-08-29,141580982.639713
2014-08-30,31885454.5252513
2014-08-31,37719819.1746288
2014-09-01,51028445.2991757
2014-09-02,64277641.9777757
2014-09-03,53372877.870836
2014-09-04,51753676.3961794
2014-09-05,53309885.1405317
2014-09-06,46143987.7896671
2014-09-07,40143079.723515
2014-09-08,54168659.4099172
2014-09-09,71329335.8142907
2014-09-10,59323097.82931
2014-09-11,55766860.2290054
2014-09-12,55343450.8740908
2014-09-13,34190272.2787748
2014-09-14,40822618.8586127
2014-09-15,54717946.854269
2014-09-16,51289164.882426
2014-09-17,57086561.2698479
2014-09-18,79518077.7129433
2014-09-19,93546701.8621413
2014-09-20,69769067.6690657
2014-09-21,48996895.6392646
2014-09-22,42521638.2295555
2014-09-23,62995661.6216471
2014-09-24,54363322.6822921
2014-09-25,55652977.4057686
2014-09-26,49136203.6570863
2014-09-27,36531959.6041089
2014-09-28,42864453.6617335
2014-09-29,67136042.446003
2014-09-30,60996714.1349293
2014-10-01,54912566.8358412
2014-10-02,48748431.4820063
2014-10-03,66852542.6458768
2014-10-04,66535066.0645811
2014-10-05,92477268.0892905
2014-10-06,80988142.7512992
2014-10-07,47638457.5232833
2014-10-08,69005745.9237773
2014-10-09,85991718.2452999
2014-10-10,85379578.5812858
2014-10-11,57514257.6353742
2014-10-12,43223248.0300556
2014-10-13,79273802.6886158
2014-10-14,90819557.1455253
2014-10-15,65446571.523602
2014-10-16,55565662.9343826
2014-10-17,57282139.2237851
2014-10-18,42042079.7634936
2014-10-19,35915461.0972448
2014-10-20,52822876.420655
2014-10-21,45721122.5623365
2014-10-22,82100571.104676
2014-10-23,60421634.4373758
2014-10-24,61860909.7287385
2014-10-25,40956799.0258484
2014-10-26,34138342.1590539
2014-10-27,47097910.3311906
2014-10-28,47550919.6628534
2014-10-29,58705637.4432356
2014-10-30,52549546.4314078
2014-10-31,46581876.0046489
2014-11-01,38414713.894721
2014-11-02,30935284.9291146
2014-11-03,46924521.2075091
2014-11-04,75568721.6549817
2014-11-05,63901543.1404608
2014-11-06,60953084.8843622
2014-11-07,67166981.0008896
2014-11-08,33333765.2506788
2014-11-09,39746892.9628536
2014-11-10,75892754.4129441
2014-11-11,58136242.7394343
2014-11-12,99573200.296738
2014-11-13,164550489.878801
2014-11-14,91575608.7889485
2014-11-15,77011460.0193939
2014-11-16,69144909.8207874
2014-11-17,74590283.6631271
2014-11-18,79828624.7781397
2014-11-19,56520679.0931627
2014-11-20,76645806.3554955
2014-11-21,54173594.573146
2014-11-22,43648690.5852043
2014-11-23,36971350.4379036
2014-11-24,63288102.9871882
2014-11-25,80180430.8946677
2014-11-26,64148830.8452608
2014-11-27,47465760.0776664
2014-11-28,178168183.033217
2014-11-29,61067058.2500057
2014-11-30,38454483.1068645
2014-12-01,69114701.3825262
2014-12-02,162856006.38256
2014-12-03,76275728.4464497
2014-12-04,129521942.030419
2014-12-05,85671833.1399058
2014-12-06,68677266.0324678
2014-12-07,50400640.1772463
2014-12-08,133922228.745032
2014-12-09,97051955.7149596
2014-12-10,61872404.25978
2014-12-11,69845107.6577649
2014-12-12,59041404.3351186
2014-12-13,54345483.0214937
2014-12-14,37344068.5536956
2014-12-15,70222135.8609452
2014-12-16,78077485.0511147
2014-12-17,89208962.5588115
2014-12-18,91575975.3795093
2014-12-19,62811446.476205
2014-12-20,54209724.0155005
2014-12-21,40221873.7415682
2014-12-22,75579226.8588385
2014-12-23,72960033.3624763
2014-12-24,66647439.0291994
2014-12-25,37320916.477945
2014-12-26,38348315.7489234
2014-12-27,46269430.364485
2014-12-28,33052331.6499954
2014-12-29,60452048.4597012
2014-12-30,60149635.0535135
2014-12-31,55697823.5697453
2015-01-01,25914595.5476684
2015-01-02,41275152.0276008
2015-01-03,90356063.08853
2015-01-04,82599914.8311755
2015-01-05,68422951.1150276
2015-01-06,80774786.2919001
2015-01-07,65503921.5606002
2015-01-08,99039166.1672055
2015-01-09,68712674.598593
2015-01-10,62141881.0615877
2015-01-11,45424269.2594017
2015-01-12,56737334.7097411
2015-01-13,112551597.354747
2015-01-14,119722807.619213
2015-01-15,58065294.8677467
2015-01-16,64405414.9775227
2015-01-17,37343333.6853447
2015-01-18,36349253.1360839
2015-01-19,38040650.9296492
2015-01-20,45920050.1159413
2015-01-21,100940117.842297
2015-01-22,57033004.0398194
2015-01-23,52856533.2185698
2015-01-24,44650098.6455622
2015-01-25,40929628.1632052
2015-01-26,115827857.38634
2015-01-27,82024077.4228138
2015-01-28,53573518.6290227
2015-01-29,65083959.8293765
2015-01-30,57632534.9175185
2015-01-31,49713027.6803752
2015-02-01,33077366.8544228
2015-02-02,41847115.8682386
2015-02-03,58193116.9813675
2015-02-04,50018389.8306304
2015-02-05,56217016.055574
2015-02-06,46722749.6322087
2015-02-07,36841070.2058373
2015-02-08,36242922.7961028
2015-02-09,53763525.4270375
2015-02-10,45985001.0927883
2015-02-11,45535581.4117355
2015-02-12,34026161.1737034
2015-02-13,55861344.6781028
2015-02-14,45738450.4799351
2015-02-15,50230292.3814113
2015-02-16,42031494.0701255
2015-02-17,44152334.6637976
2015-02-18,52588910.6640806
2015-02-19,43355706.2179078
2015-02-20,43621202.084472
2015-02-21,32303017.1761253
2015-02-22,28064501.2114758
2015-02-23,43288568.217363
2015-02-24,33260050.7882186
2015-02-25,54038819.155546
2015-02-26,38170855.034908
2015-02-27,60598285.2499676
2015-02-28,36211667.9556738
2015-03-01,36199403.1268516
2015-03-02,61754674.5183259
2015-03-03,86724788.9349357
2015-03-04,70049095.5115633
2015-03-05,74241116.4657091
2015-03-06,56320379.0181381
2015-03-07,68923764.7515625
2015-03-08,117770034.270005
2015-03-09,82520729.0791923
2015-03-10,87819544.9747574
2015-03-11,67024014.9907756
2015-03-12,64543506.068515
2015-03-13,59802106.9269077
2015-03-14,39010099.1556765
2015-03-15,29694612.5380101
2015-03-16,46055269.4924462
2015-03-17,48642260.4287176
2015-03-18,82051574.0558836
2015-03-19,62846023.6401663
2015-03-20,44070292.9946009
2015-03-21,38446326.44005
2015-03-22,27663184.4712081
2015-03-23,63698966.1552642
2015-03-24,57899044.9346702
2015-03-25,57231034.1827487
2015-03-26,54567198.3826375
2015-03-27,56590863.3109001
2015-03-28,31130323.963791
2015-03-29,33536345.7281192
2015-03-30,49566748.8382409
2015-03-31,50604196.9059626
2015-04-01,54562601.3659894
2015-04-02,51404371.417707
2015-04-03,43313511.1191549
2015-04-04,27164527.1447925
2015-04-05,24652241.3699956
2015-04-06,39917547.2030759
2015-04-07,59685095.5586753
2015-04-08,65255875.116232
2015-04-09,52157277.9282586
2015-04-10,58927562.6858182
2015-04-11,33078071.319197
2015-04-12,25799044.9106307
2015-04-13,59196643.2685604
2015-04-14,54738566.4548393
2015-04-15,48182654.0690775
2015-04-16,37994037.9122224
2015-04-17,48701905.046679
2015-04-18,35462749.626514
2015-04-19,33023896.9477186
2015-04-20,51071297.1960797
2015-04-21,49337103.7889044
2015-04-22,47258703.9200761
2015-04-23,42106302.5227933
2015-04-24,46963462.4005659
2015-04-25,34681063.2240032
2015-04-26,39363509.9818883
2015-04-27,61169650.6703084
2015-04-28,53655902.7094265
2015-04-29,43745215.038103
2015-04-30,52747889.6751317
2015-05-01,47700399.952962
2015-05-02,27990750.991386
2015-05-03,40546247.8827113
2015-05-04,50759298.1786594
2015-05-05,42028796.1676296
2015-05-06,52255742.7906704
2015-05-07,45549171.65658
2015-05-08,52228898.429844
2015-05-09,37978488.5421761
2015-05-10,31600926.2116253
2015-05-11,54249791.9496739
2015-05-12,51885037.4865006
2015-05-13,53840910.0141712
2015-05-14,49594196.6571152
2015-05-15,45480048.4066938
2015-05-16,29553196.5719731
2015-05-17,25442053.3469966
2015-05-18,45892645.0747645
2015-05-19,52514487.5682333
2015-05-20,48654632.560187
2015-05-21,42085816.6644364
2015-05-22,64762785.3179089
2015-05-23,40593776.5705412
2015-05-24,28578351.3492117
2015-05-25,40786498.3821164
2015-05-26,50457631.3749041
2015-05-27,51191313.6883922
2015-05-28,45725449.4432467
2015-05-29,59936779.1702219
2015-05-30,44900328.1318046
2015-05-31,39799318.1951512
2015-06-01,66947696.4841927
2015-06-02,57270911.4599404
2015-06-03,56476289.8654473
2015-06-04,53824239.9311192
2015-06-05,53499853.6065241
2015-06-06,36746393.6069828
2015-06-07,35227318.9450401
2015-06-08,59227078.9674461
2015-06-09,53661538.5586048
2015-06-10,58663591.1924833
2015-06-11,57681283.8927474
2015-06-12,55260658.588753
2015-06-13,46035428.6446117
2015-06-14,46613584.2672207
2015-06-15,62701864.9621791
2015-06-16,85269341.7885155
2015-06-17,102860756.081282
2015-06-18,76610032.6697331
2015-06-19,119674984.776515
2015-06-20,45009612.4808706
2015-06-21,37066509.1952775
2015-06-22,56260052.2847182
2015-06-23,55553592.9468954
2015-06-24,58115552.6953232
2015-06-25,53328915.3851991
2015-06-26,62482074.0303431
2015-06-27,42521539.4737508
2015-06-28,40412398.5185862
2015-06-29,70403431.6460673
2015-06-30,81344427.4907999
2015-07-01,65896769.8642654
2015-07-02,74021939.3829363
2015-07-03,63706885.8204479
2015-07-04,41138598.038809
2015-07-05,84265970.246596
2015-07-06,97028677.2783973
2015-07-07,94986257.2284984
2015-07-08,73188126.0188642
2015-07-09,68666224.1139977
2015-07-10,121962200.389398
2015-07-11,66906355.1911232
2015-07-12,81531673.5924484
2015-07-13,80289251.5215968
2015-07-14,69699575.5230552
2015-07-15,59551262.7790171
2015-07-16,75260531.9032055
2015-07-17,68372780.0203088
2015-07-18,46998915.2330821
2015-07-19,37021783.6671503
2015-07-20,56607639.4441101
2015-07-21,64516479.0979673
2015-07-22,60428196.3797901
2015-07-23,57351034.1334135
2015-07-24,78120284.9283013
2015-07-25,59421326.3827129
2015-07-26,41154292.4221804
2015-07-27,70720346.5133905
2015-07-28,85471313.393753
2015-07-29,72096185.5168937
2015-07-30,55370677.1816857
2015-07-31,68347424.7711883
2015-08-01,53873056.5162016
2015-08-02,54755965.6604308
2015-08-03,61789559.9590359
2015-08-04,68759302.955495
2015-08-05,71356461.26607
2015-08-06,61188568.2725452
2015-08-07,60380400.5903396
2015-08-08,70991071.9613706
2015-08-09,118384698.277379
2015-08-10,72494674.4156681
2015-08-11,79554550.9711304
2015-08-12,74510596.774974
2015-08-13,81950602.1486464
2015-08-14,78501748.7970648
2015-08-15,58928126.6554237
2015-08-16,64156782.5224129
2015-08-17,94825069.639718
2015-08-18,112283587.327057
2015-08-19,91348202.351751
2015-08-20,86014793.611795
2015-08-21,79378416.372664
2015-08-22,63032265.1440629
2015-08-23,45540912.8123172
2015-08-24,115402701.063488
2015-08-25,99028180.1550448
2015-08-26,82671704.815296
2015-08-27,57019568.6664293
2015-08-28,81628861.211412
2015-08-29,47454711.3264988
2015-08-30,43939773.114772
2015-08-31,76347922.7260106
2015-09-01,76226155.5533164
2015-09-02,61585258.2451405
2015-09-03,62874506.9484245
2015-09-04,59716732.8159282
2015-09-05,43177007.3036222
2015-09-06,66001039.5037544
2015-09-07,60159985.1249134
2015-09-08,75148891.3300687
2015-09-09,80109777.2716076
2015-09-10,73692753.9663637
2015-09-11,62983485.718163
2015-09-12,35117509.7603435
2015-09-13,47248264.0761145
2015-09-14,63210887.9514316
2015-09-15,62572926.7326678
2015-09-16,59479358.0546989
2015-09-17,69067225.2004938
2015-09-18,77052107.6594763
2015-09-19,54750865.682091
2015-09-20,57494137.1871269
2015-09-21,85241860.0396714
2015-09-22,79497440.5934119
2015-09-23,67307059.7440224
2015-09-24,66941501.4969483
2015-09-25,71300659.2032612
2015-09-26,45691679.6660647
2015-09-27,39099840.0866747
2015-09-28,81000031.700816
2015-09-29,86579632.3976805
2015-09-30,80758529.9265131
2015-10-01,87143762.7968696
2015-10-02,79790000.4502524
2015-10-03,43710065.4072659
2015-10-04,34589557.8638645
2015-10-05,74059522.927425
2015-10-06,79600730.0934913
2015-10-07,89924039.3816224
2015-10-08,116443120.732974
2015-10-09,70986637.546174
2015-10-10,55935712.614188
2015-10-11,43147243.6437472
2015-10-12,70768804.6564846
2015-10-13,85247839.1546353
2015-10-14,94507028.8518727
2015-10-15,91736630.8896147
2015-10-16,92178834.855836
2015-10-17,88374805.0787539
2015-10-18,58642858.089851
2015-10-19,101577292.804309
2015-10-20,89741073.3041082
2015-10-21,92986825.5626516
2015-10-22,104858239.254549
2015-10-23,89254755.0732903
2015-10-24,78646253.75084
2015-10-25,118375060.314388
2015-10-26,93169701.6961402
2015-10-27,124088899.060244
2015-10-28,132553872.461235
2015-10-29,153432858.373101
2015-10-30,185467981.040206
2015-10-31,130191762.690293
2015-11-01,129002793.946687
2015-11-02,194458794.324194
2015-11-03,307346905.642534
2015-11-04,416027459.072386
2015-11-05,307027755.787379
2015-11-06,207224284.97322
2015-11-07,152991879.612567
2015-11-08,118761182.916495
2015-11-09,227877551.050589
2015-11-10,202927165.158889
2015-11-11,201259788.12576
2015-11-12,178901679.551166
2015-11-13,148572855.32834
2015-11-14,166607155.685867
2015-11-15,131605151.512253
2015-11-16,157840086.997235
2015-11-17,160944153.504274
2015-11-18,141204657.05997
2015-11-19,135196057.237378
2015-11-20,131609165.710544
2015-11-21,97890574.5999092
2015-11-22,80917422.1402795
2015-11-23,98852080.6826669
2015-11-24,100310463.752171
2015-11-25,107447226.574517
2015-11-26,163103068.187816
2015-11-27,159593521.58968
2015-11-28,116662310.263706
2015-11-29,91203289.8804505
2015-11-30,181972172.396294
2015-12-01,176318654.493183
2015-12-02,189009359.111918
2015-12-03,154216353.175146
2015-12-04,128025092.269738
2015-12-05,231420658.526088
2015-12-06,214328009.98856
2015-12-07,185332881.300769
2015-12-08,202885544.784706
2015-12-09,247066039.846131
2015-12-10,175767368.557448
2015-12-11,215352465.447992
2015-12-12,184199887.182694
2015-12-13,197220079.816378
2015-12-14,215383338.30188
2015-12-15,245067826.572544
2015-12-16,226047522.651622
2015-12-17,196474766.11752
2015-12-18,193528623.313791
