date,Close,log_return,garch_vol,realized_vol,tr,atr,vov,downside_vol,vol_momentum,vol_rank,vol_regime,crash_flag,model2_volatility
2024-08-28 00:00:00+00:00,59034.9,-0.0064179252947429,0.0344194252856019,0.028071618250917,2374.980000000003,2479.4821428571418,0.0023503426798323,0.0255688777329139,0.0031577577696128,0.7896825396825397,1,0,0.03212668637136114
2024-08-29 00:00:00+00:00,59359.01,0.0054751263752255,0.0329777981111023,0.0274859199490841,2453.9000000000015,2385.4149999999995,0.0018974704712598,0.026425801314131,0.0010569537121742,0.7063492063492064,1,0,0.03196589086666138
2024-08-30 00:00:00+00:00,59123.99,-0.0039671566087129,0.0316487638726326,0.0268612442564878,2242.970000000001,2351.4028571428566,0.0015797312842541,0.0245114439223851,0.0007607238822702,0.6349206349206349,1,0,0.03081155192357956
2024-08-31 00:00:00+00:00,58973.99,-0.0025402649674752,0.0304190865353044,0.0267082315253569,718.3799999999974,2337.3621428571423,0.0014165447400853,0.0229459395324821,-0.0042144663234941,0.5436507936507936,1,0,0.02973046472118264
2024-09-01 00:00:00+00:00,57301.86,-0.0287634153194442,0.0292883463761312,0.027390314658069,1875.5899999999965,2337.3278571428564,0.0015170024986093,0.0242728938608806,-0.0038326559647486,0.4365079365079365,1,0,0.028633917825678718
2024-09-02 00:00:00+00:00,59132.13,0.0314413475808041,0.0295625554558009,0.028382358437495,2297.6900000000023,2370.710714285714,0.0016003252877332,0.0242728938608806,-0.0021747614508138,0.4603174603174603,1,0,0.028398436473480542
2024-09-03 00:00:00+00:00,57487.73,-0.0282028977798507,0.0300464811835991,0.0293114795020237,2394.6500000000015,2338.059285714286,0.0016536792090318,0.0261184067489613,-0.0011358680462288,0.5079365079365079,1,0,0.028782037510159463
2024-09-04 00:00:00+00:00,57970.9,0.0083696267750248,0.0301714085018381,0.0274736462757154,2913.0,2329.1692857142857,0.0016984646055501,0.0261184067489613,-0.0042480167837638,0.5158730158730159,1,0,0.02906457310110286
2024-09-05 00:00:00+00:00,56180.0,-0.0313803388267199,0.0291636492509608,0.0283739643216098,2683.4199999999983,2401.19,0.0018111014870759,0.0280117023635435,-0.0038141488601414,0.4126984126984127,1,0,0.028482585150576483
2024-09-06 00:00:00+00:00,53962.97,-0.0402627510802897,0.0296981297697669,0.0230361854197392,4458.0,2390.128571428572,0.0018629266163311,0.0296241884633025,-0.0019506341028657,0.4603174603174603,1,0,0.02844888186186014
2024-09-07 00:00:00+00:00,54160.86,0.003660436759544,0.0311075863024061,0.023125326103208,1104.4599999999991,2400.197142857143,0.0015953612936795,0.0296241884633025,0.0006884997671017,0.5912698412698413,1,0,0.029493259781443657
2024-09-08 00:00:00+00:00,54869.95,0.0130073324703552,0.0299239481578622,0.0238602221964241,1688.989999999998,2433.215714285714,0.0015003813453693,0.0296241884633025,0.000635601781731,0.4801587301587302,1,0,0.02930901049471732
2024-09-09 00:00:00+00:00,57042.0,0.038821998779241,0.0290963938086771,0.0270790539450705,3496.040000000001,2562.8614285714284,0.0015403748181268,0.0304595880381864,-0.0004661616471238,0.3928571428571428,1,0,0.02839117428520626
2024-09-10 00:00:00+00:00,57635.99,0.0103593603630525,0.0304360896121676,0.0233889576498654,1657.9599999999991,2311.430714285714,0.0015323782569838,0.0247615293094653,0.0003896084285684,0.5396825396825397,1,0,0.02888032696730056
2024-09-11 00:00:00+00:00,57338.0,-0.0051836187862424,0.0294608131652858,0.0233740406104318,2436.519999999997,2315.826428571428,0.0010801680921098,0.0247201868775783,-0.0007105953365522,0.4246031746031746,1,0,0.028742041099171483
2024-09-12 00:00:00+00:00,58132.32,0.0137582112804253,0.0284526990613044,0.0236828677019791,1264.0,2230.833571428571,0.0008399714886174,0.0247201868775783,-0.0007109501896564,0.3412698412698413,1,0,0.02769943023678264
2024-09-13 00:00:00+00:00,60498.0,0.0398885151769494,0.0278104672564662,0.0261066168349126,2992.3799999999974,2284.362857142856,0.0008485193838553,0.0266516889498543,-0.0018876625133006,0.3095238095238095,0,0,0.026982981153879718
2024-09-14 00:00:00+00:00,59993.03,-0.0083819178315689,0.0294977878479359,0.0262250009652807,1210.449999999997,2319.510714285713,0.0008166536870932,0.0268504461282269,-0.0016097984544702,0.4365079365079365,1,0,0.02529115270876154
2024-09-15 00:00:00+00:00,59132.0,-0.0144561557687215,0.0285557319926512,0.0252263112479324,1704.75,2307.3078571428564,0.0008572533417315,0.0248573433900984,-0.0013682161652109,0.3531746031746032,1,0,0.027749185995590724
2024-09-16 00:00:00+00:00,58213.99,-0.0156465291807421,0.0279348203434153,0.0241503837885061,1717.3999999999942,2265.85857142857,0.0009529841691421,0.0237611297166594,-0.0011615734652618,0.3134920634920635,0,0,0.02711019420604918
2024-09-17 00:00:00+00:00,60313.99,0.0354383795991601,0.0274407773548934,0.0246445189146885,3709.989999999998,2359.811428571427,0.0010616075294104,0.0229373623690792,-0.0029953122572742,0.2896825396825397,0,0,0.02404610401293604
2024-09-18 00:00:00+00:00,61759.99,0.0236916603421484,0.0286637089054432,0.0252144741810136,2611.439999999995,2338.271428571427,0.0010311322449952,0.0229373623690792,-0.0007971042598426,0.373015873015873,1,0,0.02468754134326592
2024-09-19 00:00:00+00:00,62947.99,0.0190530860779141,0.0286004488397437,0.0232138098255434,2295.0,2310.527142857141,0.0010389424290279,0.0208423122029345,0.0001477497784392,0.3611111111111111,1,0,0.02749949810384622
2024-09-20 00:00:00+00:00,63201.05,0.0040120850615288,0.0282255281756527,0.0186897506417888,1783.3199999999997,2119.4785714285695,0.0010426545060153,0.0117358506857152,0.0004150609191864,0.3373015873015873,1,0,0.027267142905391617
2024-09-21 00:00:00+00:00,63348.96,0.0023375749610998,0.0273190371985835,0.0187345665455582,801.9000000000015,2097.867142857141,0.000922449387283,0.0117358506857152,-0.0021787506493523,0.2817460317460317,0,0,0.026504231119150103
2024-09-22 00:00:00+00:00,63578.76,0.0036209624041578,0.0264835540898011,0.0188323369489739,1642.0699999999997,2094.515714285713,0.0010169099651623,0.0117358506857152,-0.0020721779028501,0.2261904761904762,0,0,0.02329230645388066
2024-09-23 00:00:00+00:00,63339.99,-0.0037625690717479,0.0257452154815247,0.0172853900181991,2207.1299999999974,2002.4507142857128,0.0012211286466992,0.0106308766457831,-0.0021896048618905,0.1666666666666666,0,0,0.02269754408891482
2024-09-24 00:00:00+00:00,64262.7,0.0144624863793918,0.0250844512335815,0.0173725197619948,1988.0,2026.0249999999985,0.0012983226115128,0.0106308766457831,-0.0023563261213119,0.1269841269841269,0,0,0.0221644359401489
2024-09-25 00:00:00+00:00,63152.01,-0.0174346923431638,0.0248542968898627,0.0183561113523257,1870.909999999996,1985.624285714284,0.0014241293166856,0.0129782609364196,-0.0038094120155805,0.1071428571428571,0,0,0.02194772493391762
2024-09-26 00:00:00+00:00,65173.99,0.0315157856913526,0.0248268255135103,0.0194476315205689,3169.0,2121.6957142857127,0.00155645889122,0.0129782609364196,-0.0037736233262333,0.1071428571428571,0,0,0.02190186290810618
2024-09-27 00:00:00+00:00,65769.95,0.0091025841280014,0.0260431293551856,0.017194946636694,1678.0999999999983,2027.8185714285696,0.0015761972958535,0.0129782609364196,-0.002182398820467,0.2103174603174603,0,0,0.02264208161311136
2024-09-28 00:00:00+00:00,65858.0,0.0013378619530755,0.0254753071664222,0.016761745193148,837.7699999999968,2001.1985714285695,0.0014665507353887,0.013891721798735,-0.0018437300321612,0.1666666666666666,0,0,0.02250376429985332
2024-09-29 00:00:00+00:00,65602.01,-0.0038945733164776,0.0248198102395348,0.0159564783019157,644.1199999999953,1925.4392857142836,0.001463132592887,0.0120219278803534,-0.0016637438502663,0.1071428571428571,0,0,0.02202799134372088
2024-09-30 00:00:00+00:00,63327.59,-0.035285240554753,0.0242580114602129,0.0187573885639308,2762.5,2000.089285714284,0.0015217277208487,0.0198641720532511,-0.0014872040213118,0.0793650793650793,0,0,0.021555537676127737
2024-10-01 00:00:00+00:00,60805.78,-0.0406362449266595,0.0260172397744678,0.0205144934149433,3966.6299999999974,2018.4207142857128,0.0014849025307414,0.0254151361483038,0.0009327885408863,0.2222222222222222,0,0,0.02261128946468068
2024-10-02 00:00:00+00:00,60649.28,-0.0025770863167764,0.0281303979050837,0.0194095731209755,2390.3099999999977,2002.6257142857128,0.0014215703033122,0.0232245814496488,0.003276101015221,0.376984126984127,1,0,0.024212219143050218
2024-10-03 00:00:00+00:00,60752.71,0.0017039263528477,0.0272173109032142,0.0185449863410839,1649.0800000000015,1956.48857142857,0.0012778041737574,0.0232245814496488,0.0023904853897038,0.3055555555555556,0,0,0.02665340254192852
2024-10-04 00:00:00+00:00,62086.0,0.0217088304100379,0.0263874718033044,0.0195987875421968,2024.949999999997,1973.747857142856,0.0011202110520949,0.0232245814496488,0.0003443424481187,0.2579365079365079,0,0,0.02337307108198264
2024-10-05 00:00:00+00:00,62058.0,-0.0004510890655176,0.0264631562919272,0.0195734407359534,681.2999999999956,1965.1335714285697,0.0010587397808418,0.0215024602659232,0.0009878491255049,0.2658730158730158,0,0,0.023272122575156318
2024-10-06 00:00:00+00:00,62819.91,0.0122026298209956,0.0257039257405449,0.0198771771404508,1176.0299999999988,1931.844999999998,0.001042857417505,0.0215024602659232,0.00088411550101,0.1904761904761904,0,0,0.022819803044326938
2024-10-07 00:00:00+00:00,62224.0,-0.0095312840313255,0.0252923493782654,0.020001431394128,2350.1900000000023,1942.0635714285695,0.0010512632697339,0.0217557185640905,0.0010343379180525,0.1626984126984127,0,0,0.02241085162695924
2024-10-08 00:00:00+00:00,62160.49,-0.001021188502186,0.0248205218649049,0.0194860485791319,1339.6900000000023,1895.7557142857129,0.0010664746025901,0.0203538137017254,-0.0011967179095629,0.115079365079365,0,0,0.02207137511894294
2024-10-09 00:00:00+00:00,60636.02,-0.0248304829764283,0.0242319957424584,0.0200186763347676,2242.75,1922.315714285713,0.0011178022277903,0.0212920356159829,-0.0038984021626253,0.0793650793650793,0,0,0.02160543384547504
2024-10-10 00:00:00+00:00,60326.39,-0.0051194528325311,0.0248654514044936,0.0173959276031355,2375.6800000000003,1865.649999999999,0.0011155480130889,0.0201467257959721,-0.0023518594987206,0.1309523809523809,0,0,0.02191706924269616
2024-10-11 00:00:00+00:00,62540.0,0.0360366989274485,0.0243195810579775,0.0203723060622863,3329.9199999999983,1983.6371428571415,0.0011680110162646,0.0201467257959721,-0.0020678907453269,0.0873015873015873,0,0,0.021681052234786502
2024-10-12 00:00:00+00:00,63206.22,0.0105963620019302,0.0261612856349513,0.0206925761451189,992.7699999999968,1994.7085714285704,0.0011780060950739,0.0201467257959721,-0.0003018706569759,0.2539682539682539,0,0,0.02271122338097078
2024-10-13 00:00:00+00:00,62870.02,-0.005333293519957,0.0256334005860794,0.0207012758677329,1235.7200000000012,2036.9657142857136,0.0011553116443335,0.0201833026730717,-7.052515446549779e-05,0.2063492063492063,0,0,0.02273715355164764
2024-10-14 00:00:00+00:00,66083.99,0.0498570882341056,0.0250103791530678,0.0228899056691535,4042.1900000000023,2128.372142857142,0.0011003327091356,0.0173969938499752,-0.0002819702251975,0.1507936507936507,0,0,0.02227108429184068
2024-10-15 00:00:00+00:00,67074.14,0.0148720660152132,0.028684310613682,0.019261880850486,3149.989999999998,2070.040714285714,0.0013548698085842,0.0104876713906592,0.003863788748777,0.4444444444444444,1,0,0.024348157568209197
2024-10-16 00:00:00+00:00,67620.01,0.0081053704039835,0.0280695320360312,0.0190635321371704,1673.5099999999948,2018.8407142857136,0.0013473182541202,0.0112790172777082,0.0038375362935728,0.3928571428571428,1,0,0.02726204602161872
2024-10-17 00:00:00+00:00,67421.78,-0.0029358340463456,0.0272616502243785,0.0192168356411379,1273.3999999999942,1992.0064285714273,0.0013506538575115,0.0105011326331477,0.0023961988198849,0.3333333333333333,0,0,0.0266617557346271
2024-10-18 00:00:00+00:00,68428.0,0.0148139864714202,0.0264373122987869,0.0189089011046207,1807.6399999999992,1976.4842857142849,0.0013520406959716,0.0105011326331477,0.0021177312408093,0.2738095238095238,0,0,0.02337308977927214
2024-10-19 00:00:00+00:00,68378.0,-0.0007309621248516,0.0260683338923604,0.0189174704794947,683.2599999999948,1976.6242857142845,0.0013440539716438,0.0105033826546884,-9.295174259089932e-05,0.2341269841269841,0,0,0.02298373073541624
2024-10-20 00:00:00+00:00,69031.99,0.0095188848804479,0.0253496817642306,0.0188734480061923,1300.0,1985.4792857142843,0.0013512863623833,0.0105033826546884,-0.0002837188218487,0.1626984126984127,0,0,0.02246253665853836
2024-10-21 00:00:00+00:00,67377.5,-0.0242588860534898,0.0248711211632371,0.0202127991025295,2678.850000000006,2008.9549999999992,0.0013697453267962,0.0134689882301427,-0.0001392579898307,0.1269841269841269,0,0,0.02202979789794226
2024-10-22 00:00:00+00:00,67426.0,0.0007195659176897,0.025360099173162,0.020173698089332,1264.5899999999965,2003.590714285713,0.0013461886253369,0.0145421953962086,-0.0033242114405199,0.1706349206349206,0,0,0.0222722587038972
2024-10-23 00:00:00+00:00,66668.65,-0.0112958727724361,0.0247141893348369,0.0188750101006093,2212.8300000000017,2001.4535714285705,0.0013063517415236,0.0114009980447432,-0.0033553427011943,0.1031746031746031,0,0,0.021970769600902138
2024-10-24 00:00:00+00:00,68198.28,0.0226845171526353,0.024375564292754,0.0189896554412621,2340.0,1998.9049999999988,0.0013426759827377,0.0122775220724129,-0.0028860859316245,0.0873015873015873,0,0,0.0216156325756524
2024-10-25 00:00:00+00:00,66698.33,-0.0222394294631644,0.0248003356325943,0.0189378317001272,3175.2000000000116,1987.8535714285713,0.0013053330753777,0.014423822678934,-0.0016369766661925,0.115079365079365,0,0,0.02184437697955658
2024-10-26 00:00:00+00:00,67092.76,0.0058962243705629,0.0251291082458139,0.0188648375460917,1014.6500000000088,1989.4164285714292,0.0013193707590652,0.014423822678934,-0.0009392256465464,0.1706349206349206,0,0,0.02211025134748834
2024-10-27 00:00:00+00:00,68021.7,0.013750632418521,0.0245710825940399,0.0188075331124352,1418.320000000007,2002.4592857142868,0.0013620468397981,0.0156194490573129,-0.0007785991701906,0.0992063492063492,0,0,0.02188659835642394
2024-10-28 00:00:00+00:00,69962.21,0.0281284672152075,0.0243645872835842,0.0154785965523031,2652.0,1903.160000000001,0.0013999580038146,0.0156194490573129,-0.0005065338796528,0.0873015873015873,0,0,0.02163341877015052
2024-10-29 00:00:00+00:00,72736.42,0.0388869828293767,0.025296225409456,0.0179074690761471,3860.1199999999953,1953.883571428572,0.0011107795276812,0.0156194490573129,-6.387376370600023e-05,0.1865079365079365,0,0,0.022161276045673597
2024-10-30 00:00:00+00:00,72344.74,-0.0053994736683442,0.0273180586036304,0.0181353701672039,1525.0,1943.2757142857151,0.0009870997827278,0.0144279258163068,0.0026038692687934,0.3492063492063492,0,0,0.02357200716217824
2024-10-31 00:00:00+00:00,70292.01,-0.0287846116959098,0.0265235642561318,0.0201860574623742,3014.2400000000052,2067.6214285714304,0.0008969161813174,0.0185693520309754,0.0021479999633777,0.3055555555555556,0,0,0.02344161975367908
2024-11-01 00:00:00+00:00,69496.01,-0.0113887957455069,0.0271896585259161,0.0202189266185886,2812.8099999999977,2139.4192857142875,0.0009840892956471,0.0177225831623892,0.0023893228933218,0.3293650793650793,0,0,0.023786809515549658
2024-11-02 00:00:00+00:00,69374.74,-0.0017465165389545,0.0265816908788027,0.0202278447467401,914.229999999996,2155.917142857145,0.0010189056206108,0.0177327207324583,0.0014525826329887,0.3055555555555556,0,0,0.023476924527281617
2024-11-03 00:00:00+00:00,68775.99,-0.0086681228392535,0.0258155798267638,0.0202249933408851,1912.270000000004,2199.6507142857163,0.0010226144687613,0.0168681728618717,0.0012444972327238,0.2182539682539682,0,0,0.022963196696058282
2024-11-04 00:00:00+00:00,67850.01,-0.0135551678077732,0.025258224276446,0.0194351014861177,2665.0,2198.6614285714304,0.0010096388229806,0.0152951424777794,0.0008936369928617,0.1587301587301587,0,0,0.022438233365867602
2024-11-05 00:00:00+00:00,69372.01,0.0221839383739048,0.0249609939801967,0.0202819989008774,3101.279999999999,2329.853571428573,0.0010201200386125,0.0152951424777794,-0.0003352314292593,0.1388888888888889,0,0,0.022124181188118017
2024-11-06 00:00:00+00:00,75571.99,0.0856022398482156,0.0252632010187281,0.0297208806053999,7102.0,2679.0800000000017,0.0009982046035194,0.0157839625915199,-0.0020548575849022,0.1666666666666666,0,0,0.02227142941123686
2024-11-07 00:00:00+00:00,75857.89,0.003776009592066,0.0357339045035403,0.0294775434227018,2433.9900000000052,2685.7935714285736,0.0028619512103426,0.0157839625915199,0.0092103402474084,0.8492063492063492,2,0,0.028635843902124175
2024-11-08 00:00:00+00:00,76509.78,0.0085568543195186,0.0341411119578463,0.0282006905195626,1644.9900000000052,2576.4928571428586,0.0034936525250345,0.014429957858488,0.0069514534319301,0.7936507936507936,1,0,0.03699007397470778
2024-11-09 00:00:00+00:00,76677.46,0.0021892171563333,0.0327688778078842,0.0282575378039396,1185.3399999999965,2588.685000000001,0.0037634189385147,0.014429957858488,0.0061871869290815,0.7222222222222222,1,0,0.03187133668473052
2024-11-10 00:00:00+00:00,80370.01,0.0470333036943149,0.0314220079634707,0.0299863801336545,5008.0,2845.0907142857145,0.0037907200267111,0.014429957858488,0.0056064281367068,0.6507936507936508,1,0,0.03065248477808242
2024-11-11 00:00:00+00:00,88647.99,0.09803226217916,0.0333734683873807,0.0377171695683515,9314.53,3320.9857142857145,0.0038813594481495,0.014429957858488,0.0081152441109347,0.753968253968254,1,0,0.03155313183242842
2024-11-12 00:00:00+00:00,87952.01,-0.0078820340116365,0.0436019469482823,0.0376919454693722,4868.0,3392.9771428571435,0.0054263762823815,0.0136876824864393,0.0186409529680856,0.9682539682539684,2,0,0.03820587056896938
2024-11-13 00:00:00+00:00,90375.2,0.0271785686611849,0.0414151276337217,0.0374356500130603,7137.649999999994,3793.8807142857145,0.0061507090031931,0.0146191327094091,0.0161519266149936,0.9484126984126984,2,0,0.04234531538023302
2024-11-14 00:00:00+00:00,87325.59,-0.0343263464379095,0.0401836545593312,0.037969909788058,5121.789999999994,3944.419999999999,0.0064610201486587,0.0164927177684727,0.0044497500557909,0.9365079365079364,2,0,0.04173918273559872
2024-11-15 00:00:00+00:00,91032.07,0.0415683149748229,0.039587627673836,0.0377222893393597,4776.619999999995,4084.692142857142,0.0066021570701895,0.0173340922335731,0.0054465157159897,0.9365079365079364,2,0,0.0413201566043016
2024-11-16 00:00:00+00:00,90586.92,-0.0049020302492461,0.0396981099906708,0.0378667497510022,1723.4900000000052,4142.496428571429,0.0065725411778536,0.0174547033681685,0.0069292321827865,0.9365079365079364,2,0,0.04142696999440248
2024-11-17 00:00:00+00:00,89855.99,-0.0081015540914197,0.0377848243911539,0.0378351303605396,2727.9900000000052,4200.762142857143,0.0062229841452635,0.0174001849041531,0.0063628164276832,0.9126984126984128,2,0,0.04030137463469234
2024-11-18 00:00:00+00:00,90464.08,0.0067445881663559,0.0360834396376041,0.0368640524445828,3217.100000000006,4240.197857142857,0.0056074599067828,0.0182351967304763,0.0027099712502234,0.8571428571428571,2,0,0.03914798938256246
2024-11-19 00:00:00+00:00,92310.79,0.0202081702443521,0.0345021557007992,0.0368610841302047,3548.5099999999948,4272.142857142857,0.0047517414129912,0.0182351967304763,-0.0090997912474831,0.8214285714285714,1,0,0.03789938942047952
2024-11-20 00:00:00+00:00,94286.56,0.0211776195370809,0.0335575723020355,0.0317649222656964,3331.970000000001,4002.855,0.0036946150445106,0.0182351967304763,-0.0078575553316862,0.7738095238095238,1,0,0.032764778181221296
2024-11-21 00:00:00+00:00,98317.12,0.0418595170994535,0.0327662892171787,0.0322821349606813,4948.0,4182.427142857143,0.0038369343943672,0.0182351967304763,-0.0074173653421524,0.7261904761904762,1,0,0.03190886633030722
2024-11-22 00:00:00+00:00,98892.0,0.0058301728478937,0.0338685012765437,0.0323550370148463,2465.899999999994,4241.06357142857,0.0038504499756687,0.0182351967304763,-0.0057191263972923,0.7936507936507936,1,0,0.03238809556592622
2024-11-23 00:00:00+00:00,97672.4,-0.0124093238715747,0.0324656184040599,0.0331409189530106,1772.8500000000058,4283.028571428571,0.0038736704762251,0.0172283540603641,-0.0072324915866108,0.7142857142857143,1,0,0.03185127904243594
2024-11-24 00:00:00+00:00,97900.04,0.0023279364188919,0.031364219515583,0.0321944803948933,2829.229999999996,4127.402142857142,0.0038794676928142,0.0172283540603641,-0.0064206048755709,0.6507936507936508,1,0,0.030840167309349797
2024-11-25 00:00:00+00:00,93010.01,-0.0512398363468733,0.0301449148830899,0.0264653309977,6271.610000000001,3910.0507142857136,0.0041618795114776,0.0261712365871411,-0.0059385247545142,0.5674603174603174,1,0,0.02980994092985394
2024-11-26 00:00:00+00:00,91965.16,-0.011297312096131,0.0329079882152764,0.0265930642401963,4182.2699999999895,3861.069999999999,0.0036521673391192,0.0263789832614194,-0.0015941674855228,0.746031746031746,1,0,0.031210180129165842
2024-11-27 00:00:00+00:00,95863.11,0.0415114266779124,0.0317263546984757,0.027834642975637,5416.070000000007,3738.099999999999,0.0033399383434221,0.0263789832614194,-0.0018312176035598,0.6825396825396826,1,0,0.03125295161908542
2024-11-28 00:00:00+00:00,95643.98,-0.0022884802399172,0.0329520875014457,0.0256541911653468,1924.0,3509.6864285714287,0.0029760050637859,0.0223682946357509,0.0001857982842669,0.7579365079365079,1,0,0.03170850570086742
2024-11-29 00:00:00+00:00,97460.0,0.0188092813038043,0.0315895569768427,0.0239237350889248,3255.0,3400.999285714286,0.0026172676970292,0.0223682946357509,-0.0022789442997009,0.6746031746031746,1,0,0.031117526586105622
2024-11-30 00:00:00+00:00,96407.99,-0.0108529554161069,0.0308703826045239,0.0241624600424827,1371.9400000000023,3375.8885714285716,0.0020573409170739,0.0227149010202923,-0.0015952357995359,0.6190476190476191,1,0,0.030304039962714344
2024-12-01 00:00:00+00:00,97185.18,0.008029148706738,0.0298689276501886,0.0239011572072906,2142.1199999999953,3334.040714285714,0.0017123539833583,0.0246177382855284,-0.0014952918653943,0.5357142857142857,1,0,0.02946088579011316
2024-12-02 00:00:00+00:00,95840.62,-0.0139316272445846,0.0288815680196584,0.0244573675401743,3735.0,3371.0335714285707,0.0016248950820362,0.0231813697796165,-0.0012633468634315,0.4603174603174603,1,0,0.02854218841179504
2024-12-03 00:00:00+00:00,95849.69,9.463180488111787e-05,0.0282017443113587,0.0240268260028203,2727.350000000006,3312.3792857142857,0.0017359053748547,0.0231813697796165,-0.0047062439039177,0.4087301587301587,1,0,0.02781807338681522
2024-12-04 00:00:00+00:00,98587.32,0.0281614176668814,0.0272705999711068,0.0245079354725361,4412.169999999998,3389.536428571428,0.0019641705101633,0.0231813697796165,-0.0044557547273689,0.3571428571428571,0,0,0.02703479678266408
2024-12-05 00:00:00+00:00,96945.63,-0.0167923470412212,0.0277692412890258,0.0223022625474159,13588.0,4006.6792857142855,0.0020813324794654,0.022380598575899,-0.0051828462124199,0.3849206349206349,0,0,0.024438483173415477
2024-12-06 00:00:00+00:00,99740.84,0.0284249160874967,0.0273558207243159,0.0236137914972873,5917.270000000004,4253.205714285715,0.0020476213604597,0.022380598575899,-0.0042337362525268,0.369047619047619,0,0,0.02426632523458954
2024-12-07 00:00:00+00:00,99831.99,0.000913451057821,0.0278668463593382,0.0233153017217801,1595.179999999993,4240.514999999999,0.002032042932368,0.0236370014643676,-0.0030035362451857,0.4007936507936508,0,0,0.02455931501560292
2024-12-08 00:00:00+00:00,101109.59,0.0127163050682064,0.0269696184202725,0.0235060774401756,2693.300000000003,4230.805714285714,0.0021276602659798,0.0236370014643676,-0.002899309229916,0.3293650793650793,0,0,0.024110903852163502
2024-12-09 00:00:00+00:00,97276.47,-0.0386478475525837,0.0264405961657689,0.0214507413987938,7065.87999999999,4287.539285714285,0.00227937358047,0.0192370403170225,-0.0024409718538895,0.2976190476190476,0,0,0.02362173369946134
2024-12-10 00:00:00+00:00,96593.0,-0.0070508557281581,0.0282186629111756,0.0212590896491957,4013.4600000000064,4275.481428571429,0.0020463632191679,0.0188965059682754,1.6918599816898722e-05,0.4365079365079365,1,0,0.02458435534670536
