Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2019-10-19 00:00:00.000000 UTC,7946.89,8098.1,7866.92,7948.01,26627.889388,2019-10-19 23:59:59.999000 UTC,211909734.13572004,349746.0,13886.838244,110541248.1750374,0.0
2019-10-20 00:00:00.000000 UTC,7949.87,8297.0,7870.0,8223.35,34286.452654,2019-10-20 23:59:59.999000 UTC,275899861.65387124,396091.0,18042.423677,145235373.21216157,0.0
2019-10-21 00:00:00.000000 UTC,8223.35,8333.0,8142.03,8197.27,30448.679539,2019-10-21 23:59:59.999000 UTC,250117281.63661337,367169.0,16584.000384,136247602.03863662,0.0
2019-10-22 00:00:00.000000 UTC,8197.28,8297.99,8000.0,8020.0,34651.828663,2019-10-22 23:59:59.999000 UTC,283535483.41051364,384699.0,16767.036824,137253195.95826292,0.0
2019-10-23 00:00:00.000000 UTC,8020.06,8047.59,7300.0,7466.62,63897.457098,2019-10-23 23:59:59.999000 UTC,488220760.6464156,610241.0,28473.730302,217502083.43670303,0.0
2019-10-24 00:00:00.000000 UTC,7468.47,7503.68,7337.99,7412.41,32714.383265,2019-10-24 23:59:59.999000 UTC,243246414.9489239,403778.0,16705.376355,124225722.47547963,0.0
2019-10-25 00:00:00.000000 UTC,7412.41,8799.0,7361.0,8655.02,90748.218174,2019-10-25 23:59:59.999000 UTC,737329544.8835196,775418.0,49588.976612,402740312.18785393,0.0
2019-10-26 00:00:00.000000 UTC,8655.88,10370.0,8470.38,9230.0,162588.585413,2019-10-26 23:59:59.999000 UTC,1522244166.4108484,1185369.0,81590.336531,764040095.621218,0.0
2019-10-27 00:00:00.000000 UTC,9230.0,9794.98,9074.34,9529.93,93833.541604,2019-10-27 23:59:59.999000 UTC,887438297.7462668,799978.0,47320.55467,447629005.3965626,0.0
2019-10-28 00:00:00.000000 UTC,9528.23,9902.1,9160.0,9205.14,80174.217323,2019-10-28 23:59:59.999000 UTC,759178942.9488419,681128.0,39754.681501,376584590.21858096,0.0
2019-10-29 00:00:00.000000 UTC,9204.45,9550.0,9072.0,9407.62,64158.462446,2019-10-29 23:59:59.999000 UTC,600611324.6356996,559589.0,32787.049174,307062268.4199178,0.0
2019-10-30 00:00:00.000000 UTC,9407.62,9409.84,9001.01,9154.72,55241.786434,2019-10-30 23:59:59.999000 UTC,506584830.0313323,524035.0,27416.561748,251452283.2053046,0.0
2019-10-31 00:00:00.000000 UTC,9154.02,9405.0,8913.0,9140.85,54376.024902,2019-10-31 23:59:59.999000 UTC,498152743.7348088,490183.0,27252.203536,249802680.66380808,0.0
2019-11-01 00:00:00.000000 UTC,9140.86,9279.0,9030.0,9231.61,43594.814115,2019-11-01 23:59:59.999000 UTC,398803069.00908464,478002.0,22843.605042,209045155.8809569,0.0
2019-11-02 00:00:00.000000 UTC,9231.4,9373.74,9186.21,9289.52,28923.060828,2019-11-02 23:59:59.999000 UTC,268119579.73009112,325421.0,15316.187863,141991067.1533321,0.0
2019-11-03 00:00:00.000000 UTC,9289.85,9362.57,9066.14,9194.71,27894.378279,2019-11-03 23:59:59.999000 UTC,256664259.6621914,326024.0,13611.806558,125328511.00426772,0.0
2019-11-04 00:00:00.000000 UTC,9196.46,9513.68,9115.84,9393.35,45894.456277,2019-11-04 23:59:59.999000 UTC,426792003.1749065,453749.0,24741.815925,230142613.2075244,0.0
2019-11-05 00:00:00.000000 UTC,9392.4,9454.95,9175.76,9308.66,45935.873665,2019-11-05 23:59:59.999000 UTC,428156963.0785469,492885.0,22809.239558,212668961.3761961,0.0
2019-11-06 00:00:00.000000 UTC,9307.73,9440.91,9250.01,9339.05,37336.170372,2019-11-06 23:59:59.999000 UTC,348607499.83121693,402997.0,18947.024127,176929534.86037743,0.0
2019-11-07 00:00:00.000000 UTC,9339.16,9375.0,9101.0,9216.2,39117.470853,2019-11-07 23:59:59.999000 UTC,361217475.05834645,401984.0,19603.523572,181092296.0400377,0.0
2019-11-08 00:00:00.000000 UTC,9214.0,9261.0,8696.0,8773.73,62107.289243,2019-11-08 23:59:59.999000 UTC,555589995.9935858,567331.0,30046.129291,268900339.2631225,0.0
2019-11-09 00:00:00.000000 UTC,8773.74,8880.0,8724.88,8809.41,29469.481405,2019-11-09 23:59:59.999000 UTC,259733491.8299089,326730.0,14990.422246,132136096.26889738,0.0
2019-11-10 00:00:00.000000 UTC,8809.18,9147.19,8750.0,9039.47,34422.029797,2019-11-10 23:59:59.999000 UTC,307316853.90375423,375946.0,17722.19709,158219187.66195828,0.0
2019-11-11 00:00:00.000000 UTC,9040.16,9072.32,8618.68,8733.27,44888.053545,2019-11-11 23:59:59.999000 UTC,394585996.3292871,415982.0,22111.943057,194310323.8567873,0.0
2019-11-12 00:00:00.000000 UTC,8733.36,8888.0,8567.6,8821.94,40366.629471,2019-11-12 23:59:59.999000 UTC,352675938.430593,406765.0,20225.03456,176773688.17197937,0.0
2019-11-13 00:00:00.000000 UTC,8821.91,8844.99,8702.0,8777.12,26810.116918,2019-11-13 23:59:59.999000 UTC,235060554.1241016,281593.0,13524.993035,118583622.59890504,0.0
2019-11-14 00:00:00.000000 UTC,8777.54,8800.0,8582.6,8646.68,33468.468961,2019-11-14 23:59:59.999000 UTC,290104306.9530332,337019.0,16272.816785,141092283.63703057,0.0
2019-11-15 00:00:00.000000 UTC,8646.38,8790.0,8400.0,8471.73,46087.417751,2019-11-15 23:59:59.999000 UTC,394708981.3155723,423919.0,22568.290117,193359510.76146767,0.0
2019-11-16 00:00:00.000000 UTC,8471.62,8543.0,8400.0,8491.02,20902.299752,2019-11-16 23:59:59.999000 UTC,177222838.38564816,231473.0,10703.629784,90759494.93371467,0.0
2019-11-17 00:00:00.000000 UTC,8490.74,8635.0,8350.68,8502.4,27009.037082,2019-11-17 23:59:59.999000 UTC,229995700.81158423,259594.0,13607.516179,115878483.61499643,0.0
2019-11-18 00:00:00.000000 UTC,8502.87,8503.52,8060.0,8187.17,43017.69094,2019-11-18 23:59:59.999000 UTC,358706174.8252184,366263.0,20525.116924,171255974.96099597,0.0
2019-11-19 00:00:00.000000 UTC,8186.5,8218.63,8003.0,8133.64,43556.061025,2019-11-19 23:59:59.999000 UTC,353463792.04443395,357382.0,21816.725084,177061624.17883486,0.0
2019-11-20 00:00:00.000000 UTC,8133.83,8264.29,8038.4,8098.01,32466.23098,2019-11-20 23:59:59.999000 UTC,263387575.485922,288843.0,16751.186459,135913703.28376597,0.0
2019-11-21 00:00:00.000000 UTC,8098.56,8134.73,7500.0,7627.74,58418.780261,2019-11-21 23:59:59.999000 UTC,455166676.2781802,430062.0,26902.369851,209669250.00512213,0.0
2019-11-22 00:00:00.000000 UTC,7627.79,7750.0,6790.0,7268.23,126603.140259,2019-11-22 23:59:59.999000 UTC,917881536.262084,817604.0,60867.912182,441369226.6062732,0.0
2019-11-23 00:00:00.000000 UTC,7268.23,7344.48,7080.01,7311.57,50449.894755,2019-11-23 23:59:59.999000 UTC,364446217.3737604,414045.0,25882.631466,187044325.0693693,0.0
2019-11-24 00:00:00.000000 UTC,7311.1,7330.39,6861.0,6903.28,67890.206483,2019-11-24 23:59:59.999000 UTC,481922941.3269758,446014.0,33387.528695,237048588.0634904,0.0
2019-11-25 00:00:00.000000 UTC,6900.23,7377.69,6515.0,7109.57,119645.735197,2019-11-25 23:59:59.999000 UTC,831628458.3049068,679721.0,60533.393613,421590444.0656638,0.0
2019-11-26 00:00:00.000000 UTC,7109.99,7340.0,7017.48,7156.14,65722.39769,2019-11-26 23:59:59.999000 UTC,469602476.91268086,433933.0,33301.349941,237985219.12113363,0.0
2019-11-27 00:00:00.000000 UTC,7154.75,7655.0,6840.0,7508.52,92452.87349,2019-11-27 23:59:59.999000 UTC,671646609.1695509,582055.0,47058.028744,342164140.1831574,0.0
2019-11-28 00:00:00.000000 UTC,7507.9,7643.0,7360.0,7419.49,56933.981109,2019-11-28 23:59:59.999000 UTC,427572714.9456008,388953.0,28876.708952,216954965.9916893,0.0
2019-11-29 00:00:00.000000 UTC,7418.52,7850.0,7362.3,7739.68,60745.300873,2019-11-29 23:59:59.999000 UTC,463006956.68515134,412929.0,31576.88619,240751084.86781704,0.0
2019-11-30 00:00:00.000000 UTC,7740.99,7810.0,7441.0,7541.89,46989.433619,2019-11-30 23:59:59.999000 UTC,358749026.3607554,346506.0,23743.610337,181318684.7679096,0.0
2019-12-01 00:00:00.000000 UTC,7540.63,7541.85,7210.0,7390.89,60769.342313,2019-12-01 23:59:59.999000 UTC,446524917.2059704,420573.0,31120.002932,228709227.474782,0.0
2019-12-02 00:00:00.000000 UTC,7391.5,7420.56,7151.1,7294.28,46330.25604,2019-12-02 23:59:59.999000 UTC,337889295.5101809,326881.0,24043.616393,175417845.96777073,0.0
2019-12-03 00:00:00.000000 UTC,7294.42,7400.0,7241.35,7292.71,33149.477487,2019-12-03 23:59:59.999000 UTC,242379261.1043476,265391.0,16639.294837,121693871.29329205,0.0
2019-12-04 00:00:00.000000 UTC,7292.71,7750.0,7067.0,7194.32,83153.701586,2019-12-04 23:59:59.999000 UTC,608670609.9747069,516250.0,41870.640469,306646928.0153292,0.0
2019-12-05 00:00:00.000000 UTC,7194.59,7485.0,7150.0,7389.0,59306.678855,2019-12-05 23:59:59.999000 UTC,434738864.7840124,430359.0,30794.874009,225785929.45196423,0.0
2019-12-06 00:00:00.000000 UTC,7389.0,7590.03,7305.0,7527.47,48189.087944,2019-12-06 23:59:59.999000 UTC,356905919.01556,367854.0,25901.014334,191894551.37719464,0.0
2019-12-07 00:00:00.000000 UTC,7527.8,7619.62,7470.16,7488.21,31498.684173,2019-12-07 23:59:59.999000 UTC,237000924.85530463,263592.0,16179.184922,121730405.77530764,0.0
2019-12-08 00:00:00.000000 UTC,7487.31,7564.0,7374.86,7510.11,29856.897631,2019-12-08 23:59:59.999000 UTC,223314325.61846468,257514.0,15295.64625,114410839.18893658,0.0
2019-12-09 00:00:00.000000 UTC,7510.11,7650.0,7273.0,7338.64,46621.887493,2019-12-09 23:59:59.999000 UTC,347471155.4826833,359648.0,23733.126317,176936408.77023643,0.0
2019-12-10 00:00:00.000000 UTC,7338.64,7407.6,7157.1,7224.13,49723.76214,2019-12-10 23:59:59.999000 UTC,363127435.3955167,439637.0,24739.064153,180700991.44760168,0.0
2019-12-11 00:00:00.000000 UTC,7224.15,7275.5,7125.66,7210.0,30093.091944,2019-12-11 23:59:59.999000 UTC,217095653.86658928,268269.0,15475.539172,111646214.45842431,0.0
2019-12-12 00:00:00.000000 UTC,7210.0,7295.0,7080.3,7198.08,42288.600932,2019-12-12 23:59:59.999000 UTC,303657479.492691,331414.0,20847.384026,149736412.31992897,0.0
2019-12-13 00:00:00.000000 UTC,7197.76,7309.05,7190.76,7258.48,27609.873795,2019-12-13 23:59:59.999000 UTC,199836160.23365223,252135.0,14299.033256,103507284.73033176,0.0
2019-12-14 00:00:00.000000 UTC,7257.37,7271.77,7012.0,7064.05,29561.985967,2019-12-14 23:59:59.999000 UTC,211004228.015854,276819.0,14397.273743,102799669.53690346,0.0
2019-12-15 00:00:00.000000 UTC,7064.14,7200.3,7008.35,7118.59,26395.778137,2019-12-15 23:59:59.999000 UTC,187402764.5635312,262651.0,13778.880146,97846824.91339022,0.0
2019-12-16 00:00:00.000000 UTC,7119.6,7150.0,6836.0,6891.72,43863.993059,2019-12-16 23:59:59.999000 UTC,307508569.8925137,371202.0,21512.688371,150883357.87501085,0.0
2019-12-17 00:00:00.000000 UTC,6891.44,6942.21,6560.0,6623.82,53865.069929,2019-12-17 23:59:59.999000 UTC,364087469.8222779,454097.0,26510.453951,179268531.68762407,0.0
2019-12-18 00:00:00.000000 UTC,6623.84,7440.0,6435.0,7277.83,95636.651251,2019-12-18 23:59:59.999000 UTC,654057202.1588289,714073.0,49843.650817,341707270.92404455,0.0
2019-12-19 00:00:00.000000 UTC,7277.83,7380.0,7038.31,7150.3,55509.049075,2019-12-19 23:59:59.999000 UTC,397407677.058565,439761.0,27456.528272,196558003.60942763,0.0
2019-12-20 00:00:00.000000 UTC,7151.31,7220.0,7079.5,7187.83,32132.069205,2019-12-20 23:59:59.999000 UTC,229842650.4214953,312766.0,16641.052689,119044689.29161473,0.0
2019-12-21 00:00:00.000000 UTC,7188.01,7190.58,7105.0,7132.75,19467.174028,2019-12-21 23:59:59.999000 UTC,139069157.08645767,212162.0,10119.761012,72297064.99889134,0.0
2019-12-22 00:00:00.000000 UTC,7131.59,7518.54,7122.47,7501.44,39137.45515,2019-12-22 23:59:59.999000 UTC,285577206.9406348,356612.0,20625.436732,150554135.68143037,0.0
2019-12-23 00:00:00.000000 UTC,7500.71,7695.38,7265.84,7317.09,68051.997203,2019-12-23 23:59:59.999000 UTC,510710431.7668603,530669.0,33444.243772,251116788.7252932,0.0
2019-12-24 00:00:00.000000 UTC,7317.3,7436.68,7157.04,7255.77,43629.494188,2019-12-24 23:59:59.999000 UTC,318428019.00091,384678.0,21552.751206,157326354.03834856,0.0
2019-12-25 00:00:00.000000 UTC,7255.77,7271.77,7128.86,7204.63,27492.044323,2019-12-25 23:59:59.999000 UTC,198273303.10954583,289924.0,14433.038991,104115922.41287488,0.0
2019-12-26 00:00:00.000000 UTC,7205.01,7435.0,7157.12,7202.0,36259.761076,2019-12-26 23:59:59.999000 UTC,263289798.9561876,337695.0,18887.865665,137178762.78933653,0.0
2019-12-27 00:00:00.000000 UTC,7202.0,7275.86,7076.42,7254.74,33642.701861,2019-12-27 23:59:59.999000 UTC,242214722.72289035,297262.0,16882.396768,121593559.33506627,0.0
2019-12-28 00:00:00.000000 UTC,7254.77,7365.01,7238.67,7316.14,26848.982199,2019-12-28 23:59:59.999000 UTC,196322192.43800187,272607.0,13894.476242,101598406.02770424,0.0
2019-12-29 00:00:00.000000 UTC,7315.36,7528.45,7288.0,7388.24,31387.106085,2019-12-29 23:59:59.999000 UTC,231731575.8282169,283213.0,15999.777828,118139507.92862746,0.0
2019-12-30 00:00:00.000000 UTC,7388.43,7408.24,7220.0,7246.0,29605.911782,2019-12-30 23:59:59.999000 UTC,216508875.51767525,279033.0,13768.256664,100676879.90295008,0.0
2019-12-31 00:00:00.000000 UTC,7246.0,7320.0,7145.01,7195.23,25954.453533,2019-12-31 23:59:59.999000 UTC,187518399.34504,251976.0,12595.930347,91036201.1378344,0.0
2020-01-01 00:00:00.000000 UTC,7195.24,7255.0,7175.15,7200.85,16792.388165,2020-01-01 23:59:59.999000 UTC,121214452.11606228,194010.0,8946.955535,64597785.21233434,0.0
2020-01-02 00:00:00.000000 UTC,7200.77,7212.5,6924.74,6965.71,31951.483932,2020-01-02 23:59:59.999000 UTC,225982341.3011403,302667.0,15141.61134,107060829.07806464,0.0
2020-01-03 00:00:00.000000 UTC,6965.49,7405.0,6871.04,7344.96,68428.500451,2020-01-03 23:59:59.999000 UTC,495098582.96203536,519854.0,35595.496273,257713113.85172856,0.0
2020-01-04 00:00:00.000000 UTC,7345.0,7404.0,7272.21,7354.11,29987.974977,2020-01-04 23:59:59.999000 UTC,219874240.93994808,279370.0,16369.382248,120035111.72407164,0.0
2020-01-05 00:00:00.000000 UTC,7354.19,7495.0,7318.0,7358.75,38331.085604,2020-01-05 23:59:59.999000 UTC,284848683.7891762,329209.0,19455.369564,144600094.38965073,0.0
2020-01-06 00:00:00.000000 UTC,7357.64,7795.34,7346.76,7758.0,54635.695316,2020-01-06 23:59:59.999000 UTC,413330481.2260492,449937.0,28853.76777,218411610.65942463,0.0
2020-01-07 00:00:00.000000 UTC,7758.9,8207.68,7723.71,8145.28,91171.684661,2020-01-07 23:59:59.999000 UTC,724202791.1429626,685315.0,46192.111549,366866967.6139318,0.0
2020-01-08 00:00:00.000000 UTC,8145.92,8455.0,7870.0,8055.98,112622.64264,2020-01-08 23:59:59.999000 UTC,926410232.6045058,830375.0,55071.109514,453284250.4545396,0.0
2020-01-09 00:00:00.000000 UTC,8054.72,8055.96,7750.0,7817.76,64239.51983,2020-01-09 23:59:59.999000 UTC,507258250.4748797,478800.0,31645.759221,249899679.33440104,0.0
2020-01-10 00:00:00.000000 UTC,7817.74,8199.0,7672.0,8197.02,82406.777448,2020-01-10 23:59:59.999000 UTC,652774220.3884369,606101.0,42361.755307,335845385.67483306,0.0
2020-01-11 00:00:00.000000 UTC,8198.86,8286.34,8003.16,8020.01,54810.032667,2020-01-11 23:59:59.999000 UTC,445034349.5647021,469131.0,27916.124974,226716001.44288608,0.0
2020-01-12 00:00:00.000000 UTC,8020.01,8197.0,7960.0,8184.98,38131.494336,2020-01-12 23:59:59.999000 UTC,309351920.45885,350662.0,19718.541096,159972663.9929187,0.0
2020-01-13 00:00:00.000000 UTC,8184.97,8196.0,8055.89,8110.34,31159.755683,2020-01-13 23:59:59.999000 UTC,252656965.3581501,289144.0,15215.226501,123407351.91807936,0.0
2020-01-14 00:00:00.000000 UTC,8110.34,8880.0,8105.54,8810.01,120399.126742,2020-01-14 23:59:59.999000 UTC,1032735180.8658738,915328.0,62492.096676,536081638.0541857,0.0
2020-01-15 00:00:00.000000 UTC,8814.64,8916.48,8564.0,8821.41,84816.297606,2020-01-15 23:59:59.999000 UTC,743712237.2790816,764048.0,42493.551026,372770745.1792992,0.0
2020-01-16 00:00:00.000000 UTC,8820.01,8859.81,8586.0,8720.01,51991.074284,2020-01-16 23:59:59.999000 UTC,451752380.28108114,543064.0,25996.30135,225914888.3777724,0.0
2020-01-17 00:00:00.000000 UTC,8720.15,9041.65,8672.44,8913.28,70897.737377,2020-01-17 23:59:59.999000 UTC,629568740.707009,676403.0,36139.808845,320997160.95891666,0.0
2020-01-18 00:00:00.000000 UTC,8913.27,8988.88,8806.38,8915.96,38294.746545,2020-01-18 23:59:59.999000 UTC,340852837.9160803,458182.0,19421.295313,172895403.23974317,0.0
2020-01-19 00:00:00.000000 UTC,8915.09,9198.98,8466.0,8701.7,70676.889259,2020-01-19 23:59:59.999000 UTC,623950864.2762928,615665.0,33655.943241,297282818.0931591,0.0
2020-01-20 00:00:00.000000 UTC,8701.72,8746.99,8521.28,8642.35,38896.639746,2020-01-20 23:59:59.999000 UTC,336447837.0018059,385006.0,19453.863782,168293007.48754647,0.0
2020-01-21 00:00:00.000000 UTC,8642.35,8789.0,8488.0,8736.03,36494.687659,2020-01-21 23:59:59.999000 UTC,316056704.984738,365621.0,18731.871637,162303157.94279355,0.0
2020-01-22 00:00:00.000000 UTC,8736.04,8818.0,8590.0,8682.36,29080.557138,2020-01-22 23:59:59.999000 UTC,252638888.2149256,317424.0,14477.157512,125794389.99554266,0.0
2020-01-23 00:00:00.000000 UTC,8682.77,8691.81,8306.39,8404.52,48165.944597,2020-01-23 23:59:59.999000 UTC,407428808.67533696,464805.0,23287.712444,196965082.04041368,0.0
2020-01-24 00:00:00.000000 UTC,8404.52,8528.02,8238.0,8439.0,41687.529529,2020-01-24 23:59:59.999000 UTC,349874174.79003936,407271.0,21293.489586,178752179.11477745,0.0
2020-01-25 00:00:00.000000 UTC,8438.99,8451.26,8254.9,8340.58,25521.157932,2020-01-25 23:59:59.999000 UTC,212869245.63589776,283118.0,13076.752786,109098245.22427256,0.0
2020-01-26 00:00:00.000000 UTC,8340.01,8618.13,8293.66,8615.0,31130.485164,2020-01-26 23:59:59.999000 UTC,263941925.272999,332612.0,15797.911267,133936210.1435635,0.0
2020-01-27 00:00:00.000000 UTC,8614.39,9000.0,8535.0,8907.57,53973.542996,2020-01-27 23:59:59.999000 UTC,473194952.8044688,514196.0,28592.326521,250794158.80919072,0.0
2020-01-28 00:00:00.000000 UTC,8907.57,9400.0,8862.4,9374.21,74584.853765,2020-01-28 23:59:59.999000 UTC,676593159.4823396,616678.0,38852.363246,352558461.2153821,0.0
2020-01-29 00:00:00.000000 UTC,9375.34,9449.24,9216.0,9301.53,53864.065122,2020-01-29 23:59:59.999000 UTC,503188568.8363578,492545.0,26615.651329,248688826.41119045,0.0
2020-01-30 00:00:00.000000 UTC,9301.57,9578.0,9204.44,9513.21,60626.744259,2020-01-30 23:59:59.999000 UTC,569652869.8196837,529570.0,30852.55545,290043577.4392868,0.0
2020-01-31 00:00:00.000000 UTC,9511.52,9530.22,9210.01,9352.89,45552.022352,2020-01-31 23:59:59.999000 UTC,425779010.4065367,428547.0,22482.470899,210150300.2222744,0.0
2020-02-01 00:00:00.000000 UTC,9351.71,9464.53,9281.0,9384.61,28578.067354,2020-02-01 23:59:59.999000 UTC,268137739.9933375,334972.0,14679.126305,137764121.89168733,0.0
2020-02-02 00:00:00.000000 UTC,9384.41,9477.03,9120.0,9331.51,45690.91254,2020-02-02 23:59:59.999000 UTC,428064088.6904683,446558.0,22588.40606,211808205.79156944,0.0
2020-02-03 00:00:00.000000 UTC,9331.59,9618.79,9234.0,9292.24,50892.133451,2020-02-03 23:59:59.999000 UTC,476379993.49247247,492124.0,24781.397696,232065946.538542,0.0
2020-02-04 00:00:00.000000 UTC,9291.35,9350.0,9093.01,9197.02,53308.175266,2020-02-04 23:59:59.999000 UTC,491136137.2107625,528930.0,26103.432307,240571508.2401516,0.0
2020-02-05 00:00:00.000000 UTC,9197.02,9744.45,9177.22,9612.04,64870.415615,2020-02-05 23:59:59.999000 UTC,613540574.7818311,661758.0,35375.605202,334620486.1373669,0.0
2020-02-06 00:00:00.000000 UTC,9612.03,9862.57,9526.35,9772.0,64949.706588,2020-02-06 23:59:59.999000 UTC,631245079.8223813,682179.0,32143.454647,312506614.3866245,0.0
2020-02-07 00:00:00.000000 UTC,9772.0,9885.0,9730.0,9813.73,43966.114632,2020-02-07 23:59:59.999000 UTC,430744860.1814393,582249.0,22733.988186,222761439.9557888,0.0
2020-02-08 00:00:00.000000 UTC,9813.87,9940.0,9667.11,9895.05,43600.843666,2020-02-08 23:59:59.999000 UTC,427781790.200816,514573.0,22664.381837,222438123.8466874,0.0
2020-02-09 00:00:00.000000 UTC,9895.04,10166.0,9880.75,10151.75,43408.475616,2020-02-09 23:59:59.999000 UTC,437441704.9053964,536848.0,22408.277327,225799470.0027466,0.0
2020-02-10 00:00:00.000000 UTC,10151.72,10188.0,9756.0,9851.83,59573.084619,2020-02-10 23:59:59.999000 UTC,590091358.442907,690308.0,28618.883245,283509329.4368132,0.0
2020-02-11 00:00:00.000000 UTC,9851.74,10323.59,9700.0,10223.08,62422.395224,2020-02-11 23:59:59.999000 UTC,624970415.4054741,710170.0,31905.31642,319373572.87250507,0.0
2020-02-12 00:00:00.000000 UTC,10223.08,10450.0,10223.08,10326.46,61008.06393,2020-02-12 23:59:59.999000 UTC,629756037.5160786,857655.0,31141.8077,321525481.5414018,0.0
2020-02-13 00:00:00.000000 UTC,10325.33,10500.0,10080.0,10229.63,79344.358759,2020-02-13 23:59:59.999000 UTC,815507473.735361,932802.0,38475.272548,395629173.0386233,0.0
2020-02-14 00:00:00.000000 UTC,10227.78,10381.56,10111.37,10344.36,47038.480173,2020-02-14 23:59:59.999000 UTC,482455622.003626,622310.0,23697.005493,243079257.30551487,0.0
2020-02-15 00:00:00.000000 UTC,10344.36,10375.0,9801.0,9904.72,57657.202947,2020-02-15 23:59:59.999000 UTC,580845331.1747848,739781.0,26758.580323,269731775.5031557,0.0
2020-02-16 00:00:00.000000 UTC,9904.46,10050.0,9638.12,9917.27,60023.999537,2020-02-16 23:59:59.999000 UTC,592584876.9040861,708070.0,29406.136839,290482773.25193715,0.0
2020-02-17 00:00:00.000000 UTC,9910.7,9964.16,9452.67,9706.0,70261.011901,2020-02-17 23:59:59.999000 UTC,680009637.6159953,778058.0,33221.839241,321724146.0973481,0.0
2020-02-18 00:00:00.000000 UTC,9706.0,10250.0,9576.01,10164.71,70604.124019,2020-02-18 23:59:59.999000 UTC,696870122.812608,723413.0,37303.996326,368380176.6487257,0.0
2020-02-19 00:00:00.000000 UTC,10164.78,10250.0,9350.0,9593.79,55162.586895,2020-02-19 23:59:59.999000 UTC,547679966.9292257,588760.0,25457.91648,253188749.12823528,0.0
2020-02-20 00:00:00.000000 UTC,9594.65,9699.0,9400.0,9596.42,60152.342914,2020-02-20 23:59:59.999000 UTC,576020107.4626018,667387.0,29843.208875,285816414.8781603,0.0
2020-02-21 00:00:00.000000 UTC,9597.21,9755.51,9550.21,9677.05,42181.554524,2020-02-21 23:59:59.999000 UTC,408286949.8035292,470599.0,21645.267614,209532434.5763331,0.0
2020-02-22 00:00:00.000000 UTC,9677.05,9709.17,9560.02,9650.86,24636.757623,2020-02-22 23:59:59.999000 UTC,237544283.22525856,319961.0,13267.246511,127929552.9975982,0.0
2020-02-23 00:00:00.000000 UTC,9650.85,9990.0,9645.0,9936.4,37702.089843,2020-02-23 23:59:59.999000 UTC,371815095.46744496,441935.0,20035.250549,197592792.86246952,0.0
2020-02-24 00:00:00.000000 UTC,9936.4,9990.0,9473.56,9656.13,55796.59612,2020-02-24 23:59:59.999000 UTC,542081527.6408329,589384.0,26426.930644,256859539.02050737,0.0
2020-02-25 00:00:00.000000 UTC,9655.52,9675.0,9250.0,9315.84,54379.344552,2020-02-25 23:59:59.999000 UTC,514946930.5660231,579079.0,26318.934158,249358678.88131344,0.0
2020-02-26 00:00:00.000000 UTC,9316.48,9377.44,8633.63,8785.25,92130.345482,2020-02-26 23:59:59.999000 UTC,830717784.3790948,871018.0,41928.874809,378197861.5816548,0.0
2020-02-27 00:00:00.000000 UTC,8786.0,8971.77,8531.0,8823.21,72483.578762,2020-02-27 23:59:59.999000 UTC,636955872.7625463,696646.0,35410.014492,311229361.68385184,0.0
2020-02-28 00:00:00.000000 UTC,8823.25,8900.0,8445.0,8692.91,71155.208977,2020-02-28 23:59:59.999000 UTC,615664817.0103912,655727.0,35295.606135,305533926.9847336,0.0
2020-02-29 00:00:00.000000 UTC,8690.8,8790.0,8523.55,8523.61,36748.183035,2020-02-29 23:59:59.999000 UTC,318585951.9885324,414175.0,18916.854559,164044036.86872095,0.0
2020-03-01 00:00:00.000000 UTC,8523.61,8750.0,8411.0,8531.88,43892.201779,2020-03-01 23:59:59.999000 UTC,375729315.25408256,472019.0,21838.368866,186962259.7068905,0.0
2020-03-02 00:00:00.000000 UTC,8530.3,8965.75,8498.0,8915.24,60401.31773,2020-03-02 23:59:59.999000 UTC,528906629.5628192,564535.0,31213.080602,273395227.9483244,0.0
2020-03-03 00:00:00.000000 UTC,8911.18,8919.65,8651.0,8760.07,55154.997282,2020-03-03 23:59:59.999000 UTC,484181096.3229558,512762.0,26954.229745,236655810.14459231,0.0
2020-03-04 00:00:00.000000 UTC,8760.07,8848.29,8660.0,8750.87,38696.482578,2020-03-04 23:59:59.999000 UTC,338849891.95293546,454817.0,19279.33119,168832874.50723547,0.0
2020-03-05 00:00:00.000000 UTC,8750.99,9159.42,8746.54,9054.68,58201.866355,2020-03-05 23:59:59.999000 UTC,524102029.20478296,619552.0,30482.082171,274387102.9108894,0.0
2020-03-06 00:00:00.000000 UTC,9054.64,9170.0,8985.5,9131.88,43782.948044,2020-03-06 23:59:59.999000 UTC,397598476.42056286,493216.0,22296.560506,202484342.22117203,0.0
2020-03-07 00:00:00.000000 UTC,9130.89,9188.0,8835.0,8886.66,45422.204525,2020-03-07 23:59:59.999000 UTC,409983263.789138,485400.0,22281.715855,201161181.30473223,0.0
2020-03-08 00:00:00.000000 UTC,8885.25,8886.76,8000.0,8033.31,77537.315166,2020-03-08 23:59:59.999000 UTC,656931544.7821604,740741.0,34843.607849,295351474.4354491,0.0
2020-03-09 00:00:00.000000 UTC,8034.76,8179.31,7632.01,7929.87,116968.863268,2020-03-09 23:59:59.999000 UTC,918787729.0855838,929234.0,58020.957927,455866837.3046225,0.0
