date,hash_rate,difficulty,tx_count,tx_volume_usd,miner_revenue,hash_rate_7d_pct,hash_rate_30d_pct,hash_rate_z,difficulty_7d_pct,difficulty_30d_pct,difficulty_z,tx_count_7d_pct,tx_count_30d_pct,tx_count_z,tx_volume_usd_7d_pct,tx_volume_usd_30d_pct,tx_volume_usd_z,miner_revenue_7d_pct,miner_revenue_30d_pct,miner_revenue_z,miner_rev_ma30,miner_stress_flag,network_activity_index,onchain_regime
2009-02-21,5.46812965925926e-06,1.0,114.0,,0.0,-0.2198581560283689,0.4666666666666677,0.15383234478806415,0.0,0.0,0.3299831645537221,-0.16176470588235292,0.2666666666666666,-0.43417966609859365,,,,,,,0.0,0,0.016545281081064216,0
2009-02-22,6.01494262518519e-06,1.0,125.0,,0.0,-0.008196721311473865,0.8059701492537354,0.38072009227435555,0.0,0.0,0.3264419778098174,-0.04580152671755722,0.4534883720930232,0.04947978577175261,,,,,,,0.0,0,0.2522139519519752,1
2009-02-23,5.31899885037037e-06,1.0,108.0,,0.0,-0.1300813008130075,-0.46231155778894495,0.08315695704181063,0.0,0.0,0.32301261927282754,-0.12195121951219512,-0.4653465346534653,-0.695747349671332,,,,,,,0.0,0,-0.09652592445223128,0
2009-02-24,5.51783992888889e-06,1.0,106.0,,0.0,-0.05932203389830548,-0.4278350515463918,0.16716915960104609,0.0,0.0,0.3196893145878279,-0.09401709401709402,-0.44791666666666663,-0.7695746842285041,,,,,,,0.0,0,-0.0942387366798767,0
2009-02-25,5.31899885037037e-06,1.0,105.0,,0.0,-0.13709677419354782,-0.07758620689655216,0.07998879511918697,0.0,0.0,0.31646669900598223,-0.11016949152542377,0.08247422680412364,-0.7980232921991596,,,,,,,0.0,0,-0.13385593269133012,0
2009-02-26,4.77218588444444e-06,1.0,107.0,,0.0,-0.17948717948718085,-0.06796116504854421,-0.1585061948042457,0.0,0.0,0.31333978072025626,-0.14400000000000002,0.09183673469387754,-0.6944198736150605,,,,,,,0.0,0,-0.1798620958996833,0
2009-02-27,6.11436316444444e-06,1.0,116.0,,0.0,-0.03906250000000033,0.19417475728155287,0.43130943095172736,0.0,0.0,0.31030390813871894,-0.049180327868852514,0.03571428571428581,-0.27953741509694385,,,,,,,0.0,0,0.15402530799783412,1
2009-02-28,5.07044750222222e-06,1.0,100.0,,0.0,-0.0727272727272732,-0.16393442622950793,-0.034158717932301,0.0,0.0,0.30735474060472834,-0.1228070175438597,-0.180327868852459,-0.9952301844882828,,,,,,,0.0,0,-0.2406780539386185,0
2009-03-01,5.26928858074074e-06,1.0,105.0,,0.0,-0.12396694214876114,-0.12396694214876114,0.05488833027992045,0.0,0.0,0.30448822214258514,-0.16000000000000003,-0.10256410256410253,-0.750545371009403,,,,,,,0.0,0,-0.13038960619563247,0
2009-03-02,5.16986804148148e-06,1.0,108.0,,0.0,-0.02803738317757043,-0.1937984496124031,0.009650573257233348,0.0,0.0,0.30170055786565425,0.0,-0.2230215827338129,-0.6019790757805419,,,,,,,0.0,0,-0.09687598155255144,0
2009-03-03,5.26928858074074e-06,1.0,107.0,,0.0,-0.04504504504504536,-0.08620689655172475,0.054745785683317345,0.0,0.0,0.29898819273332433,0.009433962264151052,-0.06140350877192979,-0.6388507904680834,,,,,,,0.0,0,-0.09503893735048057,0
2009-03-04,5.26928858074074e-06,1.0,106.0,,0.0,-0.009345794392523477,-0.16535433070866123,0.05430138141080656,0.0,0.0,0.2963477923850998,0.00952380952380949,-0.17829457364341084,-0.6753227592753283,,,,,,,0.0,0,-0.10822452849314064,0
2009-03-05,5.26928858074074e-06,1.0,113.0,,0.0,0.10416666666666763,-0.22058823529411786,0.053867623592497284,0.0,0.0,0.29377622581576585,0.05607476635514019,-0.2709677419354839,-0.3397599846628991,,,,,,,0.0,0,0.0026279549151213555,0
2009-03-06,5.8658118162963e-06,1.0,117.0,,0.0,-0.04065040650406371,-0.04065040650406371,0.3312124868287896,0.0,0.0,0.29127054968601845,0.008620689655172376,-0.01680672268907568,-0.1469336403127768,,,,,,,0.0,0,0.1585164654006771,1
2009-03-07,5.51783992888889e-06,1.0,109.0,,0.0,0.08823529411764763,-0.08264462809917417,0.1652179938933388,0.0,0.0,0.2888279940890279,0.09000000000000008,-0.13492063492063489,-0.5267172554468802,,,,,,,0.0,0,-0.024223755821504506,0
2009-03-08,5.56755019851852e-06,1.0,118.0,,0.0,0.05660377358490609,-0.13178294573643345,0.18743810782627962,0.0,0.0,0.28644594961577297,0.12380952380952381,-0.032786885245901676,-0.087735299472207,,,,,,,0.0,0,0.1287162526566152,1
2009-03-09,5.61726046814815e-06,1.0,108.0,,0.0,0.08653846153846234,-0.10317460317460236,0.2096729927714552,0.0,0.0,0.28412195558125836,0.0,-0.18796992481203012,-0.5720697065980788,,,,,,,0.0,0,-0.02609158608178841,0
2009-03-10,5.21957831111111e-06,1.0,107.0,,0.0,-0.009433962264150941,-0.21641791044776126,0.017012023073115473,0.0,0.0,0.28185368929035937,0.0,-0.19548872180451127,-0.6135129690255111,,,,,,,0.0,0,-0.10488241888734544,0
2009-03-11,5.36870912e-06,1.0,114.0,,0.0,0.018867924528302105,-0.15624999999999967,0.08910764987573953,0.0,0.0,0.2796389562364382,0.07547169811320753,-0.15555555555555556,-0.2623557153345384,,,,,,,0.0,0,0.03546363025921312,0
2009-03-12,5.8658118162963e-06,1.0,119.0,,0.0,0.11320754716981218,-0.07086614173228245,0.3307755063793561,0.0,0.0,0.2774756811383448,0.053097345132743445,-0.008333333333333304,-0.011064000364403127,,,,,,,0.0,0,0.19906239571776593,1
2009-03-13,5.66697073777778e-06,1.0,114.0,,0.0,-0.033898305084746005,-0.12977099236641165,0.23066630747821446,0.0,0.0,0.2753618997322901,-0.02564102564102566,-0.15555555555555556,-0.26211724431606614,,,,,,,0.0,0,0.08130365429814614,0
2009-03-14,5.76639127703704e-06,1.0,110.0,,0.0,0.04504504504504547,-0.016949152542373058,0.27808813324029036,0.0,0.0,0.273295751244534,0.00917431192660545,-0.07563025210084029,-0.46176098639806995,,,,,,,0.0,0,0.02987429936225146,0
2009-03-15,5.51783992888889e-06,1.0,123.0,,0.0,-0.008928571428571619,-0.1048387096774186,0.15236061241897286,0.0,0.0,0.2712754714790895,0.04237288135593231,-0.008064516129032251,0.20599178446627944,,,,,,,0.0,0,0.20987595612144727,1
2009-03-16,6.46233505185185e-06,1.0,122.0,,0.0,0.15044247787610554,-0.07801418439716368,0.6233382942051802,0.0,0.0,0.26929938646189144,0.12962962962962954,-0.1029411764705882,0.1527264332750245,,,,,,,0.0,0,0.3484547046473654,1
2009-03-17,5.71668100740741e-06,1.0,114.0,,0.0,0.09523809523809601,-0.05737704918032671,0.24345151558749475,0.0,0.0,0.2673659065892043,0.06542056074766345,-0.1297709923664122,-0.2640333000106423,,,,,,,0.0,0,0.08226137405535223,0
2009-03-18,5.46812965925926e-06,1.0,116.0,,0.0,0.0185185185185186,-0.10569105691056835,0.11580253068298701,0.0,0.0,0.2654735212336448,0.01754385964912286,-0.05691056910569103,-0.15710505315025886,,,,,,,0.0,0,0.07472366625545766,0
2009-03-19,6.06465289481481e-06,1.0,122.0,,0.0,0.03389830508474434,0.03389830508474434,0.4190900491311615,0.0,0.0,0.2636207937660764,0.025210084033613356,0.042735042735042805,0.1610142109377736,,,,,,,0.0,0,0.2812416846116705,1
2009-03-20,5.8658118162963e-06,1.0,119.0,,0.0,0.035087719298245945,-0.048387096774192284,0.31410492806169316,0.0,0.0,0.2618063569559926,0.04385964912280693,0.008474576271186418,0.0,,,,,,,0.0,0,0.1919704283392286,1
2009-03-21,3.82769076148148e-06,1.0,51.0,,0.0,-0.33620689655172464,-0.34188034188034255,-0.7379397575675499,0.0,0.0,0.2600289087168156,-0.5363636363636364,-0.5920000000000001,-3.3123701281843743,,,,,,,0.0,0,-1.263426992345036,0
2009-03-22,4.72247561481482e-06,1.0,120.0,,0.0,-0.14414414414414334,-0.2578124999999989,-0.2696241452705894,0.0,0.0,0.2582872081659395,-0.024390243902439046,-0.016393442622950838,0.101277811813563,,,,,,,0.0,0,0.029980291569637687,0
2009-03-23,6.56175559111111e-06,1.0,130.0,,0.0,0.015384615384615552,0.19999999999999973,0.6886118916313029,0.0,0.0,0.2565800719723443,0.06557377049180335,0.14035087719298245,0.5938594064580742,,,,,,,0.0,0,0.5130171233539071,1
2009-03-24,5.21957831111111e-06,1.0,105.0,,0.0,-0.08695652173913104,-0.13223140495867858,-0.017548721464278164,0.0,0.0,0.25490637096729113,-0.07894736842105265,-0.16000000000000003,-0.6521625097524785,,,,,,,0.0,0,-0.13826828674982183,0
2009-03-25,5.76639127703704e-06,1.0,117.0,,0.0,0.0545454545454549,0.08411214953271084,0.27023872031675666,0.0,0.0,0.2532650269959743,0.008620689655172376,0.08333333333333326,-0.047735327466240575,,,,,,,0.0,0,0.15858947328216347,1
2009-03-26,5.61726046814815e-06,1.0,118.0,,0.0,-0.07377049180327766,0.018018018018018278,0.1896327591454158,0.0,0.0,0.2516550099901363,-0.032786885245901676,0.1132075471698113,0.002962079920092623,,,,,,,0.0,0,0.14808328301854826,1
2009-03-27,5.46812965925926e-06,1.0,106.0,,0.0,-0.06779661016949201,0.028037383177570208,0.10908157706451459,0.0,0.0,0.2500753352435362,-0.10924369747899154,0.00952380952380949,-0.6042494894892587,,,,,,,0.0,0,-0.0816975257270693,0
2009-03-28,5.91552208592593e-06,1.0,122.0,,0.0,0.545454545454547,0.23958333333333526,0.34791386293571586,0.0,0.0,0.24852506087385431,1.392156862745098,0.14018691588785037,0.21547595807401962,,,,,,,0.0,0,0.2706382939611966,1
2009-03-29,5.56755019851852e-06,1.0,116.0,,0.0,0.17894736842105163,-0.08943089430894213,0.15843925041163642,0.0,0.0,0.24700328545613903,-0.033333333333333326,0.0,-0.0939786223376098,,,,,,,0.0,0,0.10382130451005522,1
2009-03-30,6.2137837037037e-06,1.0,120.0,,0.0,-0.05303030303030343,0.22549019607843124,0.5069199647785223,0.0,0.0,0.24550914581424738,-0.07692307692307687,0.19999999999999996,0.11343580789050625,,,,,,,0.0,0,0.28862163949442526,1
2009-03-31,5.61726046814815e-06,1.0,111.0,,0.0,0.07619047619047681,0.06603773584905714,0.17938987023710093,0.0,0.0,0.2440418149579568,0.05714285714285716,0.05714285714285716,-0.3555481540375362,,,,,,,0.0,0,0.02262784371917383,0
2009-04-01,5.31899885037037e-06,1.0,114.0,,0.0,-0.07758620689655216,0.028846153846154188,0.015149279738528872,0.0,0.0,0.24260050015452866,-0.02564102564102566,0.05555555555555558,-0.19601451784644142,,,,,,,0.0,0,0.020578420682205372,0
2009-04-02,5.96523235555556e-06,1.0,115.0,,0.0,0.0619469026548678,0.1320754716981143,0.3705146659830173,0.0,0.0,0.24118444112447,-0.025423728813559365,0.07476635514018692,-0.1419917532211186,,,,,,,0.0,0,0.15656911796212292,1
2009-04-03,5.61726046814815e-06,1.0,116.0,,0.0,0.027272727272727337,0.06603773584905714,0.14998421445560461,0.0,0.0,0.24118444112447,0.09433962264150941,0.09433962264150941,-0.08799518584017098,,,,,,,0.0,0,0.10105782324663455,1
2009-04-04,5.61726046814815e-06,1.0,113.0,,0.0,-0.050420168067227156,0.06603773584905714,0.12037973789136616,0.0,0.0,0.21446405769112825,-0.07377049180327866,0.0,-0.24763727477967848,,,,,,,0.0,0,0.029068840267605322,0
2009-04-05,6.41262478222222e-06,1.0,132.0,,0.0,0.15178571428571352,0.09322033898304971,0.6094147439067399,0.0,0.0,0.184660815708795,0.13793103448275867,0.1282051282051282,0.7724684063744331,,,,,,,0.0,0,0.522181321996656,1
2009-04-06,5.71668100740741e-06,1.0,109.0,,0.0,-0.07999999999999907,0.036036036036036334,0.11421526805712673,0.0,0.0,0.14991580128441281,-0.09166666666666667,0.0,-0.47153925750855286,,,,,,,0.0,0,-0.06913606272233778,0
2009-04-07,4.92131669333333e-06,1.0,100.0,,0.0,-0.12389380530973548,-0.11607142857142949,-0.5500235878951565,0.0,0.0,0.10540925533894566,-0.09909909909909909,-0.15254237288135597,-0.950788930701675,,,,,,,0.0,0,-0.465134421085962,0
2009-04-08,5.16986804148148e-06,1.0,105.0,,0.0,-0.02803738317757043,-0.07964601769911572,-0.45201896451045664,0.0,0.0,,-0.07894736842105265,-0.02777777777777779,-0.672075799947581,,,,,,,0.0,0,-0.5620473822290188,0
2009-04-09,4.92131669333333e-06,1.0,99.0,,0.0,-0.17500000000000127,-0.05714285714285772,-0.8158828670592131,0.0,0.0,,-0.13913043478260867,-0.07476635514018692,-0.9884524723212189,,,,,,,0.0,0,-0.902167669690216,0
2009-04-10,5.12015777185185e-06,1.0,108.0,,0.0,-0.08849557522123963,-0.04629629629629661,-0.7314259130327547,0.0,0.0,,-0.06896551724137934,-0.052631578947368474,-0.49222138047650404,,,,,,,0.0,0,-0.6118236467546294,0
2009-04-11,6.06465289481481e-06,1.0,121.0,,0.0,0.07964601769911384,0.03389830508474434,0.34357565439780624,0.0,0.0,,0.07079646017699126,0.01680672268907557,0.22118440115151614,,,,,,,0.0,0,0.2823800277746612,1
2009-04-12,5.71668100740741e-06,1.0,120.0,,0.0,-0.10852713178294493,0.008771929824561653,-0.07403914555898702,0.0,0.0,,-0.09090909090909094,0.05263157894736836,0.1649057324764855,,,,,,,0.0,0,0.04543329345874923,0
2009-04-13,5.71668100740741e-06,1.0,116.0,,0.0,0.0,-0.008620689655172376,-0.07403914555898702,0.0,0.0,,0.06422018348623859,0.05454545454545445,-0.05722636694394033,,,,,,,0.0,0,-0.06563275625146367,0
2009-04-14,6.31320424296296e-06,1.0,124.0,,0.0,0.2828282828282833,0.14414414414414356,0.6204021176527775,0.0,0.0,,0.24,0.008130081300812941,0.3877590226841069,,,,,,,0.0,0,0.5040805701684422,1
2009-04-15,5.56755019851852e-06,1.0,113.0,,0.0,0.07692307692307776,-0.13846153846153797,-0.2392107275129319,0.0,0.0,,0.07619047619047614,-0.07377049180327866,-0.22925752052859452,,,,,,,0.0,0,-0.2342341240207632,0
2009-04-16,6.11436316444444e-06,1.0,123.0,,0.0,0.24242424242424243,0.06956521739130306,0.3942524938810414,0.0,0.0,,0.24242424242424243,0.07894736842105265,0.3338858395866645,,,,,,,0.0,0,0.3640691667338529,1
2009-04-17,5.71668100740741e-06,1.0,112.0,,0.0,0.1165048543689331,0.04545454545454586,-0.07417638717964445,0.0,0.0,,0.03703703703703698,-0.03448275862068961,-0.2930718724806894,,,,,,,0.0,0,-0.1836241298301669,0
2009-04-18,6.06465289481481e-06,1.0,130.0,,0.0,0.0,0.0,0.3198833209752092,0.0,0.0,,0.07438016528925617,0.06557377049180335,0.7152742338381293,,,,,,,0.0,0,0.5175787774066692,1
2009-04-19,5.91552208592593e-06,1.0,120.0,,0.0,0.03478260869565242,0.008474576271186418,0.14504830748674105,0.0,0.0,,0.0,0.008403361344537785,0.14568686738135458,,,,,,,0.0,0,0.14536758743404782,1
2009-04-20,5.81610154666667e-06,1.0,121.0,,0.0,0.01739130434782621,0.519480519480521,0.02784411245027317,0.0,0.0,,0.0431034482758621,1.3725490196078431,0.19864090066176737,,,,,,,0.0,0,0.11324250655602028,1
2009-04-21,6.11436316444444e-06,1.0,124.0,,0.0,-0.03149606299212626,0.29473684210526074,0.3708377727066423,0.0,0.0,,0.0,0.03333333333333344,0.3576876826220149,,,,,,,0.0,0,0.3642627276643286,1
2009-04-22,6.01494262518519e-06,1.0,121.0,,0.0,0.08035714285714346,-0.08333333333333248,0.23240323192020304,0.0,0.0,,0.07079646017699126,-0.0692307692307692,0.1698553857775988,,,,,,,0.0,0,0.2011293088489009,1
2009-04-23,3.97682157037037e-06,1.0,75.0,,0.0,-0.3495934959349589,-0.23809523809523803,-2.3017177883850213,0.0,0.0,,-0.3902439024390244,-0.2857142857142857,-2.4393514680021116,,,,,,,0.0,0,-2.3705346281935666,0
2009-04-24,5.61726046814815e-06,1.0,115.0,,0.0,-0.01739130434782621,-0.02586206896551735,-0.243940759300187,0.0,0.0,,0.02678571428571419,-0.017094017094017144,-0.12981489572823224,,,,,,,0.0,0,-0.18687782751420962,0
2009-04-25,6.06465289481481e-06,1.0,118.0,,0.0,0.0,0.07964601769911384,0.5936565916128604,0.0,0.0,,-0.09230769230769231,0.0,0.14419912409053898,,,,,,,0.0,0,0.3689278578516997,1
2009-04-26,5.41841938962963e-06,1.0,114.0,,0.0,-0.08403361344537874,-0.00909090909090926,-0.5914637422288911,0.0,0.0,,-0.050000000000000044,0.07547169811320753,-0.18361712552542575,,,,,,,0.0,0,-0.3875404338771584,0
2009-04-27,5.21957831111111e-06,1.0,104.0,,0.0,-0.10256410256410331,-0.1176470588235301,-0.9620665718383599,0.0,0.0,,-0.14049586776859502,-0.14754098360655743,-0.9821147207747518,,,,,,,0.0,0,-0.9720906463065558,0
2009-04-28,5.81610154666667e-06,1.0,117.0,,0.0,-0.04878048780487676,0.04464285714285743,0.1264218510454417,0.0,0.0,,-0.056451612903225756,0.008620689655172376,0.043150850625126184,,,,,,,0.0,0,0.08478635083528395,0
2009-04-29,6.11436316444444e-06,1.0,129.0,,0.0,0.0165289256198331,-0.016000000000000125,0.6799683882156955,0.0,0.0,,0.06611570247933884,0.07499999999999996,0.9836993522366861,,,,,,,0.0,0,0.8318338702261908,1
2009-04-30,6.56175559111111e-06,1.0,131.0,,0.0,0.6499999999999999,0.16814159292035336,1.4838332287586355,0.0,0.0,,0.7466666666666666,0.18018018018018012,1.121153442259926,,,,,,,0.0,0,1.302493335509281,2
2009-05-01,6.11436316444444e-06,1.0,121.0,,0.0,0.08849557522123774,0.14953271028037296,0.6711604599221248,0.0,0.0,,0.05217391304347818,0.06140350877192979,0.3594412588453371,,,,,,,0.0,0,0.5153008593837309,1
2009-05-02,6.11436316444444e-06,1.0,128.0,,0.0,0.00819672131147553,0.024999999999998357,0.662355416725294,0.0,0.0,,0.0847457627118644,0.11304347826086958,0.9008208287270375,,,,,,,0.0,0,0.7815881227261657,1
2009-05-03,5.66697073777778e-06,1.0,109.0,,0.0,0.045871559633027914,0.008849557522123908,-0.15068442013944555,0.0,0.0,,-0.04385964912280704,-0.06034482758620685,-0.5908595143311716,,,,,,,0.0,0,-0.3707719672353086,0
2009-05-04,6.06465289481481e-06,1.0,129.0,,0.0,0.16190476190476133,0.07964601769911384,0.6128448142415258,0.0,0.0,,0.24038461538461542,0.1415929203539823,1.0768365595957643,,,,,,,0.0,0,0.8448406869186451,1
2009-05-05,6.56175559111111e-06,1.0,136.0,,0.0,0.1282051282051273,0.023255813953488635,1.52684024370671,0.0,0.0,,0.16239316239316248,0.030303030303030276,1.6225830907119507,,,,,,,0.0,0,1.5747116672093302,2
2009-05-06,6.81030693925926e-06,1.0,135.0,,0.0,0.11382113821138318,0.19130434782608652,1.9354853088643036,0.0,0.0,,0.04651162790697683,0.23853211009174302,1.5172127147745422,,,,,,,0.0,0,1.726349011819423,2
2009-05-07,6.01494262518519e-06,1.0,122.0,,0.0,-0.08333333333333248,0.2222222222222241,0.48929871839145944,0.0,0.0,,-0.06870229007633588,0.21999999999999997,0.4555267839813521,,,,,,,0.0,0,0.4724127511864058,1
2009-05-08,6.06465289481481e-06,1.0,108.0,,0.0,-0.008130081300813052,0.17307692307692268,0.58697797455744,0.0,0.0,,-0.1074380165289256,0.02857142857142847,-0.6704593868079558,,,,,,,0.0,0,-0.041740706125257876,0
2009-05-09,4.5236345362963e-06,1.0,77.0,,0.0,-0.2601626016260151,-0.08080808080807933,-2.1963651553553665,0.0,0.0,,-0.3984375,-0.2222222222222222,-3.03412889847116,,,,,,,0.0,0,-2.6152470269132633,0
2009-05-10,3.08203671703704e-06,1.0,85.0,,0.0,-0.4561403508771926,-0.39805825242718373,-4.276820976740324,0.0,0.0,,-0.22018348623853212,-0.2129629629629629,-2.318274262683345,,,,,,,0.0,0,-3.2975476197118345,0
2009-05-11,5.91552208592593e-06,1.0,121.0,,0.0,-0.024590163934424925,-0.024590163934424925,0.38370119430148314,0.0,0.0,,-0.06201550387596899,0.0,0.46571666500993353,,,,,,,0.0,0,0.42470892965570833,1
2009-05-12,6.31320424296296e-06,1.0,130.0,,0.0,-0.03787878787878818,0.10434782608695548,1.0482278991997955,0.0,0.0,,-0.044117647058823484,0.08333333333333326,1.172946852334982,,,,,,,0.0,0,1.1105873757673888,1
2009-05-13,5.71668100740741e-06,1.0,116.0,,0.0,-0.1605839416058391,0.0,0.062284754423268765,0.0,0.0,,-0.14074074074074072,0.0,0.08648254407224049,,,,,,,0.0,0,0.07438364924775462,0
2009-05-14,6.61146586074074e-06,1.0,142.0,,0.0,0.09917355371900727,0.04724409448818934,1.5230872684732073,0.0,0.0,,0.16393442622950816,0.14516129032258074,2.049859142991419,,,,,,,0.0,0,1.786473205732313,2
2009-05-15,7.10856855703704e-06,1.0,137.0,,0.0,0.17213114754098502,0.2767857142857144,2.328078405393599,0.0,0.0,,0.2685185185185186,0.21238938053097356,1.665832393160069,,,,,,,0.0,0,1.9969553992768339,2
2009-05-16,5.66697073777778e-06,1.0,119.0,,0.0,0.2527472527472523,-0.07317073170731603,-0.022634681770523128,0.0,0.0,,0.5454545454545454,-0.03252032520325199,0.30921075538679027,,,,,,,0.0,0,0.14328803680813357,1
2009-05-17,6.2137837037037e-06,1.0,127.0,,0.0,1.0161290322580614,0.08695652173912927,0.8706273319517848,0.0,0.0,,0.49411764705882355,0.1339285714285714,0.9166931231474689,,,,,,,0.0,0,0.8936602275496268,1
2009-05-18,6.16407343407407e-06,1.0,118.0,,0.0,0.042016806722687594,0.016393442622950838,0.7815138394077817,0.0,0.0,,-0.024793388429752095,-0.09230769230769231,0.22764938825952818,,,,,,,0.0,0,0.504581613833655,1
2009-05-19,4.97102696296296e-06,1.0,86.0,,0.0,-0.21259842519685057,-0.15966386554621947,-1.1393695140239823,0.0,0.0,,-0.3384615384615385,-0.2833333333333333,-2.1346893405888854,,,,,,,0.0,0,-1.6370294273064339,0
2009-05-20,5.16986804148148e-06,1.0,120.0,,0.0,-0.09565217391304426,-0.11111111111111205,-0.8017788748838354,0.0,0.0,,0.034482758620689724,-0.008264462809917328,0.40227485803138324,,,,,,,0.0,0,-0.19975200842622606,0
2009-05-21,4.42421399703704e-06,1.0,82.0,,0.0,-0.33082706766917247,-0.27642276422764134,-1.9461519482403262,0.0,0.0,,-0.4225352112676056,-0.33870967741935487,-2.3300011298026613,,,,,,,0.0,0,-2.138076539021494,0
2009-05-22,4.12595237925926e-06,1.0,62.0,,0.0,-0.4195804195804197,-0.3140495867768599,-2.324743391730649,0.0,0.0,,-0.5474452554744526,-0.487603305785124,-3.4715868462233335,,,,,,,0.0,0,-2.8981651189769915,0
2009-05-23,3.47971887407407e-07,1.0,31.0,,0.0,-0.9385964912280703,-0.9125000000000001,-6.126540753599573,0.0,0.0,,-0.7394957983193278,-0.5866666666666667,-4.74848590736579,,,,,,,0.0,0,-5.437513330482682,0
