date,future_ret,signal_1,signal_1_missing,signal_2,signal_2_missing,signal_3,signal_3_missing,signal_4,signal_4_missing,signal_6,signal_6_missing,direction
2018-09-22,-0.0022385673169171,0.0006415952,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-09-23,-0.0188744782349432,-0.00845172,0,0.0,1,0.0,1,-0.85786104,0,0.0,1,0
2018-09-24,-0.0203376490376653,-0.01672016,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-09-25,0.0027266213160368,-0.007607228,0,0.0,1,0.0,1,1.9264385,0,0.0,1,1
2018-09-26,0.0346490088351028,-0.0024408144,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-09-27,-0.008155021654535,-0.0007543387,0,0.0,1,0.0,1,0.022650674,0,0.0,1,0
2018-09-28,-0.0057577118672168,0.0028474208,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-09-29,0.0045767527037556,0.0011756949,0,0.0,1,0.0,1,0.36302865,0,0.0,1,1
2018-09-30,-0.0022575782041086,-0.0037847888,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-01,-0.0129801969565657,0.0038931402,0,0.0,1,0.0,1,0.70095503,0,0.0,1,0
2018-10-02,-0.0024196304202249,1.40283955e-05,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-03,0.0128709677419354,-0.0015056578,0,0.0,1,0.0,1,0.62460375,0,0.0,1,1
2018-10-04,0.0063483975073515,-0.001754265,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-10-05,-0.0062360130507183,-0.0018486483,0,0.0,1,0.0,1,-0.633306,0,0.0,1,0
2018-10-06,0.0031830665107737,0.0036019215,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-10-07,0.0087298156081545,0.005309382,0,0.0,1,0.0,1,0.5408208,0,0.0,1,1
2018-10-08,-0.0024576615350494,0.0004715354,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-09,-0.0038473036575673,-0.00063105696,0,0.0,1,0.0,1,0.09217687,0,0.0,1,0
2018-10-10,-0.0570532348062131,-0.004562662,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-11,0.0072496913323567,-0.011635474,0,0.0,1,0.0,1,0.89945996,0,0.0,1,1
2018-10-12,0.0055446085350769,-0.0072870813,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-10-13,0.0010121697223874,0.004715954,0,0.0,1,0.0,1,-0.8596878,0,0.0,1,1
2018-10-14,0.0651739771017172,0.0027705913,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-10-15,0.0010025916327287,0.014418553,0,0.0,1,0.0,1,1.5322438,0,0.0,1,1
2018-10-16,-0.0027192285557464,-0.0028017922,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-17,-0.0180881159609488,-0.007675876,0,0.0,1,0.0,1,0.5556578,0,0.0,1,0
2018-10-18,-0.0136093887861536,-0.0043632705,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-19,0.0091164181299088,-0.0057546655,0,0.0,1,0.0,1,0.653683,0,0.0,1,1
2018-10-20,0.0002595470827515,-0.0049498323,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-10-21,-0.0013520259904614,0.00018301723,0,0.0,1,0.0,1,-0.14855434,0,0.0,1,0
2018-10-22,-0.0042074393727586,0.004993858,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-23,0.0018295539336934,-0.00335429,0,0.0,1,0.0,1,0.53232163,0,0.0,1,1
2018-10-24,-0.0056979666438199,-0.002763838,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-25,0.0016145610737596,-0.0027042173,0,0.0,1,0.0,1,-0.009425983,0,0.0,1,1
2018-10-26,-0.0050515169079761,-0.0030631132,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-27,-0.0024086940482046,-0.0058833268,0,0.0,1,0.0,1,0.20718588,0,0.0,1,0
2018-10-28,-0.0224085621878818,-0.0073939413,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-10-29,-0.0021483174403026,-0.009962176,0,0.0,1,0.0,1,0.47525424,0,0.0,1,0
2018-10-30,0.0064856804830932,-0.0017378537,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-10-31,0.0059746419059845,0.0076891705,0,0.0,1,0.0,1,0.975502,0,0.0,1,1
2018-11-01,0.0037410296411855,0.00557032,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-11-02,-0.0072878684733242,0.0033595026,0,0.0,1,0.0,1,0.702724,0,0.0,1,0
2018-11-03,0.0154624406419825,-0.00030954467,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-11-04,-0.0025995050764356,-0.004135464,0,0.0,1,0.0,1,0.13988774,0,0.0,1,0
2018-11-05,0.0077477318715903,-0.0059365714,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-11-06,0.0091040034605951,-0.008083381,0,0.0,1,0.0,1,0.3962466,0,0.0,1,1
2018-11-07,-0.0149913505592493,-0.0007676841,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-11-08,-0.0092363391688684,-0.006385365,0,0.0,1,0.0,1,0.4850995,0,0.0,1,0
2018-11-09,0.0020342710814191,-0.006965805,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-11-10,0.0026052960881697,-0.0034193802,0,0.0,1,0.0,1,0.066941276,0,0.0,1,1
2018-11-11,0.000505441245556,-0.0006223318,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-11-12,0.0007112893552991,-0.00092867564,0,0.0,1,0.0,1,0.4709422,0,0.0,1,1
2018-11-13,-0.0828860608951229,-0.0019222009,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-11-14,-0.028537369077791,-0.014068817,0,0.0,1,0.0,1,0.38232607,0,0.0,1,0
2018-11-15,-0.0169395487885424,-0.012069182,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-11-16,-0.0048886657213477,-0.008615334,0,0.0,1,0.0,1,0.72889704,0,0.0,1,0
2018-11-17,0.0059893857637043,-0.0061146445,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-11-18,-0.1328099611444719,-0.0011845499,0,0.0,1,0.0,1,-0.81278753,0,0.0,1,0
2018-11-19,-0.0715209479371816,-0.0642707,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-11-20,0.0224200787038864,-0.034548454,0,0.0,1,0.0,1,0.81094015,0,0.0,1,1
2018-11-21,-0.0624470346937505,-0.0037367307,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-11-22,0.0115812356979403,-0.0330954,0,0.0,1,0.0,1,-0.18912755,0,0.0,1,1
2018-11-23,-0.1104304609544836,0.004205891,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-11-24,0.0389936019367109,-0.072432935,0,0.0,1,0.0,1,-0.22072814,0,0.0,1,1
2018-11-25,-0.0547214974864042,0.015357098,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-11-26,0.0033685464243178,-0.044676077,0,0.0,1,0.0,1,-0.9799262,0,0.0,1,1
2018-11-27,0.1005468090761534,0.003669476,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-11-28,0.0072663751362884,0.054102186,0,0.0,1,0.0,1,-0.18512295,0,0.0,1,1
2018-11-29,-0.05924801668591,0.0011800034,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-11-30,0.0367949085942218,-0.029716983,0,0.0,1,0.0,1,-0.9610914,0,0.0,1,1
2018-12-01,-0.0069235946367798,0.012897427,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-12-02,-0.0665703759423793,-0.009598265,0,0.0,1,0.0,1,-1.0772718,0,0.0,1,0
2018-12-03,0.017412416548876,-0.031159766,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-12-04,-0.0460062151410552,0.014738313,0,0.0,1,0.0,1,-0.4391998,0,0.0,1,0
2018-12-05,-0.0692575812236063,-0.02031717,0,0.0,1,0.0,1,0.0,1,0.0,1,0
2018-12-06,-0.029982187388671,-0.039252613,0,0.0,1,0.0,1,0.08066268,0,0.0,1,0
2018-12-07,0.0021683242496803,-0.011258584,0,0.0,1,0.0,1,0.0,1,0.0,1,1
2018-12-08,0.0394144705402925,-0.0012235371,0,0.0,1,0.0,1,-1.1224048,0,0.0,1,1
2018-12-11,0.0191131792485483,0.0010750168,0,0.0,1,0.0,1,0.0,1,0.0508315823972225,0,1
2018-12-12,-0.0414920174165457,0.011615603,0,0.0,1,0.0,1,-0.6813928,0,0.1174490973353385,0,0
2018-12-13,-0.0235883054820323,-0.014311252,0,0.0,1,0.0,1,0.0,1,0.1734236776828766,0,0
2018-12-14,-0.0038614589181092,0.0020176235,0,0.0,1,0.0,1,-0.9746598,0,0.215959221124649,0,0
2018-12-15,0.0052775459878195,0.0036816483,0,0.0,1,0.0,1,0.0,1,0.2229847013950348,0,1
2018-12-16,0.0868500032521131,0.009963212,0,0.0,1,0.0,1,-1.1064911,0,0.1866962611675262,0,1
2018-12-17,0.0410078995064233,0.048081703,0,0.0,1,0.0,1,0.0,1,0.1218303069472312,0,1
2018-12-18,0.0025294417160783,0.009903661,0,0.0,1,0.0,1,-0.73269725,0,0.0491220578551292,0,1
2018-12-26,-0.0555437907320249,0.014764302,0,0.0,1,0.0,1,-1.2770236,0,0.0076339021325111,0,0
2018-12-27,0.0760529273440193,-0.029456787,0,0.0,1,0.0,1,0.0,1,0.0221452228724956,0,1
2018-12-28,-0.0374915999437391,0.05799391,0,0.0,1,0.0,1,0.4101758,0,0.0357432626187801,0,0
2018-12-29,0.0288445926198541,-0.016887441,0,0.0,1,0.0,1,0.0,1,0.0524181872606277,0,1
2018-12-30,-0.0260421735390895,0.018441968,0,0.0,1,0.0,1,-1.4046642,0,0.0620462074875831,0,0
2018-12-31,0.0254503227200302,-0.012404961,0,0.0,1,0.0,1,0.0,1,0.0579469241201877,0,1
2019-01-01,0.0161753319603701,0.0107990615,0,0.0,1,0.0,1,-0.45055902,0,0.0478455722332,0,1
2019-01-02,-0.0237860756344334,0.0026783382,0,0.0,1,0.0,1,0.0,1,0.0256719421595335,0,0
2019-01-12,-0.0296723814095497,-0.010055055,0,0.0,1,0.0,1,0.0,1,0.0119249932467937,0,0
2019-01-13,0.0429359096413091,-0.017409593,0,0.0,1,0.0,1,-0.15953551,0,0.0187003761529922,0,1
2019-01-14,-0.020140150961504,0.01880936,0,0.0,1,0.0,1,0.0,1,0.0156024359166622,0,0
2019-01-15,0.0109145356397022,-0.0064669065,0,0.0,1,0.0,1,-0.36510158,0,0.0045214220881462,0,1
2019-01-28,-0.0067294672626414,-0.011747513,0,0.0,1,0.0,1,0.0,1,0.007527582347393,0,0
2019-01-29,0.0138198320746751,-0.0042153867,0,0.0,1,0.0,1,0.45211017,0,0.0096251033246517,0,1
2019-01-30,-0.0069632002961095,0.009634951,0,0.0,1,0.0,1,0.0,1,0.0109907127916812,0,0
2019-01-31,0.0081447832037506,0.0012866252,0,0.0,1,0.0,1,-0.4772635,0,0.0178787857294082,0,1
2019-02-01,0.0123336616532883,0.010810375,0,0.0,1,0.0,1,0.0,1,0.0264203362166881,0,1
2019-02-02,-0.0133132844665982,0.003940867,0,0.0,1,0.0,1,0.27443504,0,0.0366953611373901,0,0
2019-02-03,0.0014776857879013,-0.0044821966,0,0.0,1,0.0,1,0.0,1,0.0422885343432426,0,1
2019-02-04,0.0024168259596561,-0.0019540894,0,0.0,1,0.0,1,-0.9161633,0,0.0437608137726783,0,1
2019-02-05,-0.0190748331456191,-0.0036000563,0,0.0,1,0.0,1,0.0,1,0.0441760569810867,0,0
2019-02-06,-0.0020467673116283,-0.0072253672,0,0.0,1,0.0,1,0.6299628,0,0.0442581884562969,0,0
2019-02-07,0.0766949152542373,-0.00029065297,0,0.0,1,0.0,1,0.0,1,0.0454983189702034,0,1
2019-02-08,0.0016780357689447,0.0037699938,0,0.0,1,0.0,1,-0.5267564,0,0.0444490872323513,0,1
2019-02-09,0.0040598278938552,0.0017029289,0,0.0,1,0.0,1,0.0,1,0.0476005375385284,0,1
2019-02-10,-0.0133177176459078,0.0024620937,0,0.0,1,0.0,1,0.10500504,0,0.0520552843809127,0,0
2019-02-11,0.0001129149970393,-0.0042965105,0,0.0,1,0.0,1,0.0,1,0.0570641420781612,0,1
2019-02-12,-0.0060746917217867,-0.004787865,0,0.0,1,0.0,1,-0.72154474,0,0.0605549588799476,0,0
2019-02-13,-0.0052197041059456,-0.010822843,0,0.0,1,0.0,1,0.0,1,0.0647222772240638,0,0
2019-02-14,0.0033170313265897,-0.00054755807,0,0.0,1,0.0,1,0.6688087,0,0.0650181993842125,0,1
2019-02-15,0.0044247419131873,0.00097178493,0,0.0,1,0.0,1,0.0,1,0.0570154339075088,0,1
2019-02-16,0.013588841507734,0.00058283284,0,0.0,1,0.0,1,-0.61328864,0,0.0457963496446609,0,1
2019-02-17,0.0629897643677848,0.0058942344,0,0.0,1,0.0,1,0.0,1,0.0244322959333658,0,1
2019-02-26,0.0023206789823666,-0.017110229,0,0.0,1,0.0,1,0.8554466,0,0.0055119358003139,0,1
2019-02-27,-0.0011471764530247,0.015720949,0,0.0,1,0.0,1,0.0,1,0.0066999495029449,0,0
2019-02-28,0.0024412052369227,-0.0025260872,0,0.0,1,0.0,1,-0.0008762926,0,0.0078118070960044,0,1
2019-03-01,-0.000803034266283,0.0028785043,0,0.0,1,0.0,1,0.0,1,0.0082009583711624,0,0
2019-03-02,-0.0031885401041379,0.002198358,0,0.0,1,0.0,1,0.37313592,0,0.0169955119490623,0,0
2019-03-03,-0.0242794301096447,-0.0058487877,0,0.0,1,0.0,1,0.0,1,0.0224149730056524,0,0
2019-03-04,0.0383360697655639,0.00038591248,0,0.0,1,0.0,1,-0.472623,0,0.0235115252435207,0,1
2019-03-05,0.0010653933790079,0.00019445806,0,0.0,1,0.0,1,0.0,1,0.0192638784646987,0,1
2019-03-06,0.0030555382926271,9.5117895e-05,0,0.0,1,0.0,1,-0.30491114,0,0.0158976912498474,0,1
2019-03-07,-0.0022588573021756,0.0055584214,0,0.0,1,0.0,1,0.0,1,0.0124048329889774,0,0
2019-03-08,0.0202204978666922,0.0027164896,0,0.0,1,0.0,1,-0.52672124,0,0.0108454190194606,0,1
2019-03-09,-0.006649691608505,0.002852808,0,0.0,1,0.0,1,0.0,1,0.0156710743904113,0,0
2019-03-10,-0.0115425268457575,-0.0022235601,0,0.0,1,0.0,1,-1.0203987,0,0.022437997162342,0,0
2019-03-11,0.0028721901224555,-0.008175258,0,0.0,1,0.0,1,0.0,1,0.0289273522794246,0,1
2019-03-12,-0.0043088239460379,-0.010161403,0,0.0,1,0.0,1,-0.40262055,0,0.0386316627264022,0,0
2019-03-13,0.0028763579927573,-0.0025577787,0,0.0,1,0.0,1,0.0,1,0.0447460189461708,0,1
2019-03-14,0.0120295477055134,-0.010293855,0,0.0,1,0.0,1,-0.07497166,0,0.0451100692152977,0,1
2019-03-15,0.0209543906864844,0.002742852,0,0.0,1,0.0,1,0.0,1,0.0370113030076026,0,1
2019-03-16,-0.0062007299087863,0.0051133325,0,0.0,1,0.0,1,-0.22713558,0,0.0221107900142669,0,0
2019-03-17,0.0016753995086835,0.004117094,0,0.0,1,0.0,1,0.0,1,0.0018398314714431,0,1
2019-03-22,0.0047856370691234,-0.0002900354,0,0.0,1,0.0,1,0.28367978,0,0.0051878094673156,0,1
2019-03-23,-0.003452312899868,0.0013579247,0,0.0,1,0.0,1,0.0,1,0.0202088616788387,0,0
2019-03-24,-0.0140424529956063,0.0009635587,0,0.0,1,0.0,1,-0.031058297,0,0.0422918424010276,0,0
2019-03-25,0.0031579321768646,0.0039561247,0,0.0,1,0.0,1,0.0,1,0.0713897347450256,0,1
2019-03-26,0.0226665484798216,0.002298009,0,0.0,1,0.0,1,0.6466831,0,0.1076744049787521,0,1
2019-03-27,-0.0025358774656084,-0.0036638675,0,0.0,1,0.0,1,0.0,1,0.1502870023250579,0,0
2019-03-28,0.0187297811962332,-0.0021101567,0,0.0,1,0.0,1,0.21247567,0,0.1903453469276428,0,1
2019-03-29,0.0009065984280753,0.0005767436,0,0.0,1,0.0,1,0.0,1,0.2174594700336456,0,1
2019-03-30,-0.0007353352958507,-0.0031628222,0,0.0,1,0.0,1,0.80105305,0,0.2274016439914703,0,0
2019-03-31,0.009895344728859,0.00014423509,0,0.0,1,0.0,1,0.0,1,0.2263751924037933,0,1
2019-04-01,0.1719675912521472,0.0062751155,0,0.0,1,0.0,1,-0.103427276,0,0.2170807123184204,0,1
2019-04-02,0.0155045303039349,0.024572901,0,0.0,1,0.0,1,0.0,1,0.1854645311832428,0,1
2019-04-03,-0.0068807525442972,0.014742314,0,0.0,1,0.0,1,1.3492254,0,0.1339871287345886,0,0
2019-04-04,0.0216977704106837,0.008274703,0,0.0,1,0.0,1,0.0,1,0.0800680145621299,0,1
2019-04-05,0.0077802975054697,0.013320092,0,0.0,1,0.0,1,0.66606104,0,0.0378189645707607,0,1
2019-04-06,0.025056057923547,0.008169864,0,0.0,1,0.0,1,0.0,1,0.0125186070799827,0,1
2019-04-07,0.0128871412904933,0.009572251,0,0.0,1,0.0,1,1.1118283,0,0.0004186108708381,0,1
2019-04-09,0.0307281553398057,0.00086893607,0,0.0,1,0.0,1,0.39288002,0,0.0001031532883644,0,1
2019-04-10,-0.0547977205293647,0.006044866,0,0.0,1,0.0,1,0.0,1,0.0043713860213756,0,0
2019-04-11,0.0061067850288099,-0.013712886,0,0.0,1,0.0,1,1.8910003,0,0.0124031044542789,0,1
2019-04-12,-0.0005526930414163,0.0072151567,0,0.0,1,0.0,1,0.0,1,0.023856982588768,0,0
2019-04-13,0.0170616940391101,-0.013547425,0,0.0,1,0.0,1,-0.28472257,0,0.038751795887947,0,1
2019-04-14,-0.0207257420146942,0.01077838,0,0.0,1,0.0,1,0.0,1,0.0529505349695682,0,0
2019-04-15,0.0296062647389527,-0.011654144,0,0.0,1,0.0,1,1.558023,0,0.0629200413823127,0,1
2019-04-16,0.0056245796061633,0.007005141,0,0.0,1,0.0,1,0.0,1,0.0638316497206687,0,1
2019-04-17,0.0106903563836535,0.004307572,0,0.0,1,0.0,1,0.41822624,0,0.0551368035376071,0,1
2019-04-18,4.564091251402225e-05,-0.0005254862,0,0.0,1,0.0,1,0.0,1,0.0396713241934776,0,1
2019-04-19,0.0062848471479532,0.00452607,0,0.0,1,0.0,1,0.9072869,0,0.0223918184638023,0,1
2019-04-20,-0.0067255887961024,-0.0012356698,0,0.0,1,0.0,1,0.0,1,0.0070699602365493,0,0
2019-04-24,-0.0360295475530932,-0.0013593452,0,0.0,1,0.0,1,0.0,1,0.0090384222567081,0,0
2019-04-25,0.018046322726489,-0.0150800925,0,0.0,1,0.0,1,0.4920441,0,0.0267513897269964,0,1
2019-04-26,-0.0034643683784649,-0.001852555,0,0.0,1,0.0,1,0.0,1,0.0470952913165092,0,0
2019-04-27,0.002233892089605,-0.009187383,0,0.0,1,0.0,1,1.1082815,0,0.0662245824933052,0,1
2019-04-28,-0.0130720185698782,-0.0037360447,0,0.0,1,0.0,1,0.0,1,0.081736147403717,0,0
2019-04-29,0.015782319678359,-0.0019666846,0,0.0,1,0.0,1,1.3530023,0,0.0930110886693,0,1
2019-04-30,0.0117256583114224,0.0009138339,0,0.0,1,0.0,1,0.0,1,0.1001431941986084,0,1
2019-05-01,0.020372640808441,-0.0020266655,0,0.0,1,0.0,1,2.390172,0,0.1042155027389526,0,1
2019-05-02,0.0509424035158305,0.0074689435,0,0.0,1,0.0,1,0.0,1,0.1160418465733528,0,1
2019-05-03,0.0098325044303435,0.007958987,0,0.0,1,0.0,1,1.0472574,0,0.1417994201183319,0,1
2019-05-04,-0.0092341473037764,0.0017832986,0,0.0,1,0.0,1,0.0,1,0.1861638128757476,0,0
2019-05-05,-0.0048185303049715,-0.00045570475,0,0.0,1,0.0,1,1.2036217,0,0.2485530376434326,0,0
2019-05-06,0.0171457203551277,0.005095613,0,0.0,1,0.0,1,0.0,1,0.3125518560409546,0,1
2019-05-07,0.024109100736529,0.0032992861,0,0.0,1,0.0,1,0.47451663,0,0.361349880695343,0,1
2019-05-08,0.0370601724653392,0.007319864,0,0.0,1,0.0,1,0.0,1,0.3588787317276001,0,1
2019-05-09,0.0264366631342625,0.021657042,0,0.0,1,0.0,1,1.7914734,0,0.2670978903770447,0,1
2019-05-10,0.1102861455471473,0.022775661,0,0.0,1,0.0,1,0.0,1,0.170553833246231,0,1
2019-05-11,-0.0153909855826981,0.0343343,0,0.0,1,0.0,1,0.6171352,0,0.1262692511081695,0,0
2019-05-12,0.1181804742432874,0.019222032,0,0.0,1,0.0,1,0.0,1,0.1063083708286285,0,1
2019-05-13,0.0201329532224918,0.06741865,0,0.0,1,0.0,1,2.3996844,0,0.0799405872821807,0,1
2019-05-14,0.0279721071624496,0.021286618,0,0.0,1,0.0,1,0.0,1,0.0057534649968147,0,1
2019-05-17,-0.0132979663533309,-0.033753194,0,0.0,1,0.0,1,2.0416403,0,0.027944479137659,0,0
2019-05-18,0.1227745282433911,-0.0066031483,0,0.0,1,0.0,1,0.0,1,0.0552252680063247,0,1
2019-05-19,-0.025812176013195,0.077294804,0,0.0,1,0.0,1,1.551919,0,0.0706236362457275,0,0
2019-05-20,-0.0041924125898351,-0.009046479,0,0.0,1,0.0,1,0.0,1,0.0792176648974418,0,0
2019-05-21,-0.0349708470854042,0.0021849466,0,0.0,1,0.0,1,2.2309747,0,0.083748422563076,0,0
2019-05-22,0.0292432387791459,-0.0136417765,0,0.0,1,0.0,1,0.0,1,0.0859821587800979,0,1
2019-05-23,0.0144379870878339,0.023737341,0,0.0,1,0.0,1,1.7164826,0,0.0863348692655563,0,1
2019-05-24,0.007600877352675,0.007766369,0,0.0,1,0.0,1,0.0,1,0.0792482793331146,0,1
2019-05-25,0.0733943810970405,0.01042944,0,0.0,1,0.0,1,1.3666799,0,0.0622211620211601,0,1
2019-05-26,0.0164712000677931,0.028696977,0,0.0,1,0.0,1,0.0,1,0.0351396277546882,0,1
2019-05-27,-0.0046457872713652,-0.0005342518,0,0.0,1,0.0,1,1.7465616,0,0.000170886516571,0,0
2019-06-05,0.0013116440558091,-0.0102450345,0,0.0,1,0.0,1,0.0,1,0.018896035850048,0,1
2019-06-06,0.0248924448097396,-0.0022802374,0,0.0,1,0.0,1,2.1101215,0,0.0526813715696334,0,1
2019-06-07,-0.0108902541560522,0.0136976885,0,0.0,1,0.0,1,0.0,1,0.0889086797833442,0,0
2019-06-08,-0.0336334913512431,0.0064987373,0,0.0,1,0.0,1,0.6286377,0,0.1268069595098495,0,0
2019-06-09,0.0464884578527109,-0.013670479,0,0.0,1,0.0,1,0.0,1,0.1568653881549835,0,1
2019-06-10,-0.0122576806238452,0.008001953,0,0.0,1,0.0,1,1.2084593,0,0.1716934442520141,0,0
2019-06-11,0.0307854253065986,-0.013154309,0,0.0,1,0.0,1,0.0,1,0.1719873547554016,0,1
2019-06-12,0.011184058349041,0.017104745,0,0.0,1,0.0,1,1.2548393,0,0.1660286784172058,0,1
2019-06-13,0.0524983756238941,-0.00041710446,0,0.0,1,0.0,1,0.0,1,0.1632589995861053,0,1
2019-06-14,0.0183468208092485,0.011693844,0,0.0,1,0.0,1,1.0330164,0,0.155661791563034,0,1
2019-06-15,0.0164189948573567,0.010338378,0,0.0,1,0.0,1,0.0,1,0.1587447226047516,0,1
2019-06-16,0.0402788683093329,0.007438578,0,0.0,1,0.0,1,1.0867962,0,0.1819937229156494,0,1
2019-06-17,-0.0249528664499311,0.010390409,0,0.0,1,0.0,1,0.0,1,0.2228203415870666,0,0
2019-06-18,0.0191531181351201,-0.011526368,0,0.0,1,0.0,1,1.942386,0,0.2687261402606964,0,1
2019-06-19,0.028267547153095,0.013809177,0,0.0,1,0.0,1,0.0,1,0.2957117855548858,0,1
2019-06-20,0.0675351366800041,0.018537465,0,0.0,1,0.0,1,1.3396282,0,0.2777212858200073,0,1
2019-06-21,0.0560677017202992,0.026417747,0,0.0,1,0.0,1,0.0,1,0.2170988321304321,0,1
2019-06-22,0.0164564984388835,0.022525836,0,0.0,1,0.0,1,1.5938759,0,0.1355592608451843,0,1
2019-06-23,0.013801488528865,0.013450398,0,0.0,1,0.0,1,0.0,1,0.0516087971627712,0,1
2019-06-30,-0.0211136805446789,-0.05066549,0,0.0,1,0.0,1,1.2346314,0,0.0094024315476417,0,0
2019-07-01,0.0205102527734299,-0.009333122,0,0.0,1,0.0,1,0.0,1,0.0732789412140846,0,1
2019-07-02,0.1011864961702873,0.010376279,0,0.0,1,0.0,1,1.7888322,0,0.1018377095460891,0,1
2019-07-03,-0.0665268006700167,0.07752277,0,0.0,1,0.0,1,0.0,1,0.0861151367425918,0,0
2019-07-04,-0.0156957814110771,-0.05627553,0,0.0,1,0.0,1,1.0171002,0,0.0572905875742435,0,0
2019-07-05,0.0260474918259769,-0.0013220892,0,0.0,1,0.0,1,0.0,1,0.0366230942308902,0,1
2019-07-06,0.0133034365064064,0.021442465,0,0.0,1,0.0,1,1.4222139,0,0.0092626959085464,0,1
2019-07-15,-0.1290862758702133,0.06311246,0,0.0,1,0.0,1,0.0,1,0.0215885117650032,0,0
2019-07-16,0.0241885505620476,-0.11501624,0,0.0,1,0.0,1,0.35083413,0,0.018136978149414,0,1
2019-07-25,-0.0056549327066045,0.0032461735,0,0.0,1,0.0,1,0.0,1,0.0312644205987453,0,0
2019-07-26,-0.0353705211726383,-0.013921611,0,0.0,1,0.0,1,1.3485478,0,0.0656059309840202,0,0
2019-07-27,0.0068611684458008,-0.011708368,0,0.0,1,0.0,1,0.0,1,0.1046343445777893,0,1
2019-07-28,-0.0035528855928919,0.008360684,0,0.0,1,0.0,1,-0.48657137,0,0.1476819515228271,0,0
2019-07-29,0.0070017375500124,-0.005148017,0,0.0,1,0.0,1,0.0,1,0.1800260841846466,0,1
2019-07-30,0.0528837366216117,0.0024506962,0,0.0,1,0.0,1,0.9850808,0,0.1935674548149109,0,1
2019-07-31,0.0292107657037872,0.019827034,0,0.0,1,0.0,1,0.0,1,0.1958239078521728,0,1
2019-08-01,0.0143383270730863,0.007939566,0,0.0,1,0.0,1,0.5201336,0,0.1832599341869354,0,1
2019-08-02,0.0278522389832522,0.013935793,0,0.0,1,0.0,1,0.0,1,0.1460769474506378,0,1
2019-08-03,0.0103884121639734,0.0081323385,0,0.0,1,0.0,1,1.4195658,0,0.103027805685997,0,1
2019-08-04,0.0823086347345605,0.0034723782,0,0.0,1,0.0,1,0.0,1,0.0612963028252124,0,1
2019-08-05,-0.0293444812660623,0.04475171,0,0.0,1,0.0,1,0.6212654,0,0.0194294527173042,0,0
2019-08-27,-0.0455618774576461,-0.010105035,0,0.0,1,0.0,1,1.3143216,0,0.0182179622352123,0,0
2019-08-28,-0.0228947639131775,-0.016015492,0,0.0,1,0.0,1,0.0,1,0.0566396042704582,0,0
2019-08-29,0.0090646464050938,-0.021135233,0,0.0,1,0.0,1,0.12517907,0,0.0851777866482734,0,1
2019-08-30,0.0003057006387368,0.009086505,0,0.0,1,0.0,1,0.0,1,0.105568528175354,0,1
2019-08-31,0.0143426785168558,0.0065043904,0,0.0,1,0.0,1,1.373068,0,0.0763934329152107,0,1
2019-09-01,0.0632412611645474,0.000623197,0,0.0,1,0.0,1,0.0,1,0.0368822999298572,0,1
2019-09-02,0.026622823984526,0.02420618,0,0.0,1,0.0,1,-0.24624796,0,0.0094512924551963,0,1
2019-09-09,-0.0198939738642276,0.0026375086,0,0.0,1,0.0,1,0.0,1,0.0014499835669994,0,0
2019-09-10,0.0059595074345302,-0.0054909526,0,0.0,1,0.0,1,0.7671343,0,0.0003642179071903,0,1
